env_id,episode,meta_step,phase,phase_j,action_sub,base_action_idx,action_str,reward,deviation_exploded,C1A1_gate_ok,High_gate_ok,C1,A1,A2,B2,A3,S3,C3
0,109,1,C1A1,0,1,21,A1 20%,,False,False,False,7.4,5.0,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,1,7,35,C1 10%,,False,False,False,6.3,5.9,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,2,10,38,C1 30%,,False,False,False,6.9,7.2,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,3,2,22,A1 30%,,False,False,False,6.9,7.2,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,4,6,34,C1 5%,,False,False,False,6.9,7.2,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,5,7,35,C1 10%,,False,False,False,5.6,6.8,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,6,5,33,C1 1%,,False,False,False,5.7,6.7,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,7,6,34,C1 5%,,False,False,False,5.5,6.8,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,8,11,39,C1 50%,,False,False,False,-0.8,7.3,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,9,2,22,A1 30%,,False,False,False,2.9,6.0,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,10,3,23,A1 50%,,False,False,False,-4.4,2.4,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,11,2,22,A1 30%,,False,False,False,0.5,4.6,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,12,2,22,A1 30%,,False,False,False,3.6,0.0,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,13,6,34,C1 5%,,False,False,False,3.1,0.4,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,14,8,36,C1 15%,,False,False,False,0.6,4.0,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,15,9,37,C1 20%,,False,False,False,3.3,3.5,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,16,3,23,A1 50%,,False,False,False,6.4,1.8,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,17,2,22,A1 30%,,False,False,False,10.4,0.4,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,18,12,40,C1 100%,,False,False,False,10.4,0.4,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,19,11,39,C1 50%,,False,False,False,7.9,5.0,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,20,7,35,C1 10%,,False,False,False,7.6,4.3,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,C1A1,21,12,40,C1 100%,,False,False,False,0.1,2.0,221.6,473.8,2738.7,1918.0,1646.2
0,109,1,HIGH,0,1,1,A2 20%,-9.492196594238282,False,False,False,-5.0,1.2,179.5,478.8,2738.7,1918.0,1646.2
0,109,1,HIGH,1,4,4,A2 100%,-9.492196594238282,False,False,False,-5.0,1.2,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,0,2,22,A1 30%,,False,False,False,-3.1,0.1,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,1,3,23,A1 50%,,False,False,False,-7.9,3.9,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,2,8,36,C1 15%,,False,False,False,-7.9,3.9,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,3,2,22,A1 30%,,False,False,False,-2.3,6.9,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,4,6,34,C1 5%,,False,False,False,-3.2,6.7,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,5,2,22,A1 30%,,False,False,False,-0.3,4.2,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,6,1,21,A1 20%,,False,False,False,-0.3,3.4,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,7,7,35,C1 10%,,False,False,False,-0.7,2.7,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,8,9,37,C1 20%,,False,False,False,-0.2,4.6,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,9,2,22,A1 30%,,False,False,False,2.0,8.7,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,10,7,35,C1 10%,,False,False,False,0.6,9.9,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,11,2,22,A1 30%,,False,False,False,0.6,9.9,179.5,478.8,2738.7,1918.0,1646.2
0,109,2,C1A1,12,3,23,A1 50%,,False,False,False,-6.6,3.9,179.5,478.8,2738.7,1918.0,1646.2
