env_id,episode,meta_step,phase,phase_j,action_sub,base_action_idx,action_str,reward,deviation_exploded,C1A1_gate_ok,High_gate_ok,C1,A1,A2,B2,A3,S3,C3
1,9,1,C1A1,0,7,35,C1 10%,,False,False,False,-3.1,2.5,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,1,8,36,C1 15%,,False,False,False,-2.5,2.9,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,2,10,38,C1 30%,,False,False,False,-1.1,5.0,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,3,6,34,C1 5%,,False,False,False,-1.0,5.4,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,4,8,36,C1 15%,,False,False,False,-3.2,5.7,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,5,9,37,C1 20%,,False,False,False,0.4,8.7,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,6,11,39,C1 50%,,False,False,False,1.9,6.6,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,7,8,36,C1 15%,,False,False,False,0.2,6.4,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,8,2,22,A1 30%,,False,False,False,4.8,2.0,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,9,3,23,A1 50%,,False,False,False,7.5,0.8,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,10,2,22,A1 30%,,False,False,False,7.5,0.8,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,11,11,39,C1 50%,,False,False,False,7.5,0.8,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,12,5,33,C1 1%,,False,False,False,7.4,0.8,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,13,9,37,C1 20%,,False,False,False,8.3,3.3,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,14,7,35,C1 10%,,False,False,False,7.2,3.4,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,15,9,37,C1 20%,,False,False,False,2.8,0.3,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,C1A1,16,9,37,C1 20%,,False,False,False,0.7,1.5,218.4,253.1,2689.9,2153.3,-1835.1
1,9,1,HIGH,0,25,30,C3 30%,-8.97626344909668,False,False,False,-12.8,2.7,347.1,352.2,2689.9,2496.2,-681.4
1,9,1,HIGH,1,3,3,A2 50%,-8.97626344909668,False,False,False,-35.8,45.0,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,0,3,23,A1 50%,,False,True,False,-22.8,17.6,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,1,9,37,C1 20%,,False,True,False,-19.2,17.9,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,2,7,35,C1 10%,,False,True,False,-16.1,19.3,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,3,7,35,C1 10%,,False,True,False,-15.6,17.5,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,4,11,39,C1 50%,,False,True,False,-15.6,17.5,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,5,3,23,A1 50%,,False,True,False,-15.6,17.5,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,6,7,35,C1 10%,,False,True,False,-14.5,16.6,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,7,3,23,A1 50%,,False,True,False,-11.9,9.4,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,8,2,22,A1 30%,,False,True,False,-10.6,4.1,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,9,10,38,C1 30%,,False,True,False,-6.3,2.6,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,10,7,35,C1 10%,,False,True,False,-4.3,2.3,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,11,8,36,C1 15%,,False,True,False,-2.0,1.6,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,12,2,22,A1 30%,,False,True,False,-2.0,1.6,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,13,8,36,C1 15%,,False,True,False,-0.6,2.6,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,14,7,35,C1 10%,,False,True,False,-1.8,2.5,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,15,7,35,C1 10%,,False,True,False,-0.3,3.2,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,16,6,34,C1 5%,,False,True,False,-0.7,3.4,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,17,7,35,C1 10%,,False,True,False,-0.7,3.4,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,18,3,23,A1 50%,,False,True,False,-3.7,1.1,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,19,11,39,C1 50%,,False,True,False,-2.8,1.5,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,20,7,35,C1 10%,,False,True,False,-2.2,3.1,64.8,260.3,2689.9,2496.2,-681.4
1,9,2,C1A1,21,2,22,A1 30%,,False,True,False,-2.2,1.2,64.8,260.3,2689.9,2496.2,-681.4
