env_id,episode,meta_step,phase,phase_j,action_sub,base_action_idx,action_str,reward,deviation_exploded,C1A1_gate_ok,High_gate_ok,C1,A1,A2,B2,A3,S3,C3
2,119,1,HIGH,0,0,0,A2 10%,-8.001890782165528,False,False,False,0.1,2.7,158.1,230.0,1815.0,1918.8,-2307.1
2,119,1,HIGH,1,18,18,S3 50%,-8.001890782165528,False,False,False,-48.4,5.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,0,0,20,A1 10%,,False,False,False,-49.3,3.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,1,5,33,C1 1%,,False,False,False,-49.2,3.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,2,9,37,C1 20%,,False,False,False,-40.7,4.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,3,5,33,C1 1%,,False,False,False,-40.4,4.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,4,9,37,C1 20%,,False,False,False,-34.1,2.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,5,9,37,C1 20%,,False,False,False,-31.5,2.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,6,10,38,C1 30%,,False,False,False,-28.7,4.9,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,7,8,36,C1 15%,,False,False,False,-24.9,3.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,8,9,37,C1 20%,,False,False,False,-22.6,5.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,9,9,37,C1 20%,,False,False,False,-22.6,5.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,10,7,35,C1 10%,,False,False,False,-21.9,4.2,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,11,7,35,C1 10%,,False,False,False,-20.1,5.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,12,0,20,A1 10%,,False,False,False,-21.2,5.1,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,13,9,37,C1 20%,,False,False,False,-19.5,7.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,14,10,38,C1 30%,,False,False,False,-19.8,7.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,15,10,38,C1 30%,,False,False,False,-14.3,9.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,16,5,33,C1 1%,,False,False,False,-14.2,9.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,17,12,40,C1 100%,,False,False,False,-6.7,3.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,18,8,36,C1 15%,,False,False,False,-8.6,4.0,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,19,7,35,C1 10%,,False,False,False,-7.2,4.1,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,20,0,20,A1 10%,,False,False,False,-4.3,3.1,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,21,11,39,C1 50%,,False,False,False,-4.1,3.2,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,22,2,22,A1 30%,,False,False,False,-6.9,5.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,23,11,39,C1 50%,,False,False,False,-6.9,5.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,24,9,37,C1 20%,,False,False,False,-7.6,1.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,25,8,36,C1 15%,,False,False,False,-7.6,2.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,26,6,34,C1 5%,,False,False,False,-7.8,2.8,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,27,5,33,C1 1%,,False,False,False,-7.8,2.9,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,28,2,22,A1 30%,,False,False,False,-6.6,2.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,29,0,20,A1 10%,,False,False,False,-4.0,2.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,30,10,38,C1 30%,,False,False,False,-4.0,2.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,31,4,24,A1 100%,,False,False,False,-4.2,2.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,32,2,22,A1 30%,,False,False,False,-7.0,4.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,33,2,22,A1 30%,,False,False,False,-9.3,1.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,34,7,35,C1 10%,,False,False,False,-9.8,2.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,35,11,39,C1 50%,,False,False,False,-6.3,6.0,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,36,2,22,A1 30%,,False,False,False,-9.8,4.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,37,8,36,C1 15%,,False,False,False,-8.9,6.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,38,8,36,C1 15%,,False,False,False,-7.4,7.3,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,39,9,37,C1 20%,,False,False,False,-7.8,9.2,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,40,6,34,C1 5%,,False,False,False,-7.7,9.0,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,41,3,23,A1 50%,,False,False,False,-7.7,9.0,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,42,2,22,A1 30%,,False,False,False,-7.7,9.0,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,43,3,23,A1 50%,,False,False,False,-9.7,8.1,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,44,7,35,C1 10%,,False,False,False,-10.2,9.0,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,45,2,22,A1 30%,,False,False,False,-11.6,0.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,46,10,38,C1 30%,,False,False,False,-8.9,1.9,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,47,5,33,C1 1%,,False,False,False,-8.8,2.1,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,48,2,22,A1 30%,,False,False,False,-10.2,0.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,49,7,35,C1 10%,,False,False,False,-10.2,0.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,50,7,35,C1 10%,,False,False,False,-10.1,0.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,51,9,37,C1 20%,,False,False,False,-11.3,0.6,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,52,7,35,C1 10%,,False,False,False,-9.7,1.8,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,53,12,40,C1 100%,,False,False,False,-7.2,15.9,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,54,1,21,A1 20%,,False,False,False,-5.8,11.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,55,5,33,C1 1%,,False,False,False,-5.8,11.5,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,56,7,35,C1 10%,,False,False,False,-5.8,12.9,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,57,3,23,A1 50%,,False,False,False,-7.0,6.7,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,58,7,35,C1 10%,,False,False,False,-7.3,5.2,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,C1A1,59,2,22,A1 30%,,False,False,False,-7.7,0.4,93.8,110.6,2486.3,1560.8,-1598.3
2,119,2,HIGH,0,21,26,C3 5%,-6.248631048583984,False,False,False,-9.7,1.2,124.2,134.4,2486.3,1672.1,-1282.1
2,119,2,HIGH,1,14,14,A3 100%,-6.248631048583984,False,False,False,-9.7,1.2,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,0,10,38,C1 30%,,False,False,False,-6.1,0.8,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,1,10,38,C1 30%,,False,False,False,-1.2,4.0,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,2,9,37,C1 20%,,False,False,False,0.6,6.4,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,3,3,23,A1 50%,,False,False,False,3.9,9.9,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,4,2,22,A1 30%,,False,False,False,6.2,6.4,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,5,1,21,A1 20%,,False,False,False,6.2,6.4,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,6,7,35,C1 10%,,False,False,False,5.8,7.4,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,7,3,23,A1 50%,,False,False,False,6.6,0.4,124.2,134.4,511.5,1672.1,-1282.1
2,119,3,C1A1,8,8,36,C1 15%,,False,False,False,7.0,0.1,124.2,134.4,511.5,1672.1,-1282.1
