env_id,episode,meta_step,phase,phase_j,action_sub,base_action_idx,action_str,reward,deviation_exploded,C1A1_gate_ok,High_gate_ok,C1,A1,A2,B2,A3,S3,C3
7,109,1,HIGH,0,25,30,C3 30%,-9.378365005493164,False,False,False,-6.2,4.8,227.2,527.4,2627.0,2788.0,335.3
7,109,1,HIGH,1,1,1,A2 20%,-9.378365005493164,False,False,False,-5.3,1.7,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,0,11,39,C1 50%,,False,True,False,-4.8,9.8,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,1,3,23,A1 50%,,False,True,False,-5.3,9.0,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,2,8,36,C1 15%,,False,True,False,-4.4,10.6,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,3,1,21,A1 20%,,False,True,False,-1.2,10.6,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,4,3,23,A1 50%,,False,True,False,5.9,3.1,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,5,2,22,A1 30%,,False,True,False,11.8,0.7,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,6,11,39,C1 50%,,False,True,False,11.8,0.7,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,7,10,38,C1 30%,,False,True,False,11.9,2.7,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,8,11,39,C1 50%,,False,True,False,6.7,7.6,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,9,9,37,C1 20%,,False,True,False,5.0,5.4,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,10,2,22,A1 30%,,False,True,False,6.0,8.5,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,11,2,22,A1 30%,,False,True,False,4.7,5.1,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,12,2,22,A1 30%,,False,True,False,4.7,0.6,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,13,1,21,A1 20%,,False,True,False,1.8,3.1,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,14,5,33,C1 1%,,False,True,False,1.7,3.2,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,15,2,22,A1 30%,,False,True,False,2.8,2.8,191.6,505.9,2627.0,2788.0,335.3
7,109,2,C1A1,16,2,22,A1 30%,,False,True,False,0.2,1.9,191.6,505.9,2627.0,2788.0,335.3
7,109,2,HIGH,0,12,12,A3 30%,-8.964695495605469,False,True,False,0.2,1.9,191.6,505.9,2372.3,2788.0,335.3
7,109,2,HIGH,1,3,3,A2 50%,-8.964695495605469,False,True,False,0.2,1.9,191.6,505.9,2372.3,2788.0,335.3
7,109,3,HIGH,0,8,8,B2 50%,-8.696966015625,False,False,False,-14.7,3.6,191.6,454.0,2372.3,2788.0,335.3
7,109,3,HIGH,1,11,11,A3 20%,-8.696966015625,False,False,False,-14.7,3.6,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,0,8,36,C1 15%,,False,False,False,-12.9,1.8,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,1,11,39,C1 50%,,False,False,False,-6.6,4.7,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,2,3,23,A1 50%,,False,False,False,-4.6,6.3,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,3,2,22,A1 30%,,False,False,False,-4.0,3.2,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,4,3,23,A1 50%,,False,False,False,-8.7,13.7,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,5,0,20,A1 10%,,False,False,False,-8.1,11.8,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,6,7,35,C1 10%,,False,False,False,-8.1,11.8,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,7,3,23,A1 50%,,False,False,False,-7.2,1.7,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,8,11,39,C1 50%,,False,False,False,-1.2,9.2,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,9,3,23,A1 50%,,False,False,False,3.9,16.5,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,10,3,23,A1 50%,,False,False,False,4.3,3.3,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,11,2,22,A1 30%,,False,False,False,6.3,1.5,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,12,10,38,C1 30%,,False,False,False,3.0,0.1,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,13,0,20,A1 10%,,False,False,False,4.8,0.8,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,14,5,33,C1 1%,,False,False,False,4.8,0.8,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,15,2,22,A1 30%,,False,False,False,8.0,2.1,191.6,454.0,2138.1,2788.0,335.3
7,109,4,C1A1,16,11,39,C1 50%,,False,False,False,-1.0,0.4,191.6,454.0,2138.1,2788.0,335.3
