env_id,episode,meta_step,phase,phase_j,action_sub,base_action_idx,action_str,reward,deviation_exploded,C1A1_gate_ok,High_gate_ok,C1,A1,A2,B2,A3,S3,C3
5,459,1,C1A1,0,2,22,A1 30%,,False,False,False,1.2,4.2,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,1,2,22,A1 30%,,False,False,False,3.6,1.0,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,2,9,37,C1 20%,,False,False,False,8.1,0.2,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,3,9,37,C1 20%,,False,False,False,7.8,0.5,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,4,11,39,C1 50%,,False,False,False,5.0,5.0,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,5,2,22,A1 30%,,False,False,False,6.8,6.4,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,6,2,22,A1 30%,,False,False,False,3.4,3.3,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,7,1,21,A1 20%,,False,False,False,-0.9,8.3,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,8,6,34,C1 5%,,False,False,False,-1.0,8.8,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,9,0,20,A1 10%,,False,False,False,0.3,6.4,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,10,3,23,A1 50%,,False,False,False,-0.1,9.1,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,11,3,23,A1 50%,,False,False,False,-1.7,4.7,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,12,0,20,A1 10%,,False,False,False,-0.3,4.3,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,13,6,34,C1 5%,,False,False,False,-0.1,3.9,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,14,1,21,A1 20%,,False,False,False,0.1,2.5,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,15,7,35,C1 10%,,False,False,False,-0.4,2.5,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,16,7,35,C1 10%,,False,False,False,-1.4,1.1,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,C1A1,17,7,35,C1 10%,,False,False,False,-1.1,0.6,164.4,230.7,2960.7,1552.8,2752.7
5,459,1,HIGH,0,4,4,A2 100%,-7.709865322494506,False,False,False,-19.7,59.1,243.2,9.2,2960.7,1552.8,2752.7
5,459,1,HIGH,1,11,11,A3 20%,-7.709865322494506,False,False,False,-19.7,59.1,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,0,3,23,A1 50%,,False,True,False,-16.5,27.2,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,1,3,23,A1 50%,,False,True,False,-6.3,8.4,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,2,7,35,C1 10%,,False,True,False,-4.9,7.6,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,3,10,38,C1 30%,,False,True,False,1.7,6.5,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,4,3,23,A1 50%,,False,True,False,-10.9,3.0,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,5,3,23,A1 50%,,False,True,False,-10.8,0.3,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,6,10,38,C1 30%,,False,True,False,-6.9,2.8,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,7,7,35,C1 10%,,False,True,False,-5.0,3.1,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,8,2,22,A1 30%,,False,True,False,-2.5,3.6,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,9,7,35,C1 10%,,False,True,False,-2.3,1.3,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,10,3,23,A1 50%,,False,True,False,-2.3,1.3,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,11,3,23,A1 50%,,False,True,False,-8.9,3.9,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,12,2,22,A1 30%,,False,True,False,-8.3,0.1,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,13,10,38,C1 30%,,False,True,False,-8.3,0.1,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,14,6,34,C1 5%,,False,True,False,-6.9,0.3,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,15,5,33,C1 1%,,False,True,False,-6.9,0.1,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,16,8,36,C1 15%,,False,True,False,-3.2,0.8,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,17,6,34,C1 5%,,False,True,False,-2.4,0.9,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,18,10,38,C1 30%,,False,True,False,-3.1,0.3,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,19,0,20,A1 10%,,False,True,False,-1.8,1.0,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,20,2,22,A1 30%,,False,True,False,-3.7,0.7,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,21,10,38,C1 30%,,False,True,False,-3.8,3.5,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,22,9,37,C1 20%,,False,True,False,-3.8,3.3,243.2,9.2,279.7,1552.8,2752.7
5,459,2,C1A1,23,8,36,C1 15%,,False,True,False,-0.3,1.7,243.2,9.2,279.7,1552.8,2752.7
5,459,2,HIGH,0,12,12,A3 30%,-5.509577689361572,False,True,False,-0.3,1.7,243.2,9.2,32.4,1552.8,2752.7
5,459,2,HIGH,1,11,11,A3 20%,-5.509577689361572,False,True,False,-0.3,1.7,243.2,9.2,64.7,1552.8,2752.7
5,459,3,HIGH,0,1,1,A2 20%,-5.303466340637207,False,False,False,-7.0,12.3,107.4,27.7,64.7,1552.8,2752.7
5,459,3,HIGH,1,14,14,A3 100%,-5.303466340637207,False,False,False,-7.0,12.3,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,0,2,22,A1 30%,,False,False,False,-5.9,3.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,1,3,23,A1 50%,,False,False,False,-12.4,0.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,2,11,39,C1 50%,,False,False,False,-12.4,0.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,3,9,37,C1 20%,,False,False,False,-8.3,2.1,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,4,9,37,C1 20%,,False,False,False,-5.0,2.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,5,9,37,C1 20%,,False,False,False,-5.3,0.2,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,6,3,23,A1 50%,,False,False,False,-10.0,4.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,7,6,34,C1 5%,,False,False,False,-10.0,4.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,8,0,20,A1 10%,,False,False,False,-10.0,4.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,9,11,39,C1 50%,,False,False,False,-5.9,5.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,10,9,37,C1 20%,,False,False,False,-3.9,7.8,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,11,2,22,A1 30%,,False,False,False,-1.8,5.2,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,12,9,37,C1 20%,,False,False,False,0.5,5.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,13,7,35,C1 10%,,False,False,False,-0.2,4.3,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,14,9,37,C1 20%,,False,False,False,-1.2,2.8,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,15,7,35,C1 10%,,False,False,False,-0.8,3.2,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,16,6,34,C1 5%,,False,False,False,-0.8,3.2,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,17,9,37,C1 20%,,False,False,False,1.3,3.3,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,18,6,34,C1 5%,,False,False,False,1.3,2.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,19,2,22,A1 30%,,False,False,False,-1.2,2.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,20,10,38,C1 30%,,False,False,False,-4.5,0.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,21,11,39,C1 50%,,False,False,False,-10.2,8.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,22,9,37,C1 20%,,False,False,False,-9.2,7.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,23,2,22,A1 30%,,False,False,False,-5.0,3.0,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,24,9,37,C1 20%,,False,False,False,-6.0,4.1,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,25,7,35,C1 10%,,False,False,False,-6.5,5.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,26,0,20,A1 10%,,False,False,False,-6.9,3.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,27,10,38,C1 30%,,False,False,False,-5.3,3.8,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,28,10,38,C1 30%,,False,False,False,-7.9,0.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,29,9,37,C1 20%,,False,False,False,-5.1,1.7,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,30,2,22,A1 30%,,False,False,False,-3.3,3.1,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,31,9,37,C1 20%,,False,False,False,-3.3,3.1,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,32,4,24,A1 100%,,False,False,False,4.3,11.0,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,33,3,23,A1 50%,,False,False,False,5.1,8.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,34,2,22,A1 30%,,False,False,False,8.0,2.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,35,7,35,C1 10%,,False,False,False,9.4,4.1,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,36,10,38,C1 30%,,False,False,False,7.6,3.0,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,37,8,36,C1 15%,,False,False,False,5.2,2.3,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,38,7,35,C1 10%,,False,False,False,3.9,2.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,39,0,20,A1 10%,,False,False,False,3.5,2.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,40,11,39,C1 50%,,False,False,False,-5.6,0.1,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,41,11,39,C1 50%,,False,False,False,8.0,5.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,42,8,36,C1 15%,,False,False,False,8.0,5.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,43,2,22,A1 30%,,False,False,False,9.6,1.9,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,44,1,21,A1 20%,,False,False,False,10.3,2.8,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,45,8,36,C1 15%,,False,False,False,9.5,4.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,46,11,39,C1 50%,,False,False,False,9.5,4.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,47,10,38,C1 30%,,False,False,False,2.4,10.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,48,2,22,A1 30%,,False,False,False,3.4,15.7,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,49,3,23,A1 50%,,False,False,False,7.9,9.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,50,1,21,A1 20%,,False,False,False,7.9,9.4,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,51,7,35,C1 10%,,False,False,False,7.4,9.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,52,5,33,C1 1%,,False,False,False,7.4,9.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,53,2,22,A1 30%,,False,False,False,7.2,9.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,54,9,37,C1 20%,,False,False,False,7.2,9.6,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,55,9,37,C1 20%,,False,False,False,6.4,10.3,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,56,2,22,A1 30%,,False,False,False,9.4,9.5,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,57,2,22,A1 30%,,False,False,False,7.8,5.2,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,58,5,33,C1 1%,,False,False,False,7.6,5.2,107.4,27.7,73.1,1552.8,2752.7
5,459,4,C1A1,59,12,40,C1 100%,,False,False,False,-10.4,23.0,107.4,27.7,73.1,1552.8,2752.7
5,459,4,HIGH,0,3,3,A2 50%,-5.298460458755493,False,False,False,-10.4,23.0,107.4,27.7,73.1,1552.8,2752.7
5,459,4,HIGH,1,8,8,B2 50%,-5.298460458755493,False,False,False,-9.6,23.8,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,0,4,24,A1 100%,,False,False,False,-11.9,1.6,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,1,11,39,C1 50%,,False,False,False,-4.5,9.2,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,2,3,23,A1 50%,,False,False,False,-4.5,9.2,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,3,9,37,C1 20%,,False,False,False,-2.2,7.0,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,4,3,23,A1 50%,,False,False,False,4.2,6.7,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,5,3,23,A1 50%,,False,False,False,7.5,2.1,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,6,8,36,C1 15%,,False,False,False,8.2,3.4,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,7,10,38,C1 30%,,False,False,False,11.7,8.4,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,8,2,22,A1 30%,,False,False,False,8.2,1.9,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,9,9,37,C1 20%,,False,False,False,5.9,4.8,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,10,11,39,C1 50%,,False,False,False,6.5,7.8,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,11,3,23,A1 50%,,False,False,False,8.9,3.3,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,12,2,22,A1 30%,,False,False,False,12.7,1.3,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,13,9,37,C1 20%,,False,False,False,13.0,0.5,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,14,10,38,C1 30%,,False,False,False,8.5,5.0,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,15,11,39,C1 50%,,False,False,False,-0.6,7.3,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,16,3,23,A1 50%,,False,False,False,-3.3,1.8,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,17,3,23,A1 50%,,False,False,False,7.8,6.9,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,18,7,35,C1 10%,,False,False,False,8.3,6.9,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,19,2,22,A1 30%,,False,False,False,8.3,6.9,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,20,5,33,C1 1%,,False,False,False,8.1,6.7,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,21,7,35,C1 10%,,False,False,False,7.2,8.2,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,22,7,35,C1 10%,,False,False,False,6.7,9.2,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,23,3,23,A1 50%,,False,False,False,2.5,0.4,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,24,0,20,A1 10%,,False,False,False,1.7,0.0,107.4,16.9,73.1,1552.8,2752.7
5,459,5,C1A1,25,2,22,A1 30%,,False,False,False,0.3,0.9,107.4,16.9,73.1,1552.8,2752.7
5,459,5,HIGH,0,25,30,C3 30%,-5.052860058593749,False,False,False,-0.6,3.3,138.0,68.6,73.1,1667.6,2201.0
5,459,5,HIGH,1,11,11,A3 20%,-5.052860058593749,False,False,False,-0.6,3.3,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,0,7,35,C1 10%,,False,True,False,0.2,4.2,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,1,5,33,C1 1%,,False,True,False,0.1,4.3,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,2,8,36,C1 15%,,False,True,False,3.0,1.5,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,3,9,37,C1 20%,,False,True,False,2.5,3.5,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,4,1,21,A1 20%,,False,True,False,5.1,2.4,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,5,5,33,C1 1%,,False,True,False,5.1,2.4,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,6,2,22,A1 30%,,False,True,False,8.7,0.7,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,7,6,34,C1 5%,,False,True,False,9.0,0.5,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,8,12,40,C1 100%,,False,True,False,-7.7,3.0,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,9,3,23,A1 50%,,False,True,False,-7.7,3.0,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,10,9,37,C1 20%,,False,True,False,-7.7,3.0,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,11,3,23,A1 50%,,False,True,False,-20.5,9.8,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,12,2,22,A1 30%,,False,True,False,-15.1,10.1,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,13,1,21,A1 20%,,False,True,False,-12.7,4.5,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,14,7,35,C1 10%,,False,True,False,-11.0,3.5,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,15,8,36,C1 15%,,False,True,False,-9.7,3.9,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,16,11,39,C1 50%,,False,True,False,-2.4,7.6,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,17,8,36,C1 15%,,False,True,False,0.8,8.4,138.0,68.6,61.1,1667.6,2201.0
5,459,6,C1A1,18,3,23,A1 50%,,False,True,False,0.2,4.3,138.0,68.6,61.1,1667.6,2201.0
