env_id,episode,meta_step,phase,phase_j,action_sub,base_action_idx,action_str,reward,deviation_exploded,C1A1_gate_ok,High_gate_ok,C1,A1,A2,B2,A3,S3,C3
3,449,1,HIGH,0,17,17,S3 30%,-9.467921435546875,False,False,False,-12.1,1.7,203.3,435.3,2403.3,1893.2,2232.7
3,449,1,HIGH,1,7,7,B2 30%,-9.467921435546875,False,False,False,-20.7,8.1,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,0,9,37,C1 20%,,False,False,False,-17.2,5.3,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,1,7,35,C1 10%,,False,False,False,-15.2,5.1,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,2,0,20,A1 10%,,False,False,False,-14.2,5.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,3,9,37,C1 20%,,False,False,False,-14.2,5.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,4,2,22,A1 30%,,False,False,False,-14.2,5.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,5,5,33,C1 1%,,False,False,False,-14.1,5.5,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,6,3,23,A1 50%,,False,False,False,-5.5,3.8,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,7,7,35,C1 10%,,False,False,False,-5.5,3.8,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,8,2,22,A1 30%,,False,False,False,-4.9,4.7,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,9,11,39,C1 50%,,False,False,False,-6.1,7.5,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,10,0,20,A1 10%,,False,False,False,-5.0,7.3,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,11,2,22,A1 30%,,False,False,False,-5.3,4.2,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,12,8,36,C1 15%,,False,False,False,-4.5,1.2,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,13,7,35,C1 10%,,False,False,False,-5.0,2.5,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,14,7,35,C1 10%,,False,False,False,-4.0,1.8,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,15,5,33,C1 1%,,False,False,False,-4.0,1.8,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,16,3,23,A1 50%,,False,False,False,-1.9,0.7,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,17,9,37,C1 20%,,False,False,False,1.6,4.1,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,18,1,21,A1 20%,,False,False,False,2.6,3.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,19,3,23,A1 50%,,False,False,False,5.4,2.4,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,20,10,38,C1 30%,,False,False,False,-1.2,1.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,21,2,22,A1 30%,,False,False,False,-1.2,1.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,22,0,20,A1 10%,,False,False,False,-1.3,2.1,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,23,5,33,C1 1%,,False,False,False,-1.3,2.2,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,C1A1,24,7,35,C1 10%,,False,False,False,-0.6,0.6,203.3,368.3,2403.3,1893.2,2232.7
3,449,2,HIGH,0,14,14,A3 100%,-12.477481838989258,False,False,False,-0.6,0.6,203.3,368.3,4596.8,1893.2,2232.7
3,449,2,HIGH,1,2,2,A2 30%,-12.477481838989258,False,False,False,-3.9,1.6,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,0,3,23,A1 50%,,False,False,False,-6.4,1.2,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,1,0,20,A1 10%,,False,False,False,-4.7,0.8,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,2,7,35,C1 10%,,False,False,False,-3.7,0.4,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,3,1,21,A1 20%,,False,False,False,-4.5,1.0,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,4,12,40,C1 100%,,False,False,False,-4.5,1.0,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,5,0,20,A1 10%,,False,False,False,-3.7,1.2,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,6,6,34,C1 5%,,False,False,False,-3.3,2.3,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,7,7,35,C1 10%,,False,False,False,-3.3,2.3,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,8,2,22,A1 30%,,False,False,False,-1.6,6.5,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,9,3,23,A1 50%,,False,False,False,-2.8,1.4,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,10,7,35,C1 10%,,False,False,False,-2.6,1.6,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,11,5,33,C1 1%,,False,False,False,-2.8,1.7,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,12,7,35,C1 10%,,False,False,False,-1.3,0.3,210.3,366.9,4596.8,1893.2,2232.7
3,449,3,C1A1,13,3,23,A1 50%,,False,False,False,-5.1,11.4,210.3,366.9,4596.8,1893.2,2232.7
