t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
28232,0,60,-1,,,,,,,,,False,False,False,-0.6223278045654297,-0.6223278045654297,4.699656009674072,4.699656009674072
28232,0,60,0,0,20,A1,pct_button,10,,,0.0964396762847899,False,False,False,-0.6223278045654297,-0.6223278045654297,4.699656009674072,4.699656009674072
28240,0,60,1,10,38,C1,pct_button,30,,,-1.8096554768085478,False,False,False,-0.6223278045654297,0.2693302035331726,4.699656009674072,6.0153279304504395
28248,0,60,2,0,20,A1,pct_button,10,,,0.5647653543949127,False,False,False,0.2693302035331726,-0.5062635540962219,6.0153279304504395,5.551590442657471
28256,0,60,3,2,22,A1,pct_button,30,,,-8.98416615009308,False,False,False,-0.5062635540962219,3.318053722381592,5.551590442657471,7.33339786529541
28264,0,60,4,2,22,A1,pct_button,30,,,-10.931023449897767,False,False,False,3.318053722381592,3.7044131755828857,7.33339786529541,12.570297241210938
28272,0,60,5,6,34,C1,pct_button,5,,,1.3548338937759412,False,False,False,3.7044131755828857,3.3582584857940674,12.570297241210938,12.391532897949219
28280,0,60,6,7,35,C1,pct_button,10,,,0.22750148773193302,False,False,False,3.3582584857940674,4.173864364624023,12.391532897949219,11.615065574645996
28288,0,60,7,3,23,A1,pct_button,50,,,20.637237887382508,False,False,False,4.173864364624023,0.6566927433013916,11.615065574645996,4.863823413848877
28296,0,60,8,0,20,A1,pct_button,10,,,-0.8730702197551727,False,False,False,0.6566927433013916,0.8272975087165833,4.863823413848877,5.18487548828125
28304,0,60,9,0,20,A1,pct_button,10,,,-2.7068535780906675,False,False,False,0.8272975087165833,1.8950990438461304,5.18487548828125,5.539850234985352
28312,0,60,10,5,33,C1,pct_button,1,,,0.10438076496124339,False,False,False,1.8950990438461304,1.8844592571258545,5.539850234985352,5.567822456359863
28320,0,60,11,2,22,A1,pct_button,30,,,5.2148164427280435,False,False,False,1.8844592571258545,-0.2506404519081116,5.567822456359863,4.638120651245117
28328,0,60,12,1,21,A1,pct_button,20,,,-2.5518673825263978,False,False,False,-0.2506404519081116,-0.5718761682510376,4.638120651245117,5.65003776550293
28336,0,60,13,0,20,A1,pct_button,10,,,-2.5447820806503287,False,False,False,-0.5718761682510376,1.6515300273895264,5.65003776550293,5.913424491882324
28344,0,60,14,2,22,A1,pct_button,30,,,0.36988093376159603,False,False,False,1.6515300273895264,-0.9505586624145508,5.913424491882324,6.498950481414795
28352,0,60,15,2,22,A1,pct_button,30,,,-2.9035209989547734,False,False,False,-0.9505586624145508,-2.6239898204803467,6.498950481414795,6.362141132354736
28360,0,60,16,2,22,A1,pct_button,30,,,5.578355619907379,False,False,False,-2.6239898204803467,-4.657974720001221,6.362141132354736,1.596523404121399
28368,0,60,17,2,22,A1,pct_button,30,,,-13.32837329864502,False,False,False,-4.657974720001221,-7.783527374267578,1.596523404121399,5.260598659515381
28376,0,60,18,10,38,C1,pct_button,30,,,-0.314545893669129,False,False,False,-7.783527374267578,-10.80105209350586,5.260598659515381,2.528643846511841
28384,0,60,19,3,23,A1,pct_button,50,,,16.764337459802626,False,False,False,-10.80105209350586,-4.468155860900879,2.528643846511841,0.5242958664894104
28392,0,60,20,7,35,C1,pct_button,10,,,-2.366639142036437,False,False,False,-4.468155860900879,-4.206096649169922,0.5242958664894104,2.027005672454834
28400,0,60,21,8,36,C1,pct_button,15,,,0.02264120578765883,False,False,False,-4.206096649169922,-4.224643230438232,2.027005672454834,2.05493426322937
28408,0,60,22,6,34,C1,pct_button,5,,,2.05546924352646,False,False,False,-4.224643230438232,-3.9559848308563232,2.05493426322937,1.3438564538955688
28416,0,60,23,1,21,A1,pct_button,20,,,2.0739091604948054,False,False,False,-3.9559848308563232,-3.8446972370147705,1.3438564538955688,0.45619842410087585
28424,0,60,24,9,37,C1,pct_button,20,,,-5.228010604381561,False,False,False,-3.8446972370147705,-4.870047092437744,0.45619842410087585,2.1096508502960205
28432,0,60,25,3,23,A1,pct_button,50,,,0.12959395885467528,False,False,False,-4.870047092437744,-4.870047092437744,2.1096508502960205,2.1096508502960205
28440,0,60,26,0,20,A1,pct_button,10,,,3.038530917167664,False,False,False,-4.870047092437744,-4.491272449493408,2.1096508502960205,1.0192654132843018
28448,0,60,27,1,21,A1,pct_button,20,,,-4.028766736984252,False,False,False,-4.491272449493408,-4.735451698303223,1.0192654132843018,2.8604283332824707
28456,0,60,28,3,23,A1,pct_button,50,,,-0.76820647239685,False,False,False,-4.735451698303223,-3.1953511238098145,2.8604283332824707,4.860187530517578
28464,0,60,29,7,35,C1,pct_button,10,,,0.8416142845153816,False,False,False,-3.1953511238098145,-3.8695554733276367,4.860187530517578,3.8372440338134766
28472,0,60,30,9,37,C1,pct_button,20,,,8.676579859256744,False,False,False,-3.8695554733276367,-2.453321695327759,3.8372440338134766,0.9441627264022827
28480,0,60,31,0,20,A1,pct_button,10,,,-2.4200845336914067,False,False,False,-2.453321695327759,-3.1310477256774902,0.9441627264022827,1.5179691314697266
28488,0,60,32,0,20,A1,pct_button,10,,,2.1521819829940796,False,False,False,-3.1310477256774902,-1.9736995697021484,1.5179691314697266,1.6302659511566162
28496,0,60,33,7,35,C1,pct_button,10,,,1.3880563306808475,False,False,False,-1.9736995697021484,-1.352370023727417,1.6302659511566162,1.5819101333618164
