t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
37240,5,90,-1,,,,,,,,,False,False,False,17.684404373168945,17.684404373168945,8.387929916381836,8.387929916381836
37240,5,90,0,3,23,A1,pct_button,50,,,-14.41147661209106,False,False,False,17.684404373168945,26.015684127807617,8.387929916381836,7.593480110168457
37248,5,90,1,0,20,A1,pct_button,10,,,1.1164305305480917,False,False,False,26.015684127807617,26.748350143432617,7.593480110168457,6.631396293640137
37256,5,90,2,11,39,C1,pct_button,50,,,0.6575949287414511,False,False,False,26.748350143432617,26.748350143432617,6.631396293640137,6.631396293640137
37264,5,90,3,9,37,C1,pct_button,20,,,16.95224154472351,False,False,False,26.748350143432617,20.65576934814453,6.631396293640137,4.494357585906982
37272,5,90,4,9,37,C1,pct_button,20,,,8.497840852737424,False,False,False,20.65576934814453,17.02884292602539,4.494357585906982,4.078436374664307
37280,5,90,5,11,39,C1,pct_button,50,,,-8.720943737030028,False,False,False,17.02884292602539,14.649504661560059,4.078436374664307,11.070446014404297
37288,5,90,6,5,33,C1,pct_button,1,,,1.0086931037902838,False,False,False,14.649504661560059,14.418196678161621,11.070446014404297,11.047060012817383
37296,5,90,7,9,37,C1,pct_button,20,,,-0.13274587631225843,False,False,False,14.418196678161621,12.941987037658691,11.047060012817383,12.842487335205078
37304,5,90,8,11,39,C1,pct_button,50,,,0.5056894874572728,False,False,False,12.941987037658691,12.941987037658691,12.842487335205078,12.842487335205078
37312,5,90,9,9,37,C1,pct_button,20,,,0.5056894874572728,False,False,False,12.941987037658691,12.941987037658691,12.842487335205078,12.842487335205078
37320,5,90,10,11,39,C1,pct_button,50,,,8.493359603881833,False,False,False,12.941987037658691,10.430898666381836,12.842487335205078,11.319398880004883
37328,5,90,11,9,37,C1,pct_button,20,,,1.2059889984130885,False,False,False,10.430898666381836,9.109630584716797,11.319398880004883,12.246231079101562
37336,5,90,12,8,36,C1,pct_button,15,,,8.254091663360596,False,False,False,9.109630584716797,6.0938520431518555,12.246231079101562,11.30394172668457
37344,5,90,13,2,22,A1,pct_button,30,,,14.35261221885681,False,False,False,6.0938520431518555,5.890915393829346,11.30394172668457,4.428769111633301
37352,5,90,14,11,39,C1,pct_button,50,,,-1.7225404357910163,False,False,False,5.890915393829346,3.5590310096740723,4.428769111633301,7.729812145233154
37360,5,90,15,11,39,C1,pct_button,50,,,-10.210627512931824,False,False,False,3.5590310096740723,2.8425981998443604,7.729812145233154,13.712105751037598
37368,5,90,16,6,34,C1,pct_button,5,,,-0.49397091865539466,False,False,False,2.8425981998443604,2.997800350189209,13.712105751037598,13.968552589416504
37376,5,90,17,3,23,A1,pct_button,50,,,6.099371910095217,False,False,False,2.997800350189209,6.027688026428223,13.968552589416504,8.024500846862793
37384,5,90,18,1,21,A1,pct_button,20,,,0.4369948387145983,False,False,False,6.027688026428223,9.796460151672363,8.024500846862793,4.171915054321289
37392,5,90,19,11,39,C1,pct_button,50,,,-0.13137168884277473,False,False,False,9.796460151672363,10.144828796386719,4.171915054321289,4.02593994140625
37400,5,90,20,2,22,A1,pct_button,30,,,-3.1066972160339343,False,False,False,10.144828796386719,9.3837251663208,4.02593994140625,6.494171142578125
37408,5,90,21,11,39,C1,pct_button,50,,,14.613893299102783,False,False,False,9.3837251663208,3.4625601768493652,6.494171142578125,5.189914226531982
37416,5,90,22,9,37,C1,pct_button,20,,,-4.025956745147704,False,False,False,3.4625601768493652,4.147489547729492,5.189914226531982,6.620644569396973
37424,5,90,23,2,22,A1,pct_button,30,,,1.5123861408233645,False,False,False,4.147489547729492,5.067444324493408,6.620644569396973,5.040576934814453
37432,5,90,24,1,21,A1,pct_button,20,,,6.65095977306366,False,False,False,5.067444324493408,2.838926076889038,5.040576934814453,4.007075309753418
37440,5,90,25,2,22,A1,pct_button,30,,,0.9556448078155524,False,False,False,2.838926076889038,5.206684589385986,4.007075309753418,1.220768928527832
37448,5,90,26,5,33,C1,pct_button,1,,,0.20050516843795818,False,False,False,5.206684589385986,5.1910600662231445,1.220768928527832,1.195001482963562
37456,5,90,27,11,39,C1,pct_button,50,,,5.614611740112305,False,False,False,5.1910600662231445,-1.9503916501998901,1.195001482963562,1.659462571144104
37464,5,90,28,2,22,A1,pct_button,30,,,0.044161460399627435,False,False,False,-1.9503916501998901,1.0004349946975708,1.659462571144104,2.618528127670288
