t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
26352,4,220,-1,,,,,,,,,False,False,False,6.461449146270752,6.461449146270752,27.356252670288086,27.356252670288086,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26352,4,220,0,4,24,A1,pct_button,100,,,48.466802785396574,False,False,False,6.461449146270752,-1.5613092184066772,27.356252670288086,8.114751815795898,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26360,4,220,1,2,22,A1,pct_button,30,,,10.545983171463012,False,False,False,-1.5613092184066772,-2.1877360343933105,8.114751815795898,2.254758358001709,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26368,4,220,2,10,38,C1,pct_button,30,,,0.07884988784789983,False,False,False,-2.1877360343933105,-2.1877360343933105,2.254758358001709,2.254758358001709,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26376,4,220,3,4,24,A1,pct_button,100,,,3.938585546016693,False,False,False,-2.1877360343933105,-1.9824894666671753,2.254758358001709,0.510643482208252,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26384,4,220,4,7,35,C1,pct_button,10,,,0.03986265897750819,False,False,False,-1.9824894666671753,-1.9824894666671753,0.510643482208252,0.510643482208252,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26392,4,220,5,5,33,C1,pct_button,1,,,0.029705862998962614,False,False,False,-1.9824894666671753,-1.9746030569076538,0.510643482208252,0.5236595869064331,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26400,4,220,6,12,40,C1,pct_button,100,,,1.577977928519249,False,False,False,-1.9746030569076538,-1.496293067932129,0.5236595869064331,0.2251954972743988,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26408,4,220,7,0,20,A1,pct_button,10,,,-1.9948209190368653,False,False,False,-1.496293067932129,-1.4455329179763794,0.2251954972743988,1.2957792282104492,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26416,4,220,8,1,21,A1,pct_button,20,,,0.0448262429237365,False,False,False,-1.4455329179763794,-1.4455329179763794,1.2957792282104492,1.2957792282104492,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26424,4,220,9,3,23,A1,pct_button,50,,,0.48979627490043653,False,False,False,-1.4455329179763794,-1.8978147506713867,1.2957792282104492,0.6187650561332703,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26432,4,220,10,1,21,A1,pct_button,20,,,-1.2694769501686098,False,False,False,-1.8978147506713867,-2.004634380340576,0.6187650561332703,1.1734648942947388,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26440,4,220,11,1,21,A1,pct_button,20,,,0.973103948831558,False,False,False,-2.004634380340576,-2.1736221313476562,1.1734648942947388,0.5400620102882385,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26448,4,220,12,5,33,C1,pct_button,1,,,0.06184585332870519,False,False,False,-2.1736221313476562,-2.1546847820281982,0.5400620102882385,0.5501245260238647,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
26456,4,220,13,0,20,A1,pct_button,10,,,0.6902475959062577,False,False,False,-2.1546847820281982,-2.16731595993042,0.5501245260238647,0.2111542522907257,422.61248779296875,422.61248779296875,321.9805908203125,321.9805908203125,1368.0946044921875,1368.0946044921875,2240.314697265625,2240.314697265625,2985.14892578125,2985.14892578125
