t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
15168,0,130,-1,,,,,,,,,False,False,False,-4.251372337341309,-4.251372337341309,24.93110466003418,24.93110466003418,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15168,0,130,0,11,39,C1,pct_button,50,,,6.127517807483676,False,False,False,-4.251372337341309,-1.8189603090286255,24.93110466003418,24.55853271484375,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15176,0,130,1,9,37,C1,pct_button,20,,,0.5175498604774498,False,False,False,-1.8189603090286255,-1.8189603090286255,24.55853271484375,24.55853271484375,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15184,0,130,2,6,34,C1,pct_button,5,,,0.6337736678123471,False,False,False,-1.8189603090286255,-1.7132338285446167,24.55853271484375,24.605560302734375,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15192,0,130,3,12,40,C1,pct_button,100,,,1.2132509064674417,False,False,False,-1.7132338285446167,1.1450635194778442,24.605560302734375,24.821773529052734,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15200,0,130,4,10,38,C1,pct_button,30,,,-0.3078164529800438,False,False,False,1.1450635194778442,1.1585323810577393,24.821773529052734,25.22100830078125,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15208,0,130,5,12,40,C1,pct_button,100,,,0.3624731409549733,False,False,False,1.1585323810577393,0.5718241333961487,25.22100830078125,25.886058807373047,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15216,0,130,6,1,21,A1,pct_button,20,,,39.997091528177265,False,False,False,0.5718241333961487,0.08249646425247192,25.886058807373047,6.437036037445068,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15224,0,130,7,11,39,C1,pct_button,50,,,-1.8493330025672903,False,False,False,0.08249646425247192,0.9483643770217896,6.437036037445068,6.565978050231934,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15232,0,130,8,7,35,C1,pct_button,10,,,0.8768300485610963,False,False,False,0.9483643770217896,0.814866304397583,6.565978050231934,6.327484607696533,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15240,0,130,9,12,40,C1,pct_button,100,,,2.2092975163459787,False,False,False,0.814866304397583,-0.689794659614563,6.327484607696533,5.403843879699707,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15248,0,130,10,2,22,A1,pct_button,30,,,7.551465361118317,False,False,False,-0.689794659614563,-1.2705830335617065,5.403843879699707,1.065685510635376,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15256,0,130,11,4,24,A1,pct_button,100,,,0.46059797018766413,False,False,False,-1.2705830335617065,-2.0529978275299072,1.065685510635376,0.06919364631175995,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15264,0,130,12,7,35,C1,pct_button,10,,,0.25656603902578357,False,False,False,-2.0529978275299072,-1.8585803508758545,0.06919364631175995,0.15041808784008026,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15272,0,130,13,7,35,C1,pct_button,10,,,0.1413601931929589,False,False,False,-1.8585803508758545,-1.8129501342773438,0.15041808784008026,0.1398966759443283,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15280,0,130,14,7,35,C1,pct_button,10,,,0.23871600553393368,False,False,False,-1.8129501342773438,-1.7519878149032593,0.1398966759443283,0.09497057646512985,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15288,0,130,15,0,20,A1,pct_button,10,,,-1.521644971966743,False,False,False,-1.7519878149032593,-1.7494927644729614,0.09497057646512985,0.8795788288116455,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15296,0,130,16,4,24,A1,pct_button,100,,,-2.4088128864765164,False,False,False,-1.7494927644729614,-2.9135701656341553,0.8795788288116455,0.9535793662071228,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15304,0,130,17,7,35,C1,pct_button,10,,,0.925602518320084,False,False,False,-2.9135701656341553,-2.6158626079559326,0.9535793662071228,0.8178225159645081,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15312,0,130,18,7,35,C1,pct_button,10,,,-0.058712220191955426,False,False,False,-2.6158626079559326,-2.4341230392456055,0.8178225159645081,1.0588479042053223,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15320,0,130,19,3,23,A1,pct_button,50,,,1.140959607362747,False,False,False,-2.4341230392456055,-2.2212517261505127,1.0588479042053223,0.7257090210914612,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15328,0,130,20,9,37,C1,pct_button,20,,,0.048939214944839333,False,False,False,-2.2212517261505127,-2.2212517261505127,0.7257090210914612,0.7257090210914612,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15336,0,130,21,2,22,A1,pct_button,30,,,-2.796683523654938,False,False,False,-2.2212517261505127,-2.438993453979492,0.7257090210914612,1.9451504945755005,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15344,0,130,22,3,23,A1,pct_button,50,,,0.0776828789710995,False,False,False,-2.438993453979492,-2.438993453979492,1.9451504945755005,1.9451504945755005,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15352,0,130,23,11,39,C1,pct_button,50,,,3.0883117151260375,False,False,False,-2.438993453979492,-1.424083948135376,1.9451504945755005,1.4395403861999512,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
15360,0,130,24,1,21,A1,pct_button,20,,,1.4945760238170622,False,False,False,-1.424083948135376,-1.7713364362716675,1.4395403861999512,0.36132651567459106,336.67694091796875,336.67694091796875,179.26947021484375,179.26947021484375,2880.97705078125,2880.97705078125,2522.1005859375,2522.1005859375,-1070.7066650390625,-1070.7066650390625
