t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
49296,3,490,-1,,,,,,,,,False,False,False,-2.34494686126709,-2.34494686126709,22.06673240661621,22.06673240661621
49296,3,490,0,1,21,A1,pct_button,20,,,25.140951843261718,False,False,False,-2.34494686126709,-4.032700061798096,22.06673240661621,7.923060894012451
49304,3,490,1,1,21,A1,pct_button,20,,,11.645389304161073,False,False,False,-4.032700061798096,-4.399266719818115,7.923060894012451,1.7906992435455322
49312,3,490,2,10,38,C1,pct_button,30,,,1.5704397869110112,False,False,False,-4.399266719818115,-3.220292568206787,1.7906992435455322,2.2339963912963867
49320,3,490,3,8,36,C1,pct_button,15,,,1.039161672592163,False,False,False,-3.220292568206787,-2.747676372528076,2.2339963912963867,2.2318267822265625
49328,3,490,4,3,23,A1,pct_button,50,,,-1.3001195478439327,False,False,False,-2.747676372528076,-3.363564968109131,2.2318267822265625,2.3178117275238037
49336,3,490,5,0,20,A1,pct_button,10,,,2.7036609709262844,False,False,False,-3.363564968109131,-3.4838101863861084,2.3178117275238037,0.8844183087348938
49344,3,490,6,10,38,C1,pct_button,30,,,1.3813628935813902,False,False,False,-3.4838101863861084,-2.61012601852417,0.8844183087348938,1.0995174646377563
49352,3,490,7,2,22,A1,pct_button,30,,,-2.3116965246200554,False,False,False,-2.61012601852417,-2.816835641860962,1.0995174646377563,2.092751979827881
49360,3,490,8,11,39,C1,pct_button,50,,,0.08819175243377743,False,False,False,-2.816835641860962,-2.816835641860962,2.092751979827881,2.092751979827881
49368,3,490,9,8,36,C1,pct_button,15,,,1.0868074798583984,False,False,False,-2.816835641860962,-2.3418686389923096,2.092751979827881,2.0633676052093506
49376,3,490,10,10,38,C1,pct_button,30,,,0.3756189966201775,False,False,False,-2.3418686389923096,-1.8882684707641602,2.0633676052093506,2.3667080402374268
49384,3,490,11,11,39,C1,pct_button,50,,,0.12146895885467558,False,False,False,-1.8882684707641602,-1.659599781036377,2.3667080402374268,2.57195782661438
49392,3,490,12,4,24,A1,pct_button,100,,,2.8801255655288696,False,False,False,-1.659599781036377,-2.154520273208618,2.57195782661438,0.660120964050293
49400,3,490,13,12,40,C1,pct_button,100,,,6.615362256765366,True,True,False,-2.154520273208618,0.4190588891506195,0.660120964050293,38.87249755859375
