t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
39136,7,290,-1,,,,,,,,,False,False,False,-15.490493774414062,-15.490493774414062,4.173858165740967,4.173858165740967
39136,7,290,0,5,33,C1,pct_button,1,,,0.7799201774597202,False,False,False,-15.490493774414062,-15.286032676696777,4.173858165740967,4.177999496459961
39144,7,290,1,0,20,A1,pct_button,10,,,1.2138925933837876,False,False,False,-15.286032676696777,-15.494060516357422,4.177999496459961,3.548450469970703
39152,7,290,2,2,22,A1,pct_button,30,,,1.9244824123382551,False,False,False,-15.494060516357422,-16.20208168029785,3.548450469970703,2.0557665824890137
39160,7,290,3,5,33,C1,pct_button,1,,,0.752850842475892,False,False,False,-16.20208168029785,-15.992241859436035,2.0557665824890137,2.064750909805298
39168,7,290,4,2,22,A1,pct_button,30,,,0.3511398553848275,False,False,False,-15.992241859436035,-15.992241859436035,2.064750909805298,2.064750909805298
39176,7,290,5,3,23,A1,pct_button,50,,,3.102177239656447,False,False,False,-15.992241859436035,-15.735870361328125,2.064750909805298,0.9317095875740051
39184,7,290,6,3,23,A1,pct_button,50,,,-1.8886998319625852,False,False,False,-15.735870361328125,-16.755237579345703,0.9317095875740051,1.0295400619506836
39192,7,290,7,0,20,A1,pct_button,10,,,0.7718089151382423,False,False,False,-16.755237579345703,-16.617687225341797,1.0295400619506836,0.9518816471099854
39200,7,290,8,3,23,A1,pct_button,50,,,1.3081502509117138,False,False,False,-16.617687225341797,-16.37448501586914,0.9518816471099854,0.7068217992782593
39208,7,290,9,10,38,C1,pct_button,30,,,14.066324800252916,False,False,False,-16.37448501586914,-9.279504776000977,0.7068217992782593,0.8650855422019958
39216,7,290,10,4,24,A1,pct_button,100,,,-0.6425836753845202,False,False,False,-9.279504776000977,-10.053366661071777,0.8650855422019958,0.5131809711456299
39224,7,290,11,9,37,C1,pct_button,20,,,6.251548746824264,False,False,False,-10.053366661071777,-7.282594680786133,0.5131809711456299,0.22828739881515503
39232,7,290,12,1,21,A1,pct_button,20,,,0.7045670689642429,False,False,False,-7.282594680786133,-7.153709888458252,0.22828739881515503,0.07214722782373428
39240,7,290,13,2,22,A1,pct_button,30,,,0.5161021295189856,False,False,False,-7.153709888458252,-6.789732933044434,0.07214722782373428,0.24340449273586273
39248,7,290,14,11,39,C1,pct_button,50,,,4.855800069570542,False,False,False,-6.789732933044434,-3.519822120666504,0.24340449273586273,1.1268823146820068
39256,7,290,15,2,22,A1,pct_button,30,,,1.3443180549144749,False,False,False,-3.519822120666504,-3.156925678253174,1.1268823146820068,0.8527161478996277
39264,7,290,16,2,22,A1,pct_button,30,,,-0.8850328063964847,False,False,False,-3.156925678253174,-3.3080763816833496,0.8527161478996277,1.1840026378631592
39272,7,290,17,10,38,C1,pct_button,30,,,2.091895995140076,False,False,False,-3.3080763816833496,-2.341482639312744,1.1840026378631592,1.1344072818756104
39280,7,290,18,12,40,C1,pct_button,100,,,7.194433425664902,True,True,False,-2.341482639312744,-17.869863510131836,1.1344072818756104,9.449136734008789
