t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
28784,7,280,-1,,,,,,,,,False,False,False,-4.251448631286621,-4.251448631286621,41.7441291809082,41.7441291809082
28784,7,280,0,0,20,A1,pct_button,10,,,53.741914672851564,False,False,False,-4.251448631286621,-4.9950103759765625,41.7441291809082,14.317737579345703
28792,7,280,1,0,20,A1,pct_button,10,,,19.411876459121704,False,False,False,-4.9950103759765625,-5.381577491760254,14.317737579345703,4.317220211029053
28800,7,280,2,6,34,C1,pct_button,5,,,0.5263636684417727,False,False,False,-5.381577491760254,-5.206160068511963,4.317220211029053,4.319714546203613
28808,7,280,3,9,37,C1,pct_button,20,,,2.7066397094726558,False,False,False,-5.206160068511963,-4.215738773345947,4.319714546203613,4.034316539764404
28816,7,280,4,1,21,A1,pct_button,20,,,0.1550011062622063,False,False,False,-4.215738773345947,-4.215738773345947,4.034316539764404,4.034316539764404
28824,7,280,5,10,38,C1,pct_button,30,,,2.116492705345154,False,False,False,-4.215738773345947,-3.061566114425659,4.034316539764404,4.197836875915527
28832,7,280,6,12,40,C1,pct_button,100,,,0.13518805980682358,False,False,False,-3.061566114425659,-3.061566114425659,4.197836875915527,4.197836875915527
28840,7,280,7,12,40,C1,pct_button,100,,,3.9098029887676233,False,False,False,-3.061566114425659,0.1573745608329773,4.197836875915527,5.195657253265381
28848,7,280,8,1,21,A1,pct_button,20,,,13.345559998452664,True,True,False,0.1573745608329773,15.383814811706543,5.195657253265381,48.60276794433594
