t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
37376,3,360,-1,,,,,,,,,False,False,False,-1.3381409645080566,-1.3381409645080566,22.01343536376953,22.01343536376953
37376,3,360,0,4,24,A1,pct_button,100,,,12.315245552062988,False,False,False,-1.3381409645080566,-11.08464527130127,22.01343536376953,6.2779340744018555
37384,3,360,1,7,35,C1,pct_button,10,,,2.580750942230223,False,False,False,-11.08464527130127,-10.15726089477539,6.2779340744018555,6.072237968444824
37392,3,360,2,7,35,C1,pct_button,10,,,1.7887899875640885,False,False,False,-10.15726089477539,-9.360703468322754,6.072237968444824,6.1242499351501465
37400,3,360,3,6,34,C1,pct_button,5,,,1.2637891006469724,False,False,False,-9.360703468322754,-8.916937828063965,6.1242499351501465,6.081101417541504
37408,3,360,4,3,23,A1,pct_button,50,,,8.389926742315291,False,False,False,-8.916937828063965,-10.033750534057617,6.081101417541504,0.8733968138694763
37416,3,360,5,6,34,C1,pct_button,5,,,1.2989004826545718,False,False,False,-10.033750534057617,-9.551981925964355,0.8733968138694763,0.804277777671814
37424,3,360,6,3,23,A1,pct_button,50,,,0.19712519407272366,False,False,False,-9.551981925964355,-9.551981925964355,0.804277777671814,0.804277777671814
37432,3,360,7,0,20,A1,pct_button,10,,,-0.6878479981422407,False,False,False,-9.551981925964355,-9.564485549926758,0.804277777671814,1.2387303113937378
37440,3,360,8,4,24,A1,pct_button,100,,,0.2060643172264116,False,False,False,-9.564485549926758,-9.564485549926758,1.2387303113937378,1.2387303113937378
37448,3,360,9,3,23,A1,pct_button,50,,,1.0961716115474702,False,False,False,-9.564485549926758,-9.98234748840332,1.2387303113937378,0.3713192343711853
37456,3,360,10,12,40,C1,pct_button,100,,,0.19707333445549025,False,False,False,-9.98234748840332,-9.98234748840332,0.3713192343711853,0.3713192343711853
37464,3,360,11,3,23,A1,pct_button,50,,,0.5060288275778306,False,False,False,-9.98234748840332,-10.096376419067383,0.3713192343711853,0.10125217586755753
37472,3,360,12,11,39,C1,pct_button,50,,,9.082122783511878,False,False,False,-10.096376419067383,-5.629024982452393,0.10125217586755753,0.07962875813245773
37480,3,360,13,0,20,A1,pct_button,10,,,-0.607660466432572,False,False,False,-5.629024982452393,-5.7838239669799805,0.07962875813245773,0.2843416631221771
37488,3,360,14,4,24,A1,pct_button,100,,,-2.0847444081306445,False,False,False,-5.7838239669799805,-6.433802604675293,0.2843416631221771,0.7435083389282227
37496,3,360,15,3,23,A1,pct_button,50,,,-0.20967038929462434,False,False,False,-6.433802604675293,-6.921550750732422,0.7435083389282227,0.4291019141674042
37504,3,360,16,6,34,C1,pct_button,5,,,0.1370130532979965,False,False,False,-6.921550750732422,-6.921550750732422,0.4291019141674042,0.4291019141674042
37512,3,360,17,0,20,A1,pct_button,10,,,-1.9371316838264454,False,False,False,-6.921550750732422,-7.050920009613037,0.4291019141674042,1.347280502319336
37520,3,360,18,5,33,C1,pct_button,1,,,0.2352360057830809,False,False,False,-7.050920009613037,-7.009999752044678,1.347280502319336,1.3491744995117188
37528,3,360,19,12,40,C1,pct_button,100,,,18.223083445727823,True,True,False,-7.009999752044678,11.941471099853516,1.3491744995117188,20.3978271484375
