t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
21232,6,50,-1,,,,,,,,,False,False,False,-0.03154414892196655,-0.03154414892196655,37.31576156616211,37.31576156616211
21232,6,50,0,2,22,A1,pct_button,30,,,0.7369461143016787,False,False,False,-0.03154414892196655,-0.03154414892196655,37.31576156616211,37.31576156616211
21240,6,50,1,0,20,A1,pct_button,10,,,2.632252135276792,False,False,False,-0.03154414892196655,3.27944278717041,37.31576156616211,33.11063766479492
21248,6,50,2,3,23,A1,pct_button,50,,,42.05233339309692,False,False,False,3.27944278717041,4.630974769592285,33.11063766479492,10.883079528808594
21256,6,50,3,5,33,C1,pct_button,1,,,0.3002810859680183,False,False,False,4.630974769592285,4.630974769592285,10.883079528808594,10.883079528808594
21264,6,50,4,2,22,A1,pct_button,30,,,-2.6875876617431604,False,False,False,4.630974769592285,3.9296884536743164,10.883079528808594,13.093390464782715
21272,6,50,5,8,36,C1,pct_button,15,,,4.344520063400269,False,False,False,3.9296884536743164,4.281482219696045,13.093390464782715,10.71429443359375
21280,6,50,6,2,22,A1,pct_button,30,,,3.7002244758605958,False,False,False,4.281482219696045,4.369327545166016,10.71429443359375,8.904070854187012
21288,6,50,7,11,39,C1,pct_button,50,,,2.9375069522857675,False,False,False,4.369327545166016,4.015458583831787,8.904070854187012,7.903374671936035
21296,6,50,8,10,38,C1,pct_button,30,,,-10.141978511810303,False,False,False,4.015458583831787,6.8739423751831055,7.903374671936035,10.28244400024414
21304,6,50,9,11,39,C1,pct_button,50,,,-7.556820373535155,False,False,False,6.8739423751831055,8.48897933959961,10.28244400024414,12.652229309082031
21312,6,50,10,3,23,A1,pct_button,50,,,17.68241509914398,False,False,False,8.48897933959961,3.3225982189178467,12.652229309082031,9.09659481048584
21320,6,50,11,1,21,A1,pct_button,20,,,7.444788160324096,False,False,False,3.3225982189178467,0.8884305953979492,9.09659481048584,7.891164302825928
21328,6,50,12,2,22,A1,pct_button,30,,,-0.9387337207794195,False,False,False,0.8884305953979492,-3.997872829437256,7.891164302825928,5.3394622802734375
21336,6,50,13,4,24,A1,pct_button,100,,,0.1767467021942133,False,False,False,-3.997872829437256,-3.997872829437256,5.3394622802734375,5.3394622802734375
21344,6,50,14,1,21,A1,pct_button,20,,,2.3690572786331163,False,False,False,-3.997872829437256,-2.086524724960327,5.3394622802734375,6.143582820892334
21352,6,50,15,1,21,A1,pct_button,20,,,1.167232656478882,False,False,False,-2.086524724960327,-1.819267749786377,6.143582820892334,5.899410247802734
21360,6,50,16,9,37,C1,pct_button,20,,,1.0604187917709351,False,False,False,-1.819267749786377,-3.259629011154175,5.899410247802734,3.9963998794555664
21368,6,50,17,10,38,C1,pct_button,30,,,17.33440607190132,True,True,False,-3.259629011154175,1.0261553525924683,3.9963998794555664,5.612083435058594
