t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
3536,7,30,-1,,,,,,,,,False,False,False,17.478357315063477,17.478357315063477,29.80303382873535,29.80303382873535,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3536,7,30,0,5,33,C1,pct_button,1,,,1.496532402038573,False,False,False,17.478357315063477,17.191003799438477,29.80303382873535,29.80710220336914,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3544,7,30,1,10,38,C1,pct_button,30,,,16.467768230438228,False,False,False,17.191003799438477,8.963347434997559,29.80710220336914,30.187381744384766,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3552,7,30,2,0,20,A1,pct_button,10,,,29.16410945892334,False,False,False,8.963347434997559,8.332984924316406,30.187381744384766,16.47880744934082,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3560,7,30,3,9,37,C1,pct_button,20,,,5.147865076065065,False,False,False,8.332984924316406,6.031662464141846,16.47880744934082,16.425771713256836,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3568,7,30,4,3,23,A1,pct_button,50,,,31.26515689373016,False,False,False,6.031662464141846,3.8543169498443604,16.425771713256836,3.034426212310791,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3576,7,30,5,5,33,C1,pct_button,1,,,0.2593588447570807,False,False,False,3.8543169498443604,3.8017396926879883,3.034426212310791,3.0205469131469727,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3584,7,30,6,11,39,C1,pct_button,50,,,4.827263987064361,False,False,False,3.8017396926879883,1.5785552263259888,3.0205469131469727,2.8695807456970215,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3592,7,30,7,12,40,C1,pct_button,100,,,-3.8124178338050836,False,False,False,1.5785552263259888,-1.8880151510238647,2.8695807456970215,4.5254645347595215,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3600,7,30,8,6,34,C1,pct_button,5,,,0.2560187935829157,False,False,False,-1.8880151510238647,-1.7120462656021118,4.5254645347595215,4.631863117218018,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3608,7,30,9,9,37,C1,pct_button,20,,,1.2373379373550415,False,False,False,-1.7120462656021118,-1.0160057544708252,4.631863117218018,4.762014865875244,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3616,7,30,10,9,37,C1,pct_button,20,,,0.9914767390489574,False,False,False,-1.0160057544708252,-0.49500301480293274,4.762014865875244,4.835585117340088,134.5814666748047,134.5814666748047,104.13047790527344,104.13047790527344,1570.8404541015625,1570.8404541015625,2102.555908203125,2102.555908203125,2798.55712890625,2798.55712890625
3624,7,30,11,2,22,A1,pct_button,30,,,10.750898561477662,True,True,False,-0.49500301480293274,10.81354808807373,4.835585117340088,6.856429576873779,134.5814666748047,316.2240295410156,104.13047790527344,183.94088745117188,1570.8404541015625,1632.3419189453125,2102.555908203125,1090.5738525390625,2798.55712890625,1510.280029296875
