t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
27312,1,60,-1,,,,,,,,,False,False,False,9.036303520202637,9.036303520202637,28.935161590576172,28.935161590576172
27312,1,60,0,8,36,C1,pct_button,15,,,2.8034968948364334,False,False,False,9.036303520202637,8.190557479858398,28.935161590576172,28.743499755859375
27320,1,60,1,2,22,A1,pct_button,30,,,5.786142883300789,False,False,False,8.190557479858398,13.092775344848633,28.743499755859375,21.28700828552246
27328,1,60,2,2,22,A1,pct_button,30,,,-4.674361457824711,False,False,False,13.092775344848633,19.434179306030273,21.28700828552246,17.64861297607422
27336,1,60,3,2,22,A1,pct_button,30,,,18.488987770080566,False,False,False,19.434179306030273,16.168182373046875,17.64861297607422,11.946260452270508
27344,1,60,4,11,39,C1,pct_button,50,,,7.758175296783447,False,False,False,16.168182373046875,10.39780044555664,11.946260452270508,14.077305793762207
27352,1,60,5,2,22,A1,pct_button,30,,,0.47950212478637666,False,False,False,10.39780044555664,10.39780044555664,14.077305793762207,14.077305793762207
27360,1,60,6,2,22,A1,pct_button,30,,,7.058571853637693,False,False,False,10.39780044555664,10.604192733764648,14.077305793762207,10.548151016235352
27368,1,60,7,0,20,A1,pct_button,10,,,0.718303546905515,False,False,False,10.604192733764648,11.814579963684082,10.548151016235352,9.18359375
27376,1,60,8,5,33,C1,pct_button,1,,,0.6525709533691406,False,False,False,11.814579963684082,11.544905662536621,9.18359375,9.33073902130127
27384,1,60,9,1,21,A1,pct_button,20,,,14.880349287986755,False,False,False,11.544905662536621,9.63280200958252,9.33073902130127,3.9333293437957764
27392,1,60,10,1,21,A1,pct_button,20,,,6.218496784567835,False,False,False,9.63280200958252,10.359273910522461,3.9333293437957764,0.19818362593650818
27400,1,60,11,6,34,C1,pct_button,5,,,-0.8496739029884337,False,False,False,10.359273910522461,10.394561767578125,0.19818362593650818,0.6936144828796387
27408,1,60,12,3,23,A1,pct_button,50,,,-1.2347548437118532,False,False,False,10.394561767578125,9.168342590332031,0.6936144828796387,2.6503984928131104
27416,1,60,13,11,39,C1,pct_button,50,,,26.605001463294027,True,True,False,9.168342590332031,10.547501564025879,2.6503984928131104,25.3228759765625
