t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
22080,1,40,-1,,,,,,,,,False,False,False,-18.31466293334961,-18.31466293334961,12.52160930633545,12.52160930633545
22080,1,40,0,2,22,A1,pct_button,30,,,12.77412469863892,False,False,False,-18.31466293334961,-13.976901054382324,12.52160930633545,10.71422004699707
22088,1,40,1,1,21,A1,pct_button,20,,,-0.8669419860839815,False,False,False,-13.976901054382324,-13.255902290344238,10.71422004699707,12.117423057556152
22096,1,40,2,3,23,A1,pct_button,50,,,18.703960552215573,False,False,False,-13.255902290344238,-11.37451457977295,12.117423057556152,4.803611755371094
22104,1,40,3,10,38,C1,pct_button,30,,,18.727954721450804,False,False,False,-11.37451457977295,-4.286673545837402,4.803611755371094,2.591254711151123
22112,1,40,4,2,22,A1,pct_button,30,,,5.64329358816147,False,False,False,-4.286673545837402,-3.0571677684783936,2.591254711151123,1.0350357294082642
22120,1,40,5,6,34,C1,pct_button,5,,,2.069189116358757,False,False,False,-3.0571677684783936,-2.730736017227173,1.0350357294082642,0.3527073562145233
22128,1,40,6,2,22,A1,pct_button,30,,,-9.67739107131958,False,False,False,-2.730736017227173,-6.268652439117432,0.3527073562145233,1.7284575700759888
22136,1,40,7,6,34,C1,pct_button,5,,,-0.47422408103942915,False,False,False,-6.268652439117432,-6.280091285705566,1.7284575700759888,2.032254219055176
22144,1,40,8,3,23,A1,pct_button,50,,,-1.3714512395858753,False,False,False,-6.280091285705566,3.787214517593384,2.032254219055176,5.296695709228516
22152,1,40,9,11,39,C1,pct_button,50,,,9.71900672979653,False,False,False,3.787214517593384,4.233780860900879,5.296695709228516,0.02824627235531807
22160,1,40,10,7,35,C1,pct_button,10,,,-1.073836275041103,False,False,False,4.233780860900879,3.4118330478668213,0.02824627235531807,1.430535912513733
22168,1,40,11,3,23,A1,pct_button,50,,,-4.276001017093659,False,False,False,3.4118330478668213,0.9108022451400757,1.430535912513733,6.135025501251221
22176,1,40,12,3,23,A1,pct_button,50,,,-12.543053340911866,False,False,False,0.9108022451400757,4.058970928192139,6.135025501251221,9.38785171508789
22184,1,40,13,11,39,C1,pct_button,50,,,-7.328546319007872,False,False,False,4.058970928192139,3.74662184715271,9.38785171508789,13.532262802124023
22192,1,40,14,3,23,A1,pct_button,50,,,-9.381751985549927,False,False,False,3.74662184715271,7.934005260467529,13.532262802124023,14.2526216506958
22200,1,40,15,10,38,C1,pct_button,30,,,4.711458907127378,False,False,False,7.934005260467529,3.032827138900757,14.2526216506958,16.993331909179688
22208,1,40,16,8,36,C1,pct_button,15,,,0.3905231809616063,False,False,False,3.032827138900757,3.032827138900757,16.993331909179688,16.993331909179688
22216,1,40,17,8,36,C1,pct_button,15,,,4.171218237876891,False,False,False,3.032827138900757,3.590740919113159,16.993331909179688,14.525976181030273
22224,1,40,18,1,21,A1,pct_button,20,,,8.179910826683043,False,False,False,3.590740919113159,3.323983907699585,14.525976181030273,10.839411735534668
22232,1,40,19,2,22,A1,pct_button,30,,,-7.397372608184812,False,False,False,3.323983907699585,8.080554962158203,10.839411735534668,9.956901550292969
22240,1,40,20,11,39,C1,pct_button,50,,,8.229823126792907,False,False,False,8.080554962158203,-11.787911415100098,9.956901550292969,2.270214796066284
22248,1,40,21,7,35,C1,pct_button,10,,,6.7322367715835565,False,False,False,-11.787911415100098,-8.226932525634766,2.270214796066284,2.5680248737335205
22256,1,40,22,6,34,C1,pct_button,5,,,4.064688780307771,False,False,False,-8.226932525634766,-7.136765480041504,2.5680248737335205,1.7093082666397095
22264,1,40,23,2,22,A1,pct_button,30,,,6.038286921977997,False,False,False,-7.136765480041504,-5.317721366882324,1.7093082666397095,0.5630162954330444
22272,1,40,24,3,23,A1,pct_button,50,,,-8.88162954568863,False,False,False,-5.317721366882324,-9.895660400390625,0.5630162954330444,0.5250996351242065
22280,1,40,25,6,34,C1,pct_button,5,,,2.2233674198389064,False,False,False,-9.895660400390625,-8.981439590454102,0.5250996351242065,0.4166173040866852
22288,1,40,26,8,36,C1,pct_button,15,,,4.856130771636963,False,False,False,-8.981439590454102,-5.577070713043213,0.4166173040866852,1.458274245262146
22296,1,40,27,11,39,C1,pct_button,50,,,-18.32624477505684,False,False,False,-5.577070713043213,-15.861669540405273,1.458274245262146,0.49536818265914917
22304,1,40,28,9,37,C1,pct_button,20,,,4.8702535247802725,False,False,False,-15.861669540405273,-11.839118957519531,0.49536818265914917,2.218366861343384
22312,1,40,29,3,23,A1,pct_button,50,,,11.645059463381768,False,False,False,-11.839118957519531,-7.8477020263671875,2.218366861343384,0.46538493037223816
22320,1,40,30,3,23,A1,pct_button,50,,,2.8042172390222557,False,False,False,-7.8477020263671875,-6.632306098937988,0.46538493037223816,0.3434295952320099
22328,1,40,31,2,22,A1,pct_button,30,,,-1.5939748501777642,False,False,False,-6.632306098937988,-4.3590168952941895,0.3434295952320099,3.487168073654175
22336,1,40,32,2,22,A1,pct_button,30,,,3.398385272026063,False,False,False,-4.3590168952941895,-5.416152000427246,3.487168073654175,0.7878806591033936
