t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
11872,6,120,-1,,,,,,,,,False,False,False,-15.527806282043457,-15.527806282043457,27.371450424194336,27.371450424194336,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11872,6,120,0,2,22,A1,pct_button,30,,,-54.92697525024414,False,False,False,-15.527806282043457,-18.615392684936523,27.371450424194336,8.848094940185547,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11880,6,120,1,5,33,C1,pct_button,1,,,-54.92697525024414,False,False,False,-18.615392684936523,-18.615392684936523,8.848094940185547,8.848094940185547,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11888,6,120,2,8,36,C1,pct_button,15,,,-51.72450065612793,False,False,False,-18.615392684936523,-16.95315170288086,8.848094940185547,8.909098625183105,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11896,6,120,3,2,22,A1,pct_button,30,,,-41.13215970993042,False,False,False,-16.95315170288086,-17.686124801635742,8.909098625183105,2.8799550533294678,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11904,6,120,4,3,23,A1,pct_button,50,,,-38.49599325656891,False,False,False,-17.686124801635742,-18.3170223236084,2.8799550533294678,0.9309743046760559,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11912,6,120,5,4,24,A1,pct_button,100,,,-39.77527529001236,False,False,False,-18.3170223236084,-19.58669090270996,0.9309743046760559,0.30094674229621887,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11920,6,120,6,0,20,A1,pct_button,10,,,-39.398848950862885,False,False,False,-19.58669090270996,-19.602140426635742,0.30094674229621887,0.09728404879570007,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11928,6,120,7,10,38,C1,pct_button,30,,,-32.45094534754753,False,False,False,-19.602140426635742,-16.077030181884766,0.09728404879570007,0.14844249188899994,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
11936,6,120,8,0,20,A1,pct_button,10,,,-32.45349591225386,False,False,False,-16.077030181884766,-16.178762435913086,0.14844249188899994,0.04798552021384239,179.4791717529297,179.4791717529297,357.3788146972656,357.3788146972656,1316.014404296875,1316.014404296875,2612.632080078125,2612.632080078125,-2522.650634765625,-2522.650634765625
