t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
28360,7,230,-1,,,,,,,,,False,False,False,14.762001991271973,14.762001991271973,5.942310810089111,5.942310810089111,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28360,7,230,0,2,22,A1,pct_button,30,,,9.5917023563385,False,False,False,14.762001991271973,14.14319133758545,5.942310810089111,1.9209113121032715,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28368,7,230,1,4,24,A1,pct_button,100,,,3.3674143075943004,False,False,False,14.14319133758545,13.89964771270752,1.9209113121032715,0.6209537982940674,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28376,7,230,2,11,39,C1,pct_button,50,,,15.9591239464283,False,False,False,13.89964771270752,5.7133965492248535,0.6209537982940674,0.8886635899543762,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28384,7,230,3,4,24,A1,pct_button,100,,,3.069066618084907,False,False,False,5.7133965492248535,4.826394081115723,0.8886635899543762,0.28726938366889954,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28392,7,230,4,0,20,A1,pct_button,10,,,0.6564892782270915,False,False,False,4.826394081115723,4.735843181610107,0.28726938366889954,0.09286270290613174,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28400,7,230,5,2,22,A1,pct_button,30,,,0.9243510269746193,False,False,False,4.735843181610107,4.375567436218262,0.09286270290613174,0.030018797144293785,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28408,7,230,6,3,23,A1,pct_button,50,,,0.128511182405054,False,False,False,4.375567436218262,4.370428085327148,0.030018797144293785,0.009703876450657845,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28416,7,230,7,0,20,A1,pct_button,10,,,0.30155112747102897,False,False,False,4.370428085327148,4.263889789581299,0.009703876450657845,0.003136875107884407,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28424,7,230,8,5,33,C1,pct_button,1,,,0.1694263208284974,False,False,False,4.263889789581299,4.215037822723389,0.003136875107884407,0.004470767453312874,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28432,7,230,9,0,20,A1,pct_button,10,,,0.26701787084108175,False,False,False,4.215037822723389,4.120776653289795,0.004470767453312874,0.0014452202012762427,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28440,7,230,10,6,34,C1,pct_button,5,,,0.5215542644541713,False,False,False,4.120776653289795,3.8647563457489014,0.0014452202012762427,0.03064238280057907,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28448,7,230,11,10,38,C1,pct_button,30,,,1.6143788689374927,False,False,False,3.8647563457489014,2.6380386352539062,0.03064238280057907,0.4763141870498657,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28456,7,230,12,1,21,A1,pct_button,20,,,0.3332178172469138,False,False,False,2.6380386352539062,2.818495273590088,0.4763141870498657,0.15397332608699799,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28464,7,230,13,5,33,C1,pct_button,1,,,0.10235202610492668,False,False,False,2.818495273590088,2.7786777019500732,0.15397332608699799,0.1670723855495453,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
28472,7,230,14,9,37,C1,pct_button,20,,,0.8401013734936711,False,False,False,2.7786777019500732,2.373438835144043,0.1670723855495453,0.17272217571735382,168.4045867919922,168.4045867919922,371.9353942871094,371.9353942871094,1715.6756591796875,1715.6756591796875,2873.15478515625,2873.15478515625,2184.85546875,2184.85546875
