t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
40160,4,410,-1,,,,,,,,,False,False,False,18.85443115234375,18.85443115234375,34.423587799072266,34.423587799072266
40160,4,410,0,1,21,A1,pct_button,20,,,51.978184986114506,False,False,False,18.85443115234375,17.734315872192383,34.423587799072266,9.82520580291748
40168,4,410,1,2,22,A1,pct_button,30,,,14.625084161758421,False,False,False,17.734315872192383,17.38599967956543,9.82520580291748,3.0604443550109863
40176,4,410,2,2,22,A1,pct_button,30,,,6.880051299333571,False,False,False,17.38599967956543,16.76586151123047,3.0604443550109863,0.4072883725166321
40184,4,410,3,4,24,A1,pct_button,100,,,-3.2492304778099044,False,False,False,16.76586151123047,17.25808334350586,0.4072883725166321,1.7245076894760132
40192,4,410,4,11,39,C1,pct_button,50,,,12.297884740829469,False,False,False,17.25808334350586,11.037801742553711,1.7245076894760132,1.9204292297363281
40200,4,410,5,1,21,A1,pct_button,20,,,3.8136793750524536,False,False,False,11.037801742553711,10.801051139831543,1.9204292297363281,0.3569198548793793
40208,4,410,6,2,22,A1,pct_button,30,,,0.10023584544658505,False,False,False,10.801051139831543,10.777862548828125,0.3569198548793793,0.437140554189682
40216,4,410,7,2,22,A1,pct_button,30,,,-1.476281232833861,False,False,False,10.777862548828125,10.857596397399902,0.437140554189682,1.2112356424331665
40224,4,410,8,4,24,A1,pct_button,100,,,1.6369385576248179,False,False,False,10.857596397399902,10.103989601135254,1.2112356424331665,1.254962682723999
40232,4,410,9,2,22,A1,pct_button,30,,,2.3770385146886124,False,False,False,10.103989601135254,10.212326049804688,1.254962682723999,0.05578811839222908
40240,4,410,10,2,22,A1,pct_button,30,,,0.4509671217203157,False,False,False,10.212326049804688,10.004300117492676,0.05578811839222908,0.13472069799900055
40248,4,410,11,8,36,C1,pct_button,15,,,2.2317035406827923,False,False,False,10.004300117492676,8.909619331359863,0.13472069799900055,0.1996423304080963
40256,4,410,12,11,39,C1,pct_button,50,,,7.343615667819977,False,False,False,8.909619331359863,5.094359874725342,0.1996423304080963,0.39296722412109375
40264,4,410,13,5,33,C1,pct_button,1,,,0.19283177971839982,False,False,False,5.094359874725342,5.057265281677246,0.39296722412109375,0.3830490708351135
40272,4,410,14,10,38,C1,pct_button,30,,,2.892345145344734,False,False,False,5.057265281677246,3.702843189239502,0.3830490708351135,0.32659295201301575
40280,4,410,15,2,22,A1,pct_button,30,,,-1.9978947293758387,False,False,False,3.702843189239502,4.326190948486328,0.32659295201301575,0.7479338049888611
40288,4,410,16,5,33,C1,pct_button,1,,,0.14784255146980363,False,False,False,4.326190948486328,4.2872209548950195,0.7479338049888611,0.7584391236305237
40296,4,410,17,1,21,A1,pct_button,20,,,1.5096037303004406,False,False,False,4.2872209548950195,4.321344375610352,0.7584391236305237,0.007805334869772196
40304,4,410,18,2,22,A1,pct_button,30,,,-1.4019512225314978,False,False,False,4.321344375610352,4.5681328773498535,0.007805334869772196,0.5077512860298157
40312,4,410,19,10,38,C1,pct_button,30,,,2.639581657648087,False,False,False,4.5681328773498535,3.1665494441986084,0.5077512860298157,0.6224337220191956
40320,4,410,20,1,21,A1,pct_button,20,,,-1.5723994588851922,False,False,False,3.1665494441986084,3.550379753112793,0.6224337220191956,1.0659666061401367
40328,4,410,21,2,22,A1,pct_button,30,,,1.7760542654991152,False,False,False,3.550379753112793,3.0077953338623047,1.0659666061401367,0.7531331777572632
40336,4,410,22,2,22,A1,pct_button,30,,,2.2627672219276427,False,False,False,3.0077953338623047,2.382564067840576,0.7531331777572632,0.26849138736724854
40344,4,410,23,11,39,C1,pct_button,50,,,-0.25859768271446204,False,False,False,2.382564067840576,2.1554439067840576,0.26849138736724854,0.6479442715644836
40352,4,410,24,12,40,C1,pct_button,100,,,5.512900481224061,True,True,False,2.1554439067840576,-12.456567764282227,0.6479442715644836,23.670753479003906
