t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
4216,2,30,-1,,,,,,,,,False,False,False,6.572022438049316,6.572022438049316,17.62710952758789,17.62710952758789
4216,2,30,0,9,37,C1,pct_button,20,,,3.466160430908202,False,False,False,6.572022438049316,5.042020797729492,17.62710952758789,17.645910263061523
4224,2,30,1,6,34,C1,pct_button,5,,,0.878747348785401,False,False,False,5.042020797729492,4.805787086486816,17.645910263061523,17.662452697753906
4232,2,30,2,9,37,C1,pct_button,20,,,2.6244088172912594,False,False,False,4.805787086486816,3.765803337097168,17.662452697753906,17.598878860473633
4240,2,30,3,0,20,A1,pct_button,10,,,0.41729364395141544,False,False,False,3.765803337097168,3.765803337097168,17.598878860473633,17.598878860473633
4248,2,30,4,9,37,C1,pct_button,20,,,1.4729782390594488,False,False,False,3.765803337097168,3.099130153656006,17.598878860473633,17.732378005981445
4256,2,30,5,11,39,C1,pct_button,50,,,0.8768286132812528,False,False,False,3.099130153656006,1.871725082397461,17.732378005981445,18.722309112548828
4264,2,30,6,4,24,A1,pct_button,100,,,0.4018806838989286,False,False,False,1.871725082397461,1.871725082397461,18.722309112548828,18.722309112548828
4272,2,30,7,3,23,A1,pct_button,50,,,18.293916787505147,False,False,False,1.871725082397461,-0.3054541051387787,18.722309112548828,11.252198219299316
4280,2,30,8,1,21,A1,pct_button,20,,,2.827229377031328,False,False,False,-0.3054541051387787,-0.6351222395896912,11.252198219299316,9.606329917907715
4288,2,30,9,8,36,C1,pct_button,15,,,0.15108762145042376,False,False,False,-0.6351222395896912,-0.6078745722770691,9.606329917907715,9.655669212341309
4296,2,30,10,11,39,C1,pct_button,50,,,0.41183850944042333,False,False,False,-0.6078745722770691,-0.11044499278068542,9.655669212341309,10.043721199035645
4304,2,30,11,0,20,A1,pct_button,10,,,1.6226141202449804,False,False,False,-0.11044499278068542,-0.3049359917640686,10.043721199035645,9.12724494934082
4312,2,30,12,7,35,C1,pct_button,10,,,0.035017044544220395,False,False,False,-0.3049359917640686,-0.18583953380584717,9.12724494934082,9.318880081176758
4320,2,30,13,2,22,A1,pct_button,30,,,3.1206095659732824,False,False,False,-0.18583953380584717,-0.7489429116249084,9.318880081176758,7.270668029785156
4328,2,30,14,10,38,C1,pct_button,30,,,1.7828634393215184,False,False,False,-0.7489429116249084,-0.3158494830131531,7.270668029785156,6.879281044006348
4336,2,30,15,1,21,A1,pct_button,20,,,1.6144101679325098,False,False,False,-0.3158494830131531,-0.5710046887397766,6.879281044006348,5.876394748687744
4344,2,30,16,1,21,A1,pct_button,20,,,2.180336424112321,False,False,False,-0.5710046887397766,-0.9782403111457825,5.876394748687744,4.428053855895996
4352,2,30,17,4,24,A1,pct_button,100,,,13.124457725286485,True,True,False,-0.9782403111457825,12.177018165588379,4.428053855895996,31.535520553588867
