t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
7032,2,60,-1,,,,,,,,,False,False,False,-5.678013801574707,-5.678013801574707,42.423240661621094,42.423240661621094,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7032,2,60,0,0,20,A1,pct_button,10,,,56.81782263755799,False,False,False,-5.678013801574707,-6.67853307723999,42.423240661621094,13.207672119140625,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7040,2,60,1,3,23,A1,pct_button,50,,,16.217611446380612,False,False,False,-6.67853307723999,-7.872274875640869,13.207672119140625,4.01903772354126,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7048,2,60,2,7,35,C1,pct_button,10,,,1.4760337162017814,False,False,False,-7.872274875640869,-7.451192855834961,4.01903772354126,3.8097119331359863,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7056,2,60,3,0,20,A1,pct_button,10,,,5.98003726363182,False,False,False,-7.451192855834961,-7.552951335906982,3.8097119331359863,0.7964286208152771,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7064,2,60,4,8,36,C1,pct_button,15,,,1.6693721914291382,False,False,False,-7.552951335906982,-6.909724712371826,0.7964286208152771,0.6758246421813965,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7072,2,60,5,8,36,C1,pct_button,15,,,0.14171098709106444,False,False,False,-6.909724712371826,-6.909724712371826,0.6758246421813965,0.6758246421813965,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7080,2,60,6,5,33,C1,pct_button,1,,,0.2480833089351664,False,False,False,-6.909724712371826,-6.847851753234863,0.6758246421813965,0.6839742064476013,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7088,2,60,7,3,23,A1,pct_button,50,,,-0.24773034095764168,False,False,False,-6.847851753234863,-6.212646961212158,0.6839742064476013,1.5153238773345947,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
7096,2,60,8,12,40,C1,pct_button,100,,,5.9668481206893915,False,False,False,-6.212646961212158,-1.873248815536499,1.5153238773345947,2.9141721725463867,485.8269958496094,485.8269958496094,405.64398193359375,405.64398193359375,2553.735595703125,2553.735595703125,2923.5205078125,2923.5205078125,-1550.8172607421875,-1550.8172607421875
