t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
14448,2,100,-1,,,,,,,,,False,False,False,-2.804891347885132,-2.804891347885132,9.99564266204834,9.99564266204834
14448,2,100,0,4,24,A1,pct_button,100,,,16.931659598350524,False,False,False,-2.804891347885132,-4.068137168884277,9.99564266204834,0.3053014278411865
14456,2,100,1,0,20,A1,pct_button,10,,,0.07191455811262217,False,False,False,-4.068137168884277,-4.126982688903809,0.3053014278411865,0.2492610663175583
14464,2,100,2,8,36,C1,pct_button,15,,,0.0775248751044282,False,False,False,-4.126982688903809,-4.126982688903809,0.2492610663175583,0.2492610663175583
14472,2,100,3,10,38,C1,pct_button,30,,,1.845269147157669,False,False,False,-4.126982688903809,-2.8946754932403564,0.2492610663175583,0.5887681245803833
14480,2,100,4,1,21,A1,pct_button,20,,,0.055941476225853,False,False,False,-2.8946754932403564,-3.094489812850952,0.5887681245803833,0.39083632826805115
14488,2,100,5,5,33,C1,pct_button,1,,,0.12355441629886667,False,False,False,-3.094489812850952,-3.071711540222168,0.39083632826805115,0.3813681900501251
14496,2,100,6,2,22,A1,pct_button,30,,,-1.2364692902564995,False,False,False,-3.071711540222168,-3.33854603767395,0.3813681900501251,0.7688422203063965
14504,2,100,7,8,36,C1,pct_button,15,,,0.6556865084171297,False,False,False,-3.33854603767395,-3.0816681385040283,0.7688422203063965,0.7310035824775696
14512,2,100,8,9,37,C1,pct_button,20,,,0.7129056501388547,False,False,False,-3.0816681385040283,-2.5422661304473877,0.7310035824775696,0.9438135623931885
14520,2,100,9,4,24,A1,pct_button,100,,,0.0597215938568112,False,False,False,-2.5422661304473877,-2.5422661304473877,0.9438135623931885,0.9438135623931885
14528,2,100,10,8,36,C1,pct_button,15,,,-0.02869028091430636,False,False,False,-2.5422661304473877,-2.4402048587799072,0.9438135623931885,1.0905272960662842
14536,2,100,11,4,24,A1,pct_button,100,,,-1.551562104225159,False,False,False,-2.4402048587799072,-3.425663948059082,1.0905272960662842,0.9192988872528076
14544,2,100,12,8,36,C1,pct_button,15,,,1.6827178275585177,False,False,False,-3.425663948059082,-2.732654094696045,0.9192988872528076,0.8012892603874207
14552,2,100,13,9,37,C1,pct_button,20,,,1.3974178755283357,False,False,False,-2.732654094696045,-2.0701889991760254,0.8012892603874207,0.7886336445808411
14560,2,100,14,11,39,C1,pct_button,50,,,0.047176452875137505,False,False,False,-2.0701889991760254,-2.0701889991760254,0.7886336445808411,0.7886336445808411
14568,2,100,15,0,20,A1,pct_button,10,,,0.027743977308273278,False,False,False,-2.0701889991760254,-2.0861809253692627,0.7886336445808411,0.78245609998703
14576,2,100,16,2,22,A1,pct_button,30,,,-0.8354024994373319,False,False,False,-2.0861809253692627,-2.47983717918396,0.78245609998703,0.8346459269523621
14584,2,100,17,1,21,A1,pct_button,20,,,0.10159575581550563,False,False,False,-2.47983717918396,-2.377434253692627,0.8346459269523621,0.9141669869422913
14592,2,100,18,7,35,C1,pct_button,10,,,0.09417840838432291,False,False,False,-2.377434253692627,-2.3244035243988037,0.9141669869422913,0.947830855846405
14600,2,100,19,5,33,C1,pct_button,1,,,0.07241284608840971,False,False,False,-2.3244035243988037,-2.3057684898376465,0.947830855846405,0.9578961133956909
14608,2,100,20,12,40,C1,pct_button,100,,,7.564295525550842,True,True,False,-2.3057684898376465,14.205967903137207,0.9578961133956909,21.497358322143555
