t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
34696,1,330,-1,,,,,,,,,False,False,False,9.338433265686035,9.338433265686035,14.731585502624512,14.731585502624512
34696,1,330,0,4,24,A1,pct_button,100,,,19.58304383277893,False,False,False,9.338433265686035,8.54160213470459,14.731585502624512,5.876071453094482
34704,1,330,1,2,22,A1,pct_button,30,,,10.048690810203551,False,False,False,8.54160213470459,8.248964309692383,5.876071453094482,1.2341954708099365
34712,1,330,2,1,21,A1,pct_button,20,,,0.5048473072052013,False,False,False,8.248964309692383,8.215723991394043,1.2341954708099365,1.1032013893127441
34720,1,330,3,3,23,A1,pct_button,50,,,2.3454742163419713,False,False,False,8.215723991394043,7.847076416015625,1.1032013893127441,0.37634608149528503
34728,1,330,4,9,37,C1,pct_button,20,,,0.1544684499502169,False,False,False,7.847076416015625,7.847076416015625,0.37634608149528503,0.37634608149528503
34736,1,330,5,1,21,A1,pct_button,20,,,0.1544684499502169,False,False,False,7.847076416015625,7.847076416015625,0.37634608149528503,0.37634608149528503
34744,1,330,6,4,24,A1,pct_button,100,,,-0.12152532696723937,False,False,False,7.847076416015625,8.027728080749512,0.37634608149528503,0.3350852131843567
34752,1,330,7,2,22,A1,pct_button,30,,,0.047226591110229206,False,False,False,8.027728080749512,7.589972972869873,0.3350852131843567,0.8284108638763428
34760,1,330,8,4,24,A1,pct_button,100,,,3.6879122257232666,False,False,False,7.589972972869873,6.294851303100586,0.8284108638763428,0.34093427658081055
34768,1,330,9,4,24,A1,pct_button,100,,,0.12271571159362772,False,False,False,6.294851303100586,6.294851303100586,0.34093427658081055,0.34093427658081055
34776,1,330,10,7,35,C1,pct_button,10,,,0.7482883447408673,False,False,False,6.294851303100586,5.868955612182617,0.34093427658081055,0.4508841931819916
34784,1,330,11,1,21,A1,pct_button,20,,,-1.896373333930969,False,False,False,5.868955612182617,5.658883571624756,0.4508841931819916,1.6775068044662476
34792,1,330,12,1,21,A1,pct_button,20,,,-0.21259955406188902,False,False,False,5.658883571624756,5.99965238571167,1.6775068044662476,1.5131659507751465
34800,1,330,13,4,24,A1,pct_button,100,,,0.8890747714042673,False,False,False,5.99965238571167,5.571659564971924,1.5131659507751465,1.5629676580429077
34808,1,330,14,7,35,C1,pct_button,10,,,1.0555098390579223,False,False,False,5.571659564971924,5.1636505126953125,1.5629676580429077,1.5049073696136475
34816,1,330,15,0,20,A1,pct_button,10,,,2.732795518040657,False,False,False,5.1636505126953125,5.204033851623535,1.5049073696136475,0.14663293957710266
34824,1,330,16,0,20,A1,pct_button,10,,,-0.8192455661296842,False,False,False,5.204033851623535,5.281883239746094,0.14663293957710266,0.53154057264328
34832,1,330,17,1,21,A1,pct_button,20,,,0.37236701279878637,False,False,False,5.281883239746094,5.487102031707764,0.53154057264328,0.19192858040332794
34840,1,330,18,2,22,A1,pct_button,30,,,0.8405546340346335,False,False,False,5.487102031707764,5.114091873168945,0.19192858040332794,0.1927296370267868
34848,1,330,19,9,37,C1,pct_button,20,,,0.0961364302039145,False,False,False,5.114091873168945,5.114091873168945,0.1927296370267868,0.1927296370267868
34856,1,330,20,4,24,A1,pct_button,100,,,0.0961364302039145,False,False,False,5.114091873168945,5.114091873168945,0.1927296370267868,0.1927296370267868
34864,1,330,21,4,24,A1,pct_button,100,,,3.458377942442894,False,False,False,5.114091873168945,3.3063344955444336,0.1927296370267868,0.30238524079322815
34872,1,330,22,8,36,C1,pct_button,15,,,0.47100148320198065,False,False,False,3.3063344955444336,3.01916241645813,0.30238524079322815,0.38307899236679077
34880,1,330,23,1,21,A1,pct_button,20,,,0.9163270741701124,False,False,False,3.01916241645813,2.663933753967285,0.38307899236679077,0.30483177304267883
34888,1,330,24,9,37,C1,pct_button,20,,,1.2508747547864913,False,False,False,2.663933753967285,2.1927192211151123,0.30483177304267883,0.16922840476036072
34896,1,330,25,4,24,A1,pct_button,100,,,-0.1666366988420489,False,False,False,2.1927192211151123,2.29001784324646,0.16922840476036072,0.17489728331565857
34904,1,330,26,4,24,A1,pct_button,100,,,-3.0567566323280335,False,False,False,2.29001784324646,1.1587724685668945,0.17489728331565857,2.8698067665100098
34912,1,330,27,2,22,A1,pct_button,30,,,0.0705715847015378,False,False,False,1.1587724685668945,1.1587724685668945,2.8698067665100098,2.8698067665100098
34920,1,330,28,1,21,A1,pct_button,20,,,4.250513743162156,False,False,False,1.1587724685668945,1.2960796356201172,2.8698067665100098,0.6214177012443542
34928,1,330,29,4,24,A1,pct_button,100,,,1.0117928227782251,False,False,False,1.2960796356201172,1.2893836498260498,0.6214177012443542,0.13142536580562592
34936,1,330,30,2,22,A1,pct_button,30,,,-5.284116557836532,False,False,False,1.2893836498260498,1.4656699895858765,0.13142536580562592,2.633185863494873
34944,1,330,31,5,33,C1,pct_button,1,,,0.06487224578857444,False,False,False,1.4656699895858765,1.4555277824401855,2.633185863494873,2.646916389465332
34952,1,330,32,6,34,C1,pct_button,5,,,0.3040376472473143,False,False,False,1.4555277824401855,1.3372728824615479,2.646916389465332,2.648005247116089
34960,1,330,33,1,21,A1,pct_button,20,,,3.5603650975227357,False,False,False,1.3372728824615479,1.3075562715530396,2.648005247116089,0.9147624969482422
34968,1,330,34,4,24,A1,pct_button,100,,,7.067233815193177,True,True,False,1.3075562715530396,-1.08932626247406,0.9147624969482422,4.715748310089111
