t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
21064,3,160,-1,,,,,,,,,False,False,False,-4.048550128936768,-4.048550128936768,14.33432674407959,14.33432674407959
21064,3,160,0,3,23,A1,pct_button,50,,,5.207268333435058,False,False,False,-4.048550128936768,-5.202445030212402,14.33432674407959,10.731133460998535
21072,3,160,1,9,37,C1,pct_button,20,,,2.0170800113677974,False,False,False,-5.202445030212402,-4.692795276641846,10.731133460998535,10.377950668334961
21080,3,160,2,3,23,A1,pct_button,50,,,4.776085386276245,False,False,False,-4.692795276641846,-5.487971305847168,10.377950668334961,7.317789554595947
21088,3,160,3,3,23,A1,pct_button,50,,,6.0481757736206045,False,False,False,-5.487971305847168,-6.095268249511719,7.317789554595947,3.7801589965820312
21096,3,160,4,4,24,A1,pct_button,100,,,2.022361909151078,False,False,False,-6.095268249511719,-8.352706909179688,3.7801589965820312,0.5960267186164856
21104,3,160,5,11,39,C1,pct_button,50,,,0.16897467255592402,False,False,False,-8.352706909179688,-8.352706909179688,0.5960267186164856,0.5960267186164856
21112,3,160,6,10,38,C1,pct_button,30,,,3.7743678116798396,False,False,False,-8.352706909179688,-6.310973644256592,0.5960267186164856,0.8168543577194214
21120,3,160,7,6,34,C1,pct_button,5,,,0.5694620048999786,False,False,False,-6.310973644256592,-6.0838165283203125,0.8168543577194214,0.8233521580696106
21128,3,160,8,0,20,A1,pct_button,10,,,0.49938723683357167,False,False,False,-6.0838165283203125,-6.013051509857178,0.8233521580696106,0.7066202759742737
21136,3,160,9,9,37,C1,pct_button,20,,,2.647315793633462,False,False,False,-6.013051509857178,-5.033592700958252,0.7066202759742737,0.4118758738040924
21144,3,160,10,9,37,C1,pct_button,20,,,2.0406137353181837,False,False,False,-5.033592700958252,-4.142488956451416,0.4118758738040924,0.3223208487033844
21152,3,160,11,9,37,C1,pct_button,20,,,1.7183602702617644,False,False,False,-4.142488956451416,-3.3727402687072754,0.3223208487033844,0.264259397983551
21160,3,160,12,3,23,A1,pct_button,50,,,-2.295728056430816,False,False,False,-3.3727402687072754,-3.6819303035736084,0.264259397983551,1.1462148427963257
21168,3,160,13,8,36,C1,pct_button,15,,,0.9864666867256167,False,False,False,-3.6819303035736084,-3.1010079383850098,1.1462148427963257,1.272640347480774
21176,3,160,14,8,36,C1,pct_button,15,,,1.0545852518081664,False,False,False,-3.1010079383850098,-2.6395528316497803,1.272640347480774,1.2406044006347656
21184,3,160,15,11,39,C1,pct_button,50,,,8.80914629161358,True,True,False,-2.6395528316497803,-14.397013664245605,1.2406044006347656,28.48853302001953
