t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
36552,6,280,-1,,,,,,,,,False,False,False,5.451674461364746,5.451674461364746,6.887511730194092,6.887511730194092,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36552,6,280,0,0,20,A1,pct_button,10,,,9.768798551559449,False,False,False,5.451674461364746,5.298580169677734,6.887511730194092,2.226457118988037,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36560,6,280,1,0,20,A1,pct_button,10,,,3.1347031223773953,False,False,False,5.298580169677734,5.293089389801025,2.226457118988037,0.7197244763374329,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36568,6,280,2,12,40,C1,pct_button,100,,,6.447018880844117,False,False,False,5.293089389801025,2.028371810913086,0.7197244763374329,0.7840569019317627,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36576,6,280,3,0,20,A1,pct_button,10,,,0.7807851868867874,False,False,False,2.028371810913086,2.1879963874816895,0.7840569019317627,0.2534542381763458,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36584,6,280,4,3,23,A1,pct_button,50,,,1.3872921000421046,False,False,False,2.1879963874816895,1.6784770488739014,0.2534542381763458,0.08193161338567734,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36592,6,280,5,0,20,A1,pct_button,10,,,-0.03597781654447307,False,False,False,1.6784770488739014,1.764825463294983,0.08193161338567734,0.02648521400988102,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36600,6,280,6,0,20,A1,pct_button,10,,,0.31930502554401774,False,False,False,1.764825463294983,1.6345274448394775,0.02648521400988102,0.008561610244214535,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36608,6,280,7,1,21,A1,pct_button,20,,,-0.060103963315486945,False,False,False,1.6345274448394775,1.6822233200073242,0.008561610244214535,0.0027676261961460114,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36616,6,280,8,0,20,A1,pct_button,10,,,0.2862008799123579,False,False,False,1.6822233200073242,1.5515199899673462,0.0027676261961460114,0.0008946628076955676,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36624,6,280,9,0,20,A1,pct_button,10,,,0.22799071969464424,False,False,False,1.5515199899673462,1.4476090669631958,0.0008946628076955676,0.00028920872136950493,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36632,6,280,10,0,20,A1,pct_button,10,,,-0.1630451313519734,False,False,False,1.4476090669631958,1.5397255420684814,0.00028920872136950493,9.348960884381086e-05,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36640,6,280,11,0,20,A1,pct_button,10,,,0.00813000367641493,False,False,False,1.5397255420684814,1.5461859703063965,9.348960884381086e-05,3.022145028808154e-05,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36648,6,280,12,0,20,A1,pct_button,10,,,-0.3509286108346352,False,False,False,1.5461859703063965,1.734010934829712,3.022145028808154e-05,9.769386451807804e-06,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36656,6,280,13,9,37,C1,pct_button,20,,,0.0021678626515495656,False,False,False,1.734010934829712,1.7086812257766724,9.769386451807804e-06,0.03670945391058922,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36664,6,280,14,0,20,A1,pct_button,10,,,0.23636728320270772,False,False,False,1.7086812257766724,1.6267262697219849,0.03670945391058922,0.011866698041558266,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36672,6,280,15,3,23,A1,pct_button,50,,,-0.2505207671644165,False,False,False,1.6267262697219849,1.7727835178375244,0.011866698041558266,0.003836028976365924,168.97982788085938,168.97982788085938,238.69070434570312,238.69070434570312,1751.4046630859375,1751.4046630859375,2932.170654296875,2932.170654296875,-2952.434326171875,-2952.434326171875
36680,6,280,16,12,40,C1,pct_button,100,,,7.167053309287876,True,True,False,1.7727835178375244,11.900812149047852,0.003836028976365924,38.52405548095703,168.97982788085938,195.91453552246094,238.69070434570312,440.2126770019531,1751.4046630859375,2127.95166015625,2932.170654296875,1289.908935546875,-2952.434326171875,1119.3731689453125
