t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
18000,3,200,-1,,,,,,,,,False,False,False,1.3374229669570923,1.3374229669570923,43.21083068847656,43.21083068847656,383.9123229980469,383.9123229980469,190.62579345703125,190.62579345703125,1648.8575439453125,1648.8575439453125,1809.1300048828125,1809.1300048828125,916.6268310546875,916.6268310546875
18000,3,200,0,12,40,C1,pct_button,100,,,-84.7897480726242,False,False,False,1.3374229669570923,-0.5294069647789001,43.21083068847656,41.8654670715332,383.9123229980469,383.9123229980469,190.62579345703125,190.62579345703125,1648.8575439453125,1648.8575439453125,1809.1300048828125,1809.1300048828125,916.6268310546875,916.6268310546875
18008,3,200,1,2,22,A1,pct_button,30,,,-37.31699752807617,False,False,False,-0.5294069647789001,-5.125067710876465,41.8654670715332,13.533431053161621,383.9123229980469,383.9123229980469,190.62579345703125,190.62579345703125,1648.8575439453125,1648.8575439453125,1809.1300048828125,1809.1300048828125,916.6268310546875,916.6268310546875
18016,3,200,2,3,23,A1,pct_button,50,,,-23.92994499206543,False,False,False,-5.125067710876465,-7.590155601501465,13.533431053161621,4.37481689453125,383.9123229980469,383.9123229980469,190.62579345703125,190.62579345703125,1648.8575439453125,1648.8575439453125,1809.1300048828125,1809.1300048828125,916.6268310546875,916.6268310546875
18024,3,200,3,2,22,A1,pct_button,30,,,-19.454053163528442,False,False,False,-7.590155601501465,-8.312823295593262,4.37481689453125,1.4142032861709595,383.9123229980469,383.9123229980469,190.62579345703125,190.62579345703125,1648.8575439453125,1648.8575439453125,1809.1300048828125,1809.1300048828125,916.6268310546875,916.6268310546875
18032,3,200,4,1,21,A1,pct_button,20,,,-18.244138956069946,False,False,False,-8.312823295593262,-8.66491413116455,1.4142032861709595,0.45715534687042236,383.9123229980469,383.9123229980469,190.62579345703125,190.62579345703125,1648.8575439453125,1648.8575439453125,1809.1300048828125,1809.1300048828125,916.6268310546875,916.6268310546875
18040,3,200,5,12,40,C1,pct_button,100,,,3.3905588388442993,True,True,False,-8.66491413116455,18.986099243164062,0.45715534687042236,0.7671241164207458,383.9123229980469,277.3053283691406,190.62579345703125,103.9176025390625,1648.8575439453125,1287.4986572265625,1809.1300048828125,1940.9581298828125,916.6268310546875,-2939.830078125
