t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
48864,1,120,-1,,,,,,,,,False,False,False,-10.687021255493164,-10.687021255493164,47.930870056152344,47.930870056152344
48864,1,120,0,3,23,A1,pct_button,50,,,81.69676552295685,False,False,False,-10.687021255493164,3.1523468494415283,47.930870056152344,14.791601181030273
48872,1,120,1,8,36,C1,pct_button,15,,,-1.8441737079620373,False,False,False,3.1523468494415283,4.515903949737549,14.791601181030273,14.535646438598633
48880,1,120,2,2,22,A1,pct_button,30,,,1.2011696338653601,False,False,False,4.515903949737549,7.156579494476318,14.535646438598633,11.475708961486816
48888,1,120,3,1,21,A1,pct_button,20,,,3.5458046531677265,False,False,False,7.156579494476318,7.328090667724609,11.475708961486816,9.696541786193848
48896,1,120,4,3,23,A1,pct_button,50,,,-28.811208591461185,False,False,False,7.328090667724609,21.68175506591797,9.696541786193848,10.060908317565918
48904,1,120,5,8,36,C1,pct_button,15,,,3.7932656669616716,False,False,False,21.68175506591797,20.694751739501953,10.060908317565918,9.44770336151123
48912,1,120,6,10,38,C1,pct_button,30,,,19.0759150314331,False,False,False,20.694751739501953,12.226924896240234,9.44770336151123,8.580648422241211
48920,1,120,7,5,33,C1,pct_button,1,,,0.4520667648315404,False,False,False,12.226924896240234,12.235578536987305,8.580648422241211,8.548805236816406
48928,1,120,8,2,22,A1,pct_button,30,,,0.40568767547607165,False,False,False,12.235578536987305,12.235578536987305,8.548805236816406,8.548805236816406
48936,1,120,9,7,35,C1,pct_button,10,,,4.027733631134032,False,False,False,12.235578536987305,11.69576358795166,8.548805236816406,7.259304046630859
48944,1,120,10,11,39,C1,pct_button,50,,,25.91090020418167,False,False,False,11.69576358795166,5.023678302764893,7.259304046630859,1.0314909219741821
48952,1,120,11,1,21,A1,pct_button,20,,,1.6362238025665279,False,False,False,5.023678302764893,1.4336886405944824,1.0314909219741821,3.851217746734619
48960,1,120,12,2,22,A1,pct_button,30,,,-1.3047131055593495,False,False,False,1.4336886405944824,0.3137165606021881,3.851217746734619,5.678468227386475
48968,1,120,13,1,21,A1,pct_button,20,,,1.8663187122344966,False,False,False,0.3137165606021881,0.5881742238998413,5.678468227386475,4.516901969909668
48976,1,120,14,2,22,A1,pct_button,30,,,-8.542903537750243,False,False,False,0.5881742238998413,3.2682738304138184,4.516901969909668,6.197916030883789
48984,1,120,15,8,36,C1,pct_button,15,,,4.37549509048462,False,False,False,3.2682738304138184,2.6510281562805176,6.197916030883789,4.695883274078369
48992,1,120,16,11,39,C1,pct_button,50,,,4.589380441904069,False,False,False,2.6510281562805176,-0.45578914880752563,4.695883274078369,4.642414093017578
49000,1,120,17,2,22,A1,pct_button,30,,,0.8284448337554939,False,False,False,-0.45578914880752563,-2.5896856784820557,4.642414093017578,2.1365575790405273
49008,1,120,18,8,36,C1,pct_button,15,,,0.9580045986175543,False,False,False,-2.5896856784820557,-1.588261365890503,2.1365575790405273,2.6968305110931396
49016,1,120,19,9,37,C1,pct_button,20,,,9.410096228718757,True,True,False,-1.588261365890503,12.796692848205566,2.6968305110931396,24.600744247436523
