t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
28000,3,270,-1,,,,,,,,,False,False,False,1.0095919370651245,1.0095919370651245,37.799808502197266,37.799808502197266
28000,3,270,0,1,21,A1,pct_button,20,,,54.303618619441984,False,False,False,1.0095919370651245,-1.5561579465866089,37.799808502197266,10.214136123657227
28008,3,270,1,1,21,A1,pct_button,20,,,12.474647936820984,False,False,False,-1.5561579465866089,-1.9854316711425781,10.214136123657227,3.598376512527466
28016,3,270,2,1,21,A1,pct_button,20,,,0.10167616367340117,False,False,False,-1.9854316711425781,-1.9854316711425781,3.598376512527466,3.598376512527466
28024,3,270,3,8,36,C1,pct_button,15,,,0.5212893748283383,False,False,False,-1.9854316711425781,-1.90662682056427,3.598376512527466,3.4652554988861084
28032,3,270,4,9,37,C1,pct_button,20,,,-0.0033558845520025218,False,False,False,-1.90662682056427,-1.7230076789855957,3.4652554988861084,3.6997804641723633
28040,3,270,5,6,34,C1,pct_button,5,,,-0.011331858634948446,False,False,False,-1.7230076789855957,-1.7861523628234863,3.6997804641723633,3.6920840740203857
28048,3,270,6,6,34,C1,pct_button,5,,,0.1294931817054754,False,False,False,-1.7861523628234863,-1.7604011297225952,3.6920840740203857,3.7027199268341064
28056,3,270,7,0,20,A1,pct_button,10,,,2.721387143135072,False,False,False,-1.7604011297225952,-1.8087997436523438,3.7027199268341064,2.3300158977508545
28064,3,270,8,10,38,C1,pct_button,30,,,1.0399600481986997,False,False,False,-1.8087997436523438,-1.5750786066055298,2.3300158977508545,2.0752604007720947
28072,3,270,9,11,39,C1,pct_button,50,,,0.678793132305145,False,False,False,-1.5750786066055298,-1.2707215547561646,2.0752604007720947,2.0686142444610596
28080,3,270,10,4,24,A1,pct_button,100,,,11.107071968056262,True,True,False,-1.2707215547561646,-8.724334716796875,2.0686142444610596,40.92377853393555
