t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
28304,2,50,-1,,,,,,,,,False,False,False,-11.907997131347656,-11.907997131347656,27.327171325683594,27.327171325683594
28304,2,50,0,2,22,A1,pct_button,30,,,21.865607566833493,False,False,False,-11.907997131347656,-6.93834114074707,27.327171325683594,21.644855499267578
28312,2,50,1,3,23,A1,pct_button,50,,,45.417883152961736,False,False,False,-6.93834114074707,-2.6153500080108643,21.644855499267578,3.313190460205078
28320,2,50,2,3,23,A1,pct_button,50,,,6.958769705295563,False,False,False,-2.6153500080108643,-1.7674756050109863,3.313190460205078,0.7013684511184692
28328,2,50,3,9,37,C1,pct_button,20,,,-9.620049548149108,False,False,False,-1.7674756050109863,4.326672077178955,0.7013684511184692,3.020670175552368
28336,2,50,4,5,33,C1,pct_button,1,,,0.23534250259399392,False,False,False,4.326672077178955,4.250491619110107,3.020670175552368,3.0471558570861816
28344,2,50,5,10,38,C1,pct_button,30,,,0.13595294952392556,False,False,False,4.250491619110107,4.250491619110107,3.0471558570861816,3.0471558570861816
28352,2,50,6,9,37,C1,pct_button,20,,,2.07930483341217,False,False,False,4.250491619110107,2.7819063663482666,3.0471558570861816,3.534250259399414
28360,2,50,7,2,22,A1,pct_button,30,,,4.365179751217365,False,False,False,2.7819063663482666,3.950279712677002,3.534250259399414,0.21998973190784454
28368,2,50,8,1,21,A1,pct_button,20,,,8.831186374425888,True,True,False,3.950279712677002,-12.963814735412598,0.21998973190784454,4.813864231109619
