t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
15760,2,160,-1,,,,,,,,,False,False,False,-3.134605884552002,-3.134605884552002,45.45438766479492,45.45438766479492,345.7688903808594,345.7688903808594,357.6001892089844,357.6001892089844,1889.32421875,1889.32421875,2994.540283203125,2994.540283203125,-2504.831298828125,-2504.831298828125
15760,2,160,0,3,23,A1,pct_button,50,,,-41.47422695159912,False,False,False,-3.134605884552002,-6.043528079986572,45.45438766479492,14.693585395812988,345.7688903808594,345.7688903808594,357.6001892089844,357.6001892089844,1889.32421875,1889.32421875,2994.540283203125,2994.540283203125,-2504.831298828125,-2504.831298828125
15768,2,160,1,0,20,A1,pct_button,10,,,-22.21889019012451,False,False,False,-6.043528079986572,-6.3595967292785645,14.693585395812988,4.749848365783691,345.7688903808594,345.7688903808594,357.6001892089844,357.6001892089844,1889.32421875,1889.32421875,2994.540283203125,2994.540283203125,-2504.831298828125,-2504.831298828125
15776,2,160,2,12,40,C1,pct_button,100,,,-10.155129075050354,False,False,False,-6.3595967292785645,0.575181782245636,4.749848365783691,4.502382755279541,345.7688903808594,345.7688903808594,357.6001892089844,357.6001892089844,1889.32421875,1889.32421875,2994.540283203125,2994.540283203125,-2504.831298828125,-2504.831298828125
15784,2,160,3,1,21,A1,pct_button,20,,,1.0265295505523682,True,True,False,0.575181782245636,-2.433481454849243,4.502382755279541,2.577867269515991,345.7688903808594,249.6400604248047,357.6001892089844,100.93899536132812,1889.32421875,2462.200927734375,2994.540283203125,1600.8377685546875,-2504.831298828125,2745.490478515625
