t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
40208,0,530,-1,,,,,,,,,False,False,False,13.739811897277832,13.739811897277832,18.418346405029297,18.418346405029297,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40208,0,530,0,0,20,A1,pct_button,10,,,-38.918535232543945,False,False,False,13.739811897277832,13.505352973937988,18.418346405029297,5.953914642333984,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40216,0,530,1,2,22,A1,pct_button,30,,,-30.037898778915405,False,False,False,13.505352973937988,13.094286918640137,5.953914642333984,1.924662470817566,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40224,0,530,2,10,38,C1,pct_button,30,,,-25.320276260375977,False,False,False,13.094286918640137,10.52376651763916,1.924662470817566,2.136371612548828,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40232,0,530,3,12,40,C1,pct_button,100,,,-6.010727882385254,False,False,False,10.52376651763916,1.7052192687988281,2.136371612548828,1.3001446723937988,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40240,0,530,4,0,20,A1,pct_button,10,,,-4.501157820224762,False,False,False,1.7052192687988281,1.830294132232666,1.3001446723937988,0.42028477787971497,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40248,0,530,5,1,21,A1,pct_button,20,,,-4.341910570859909,False,False,False,1.830294132232666,2.0350940227508545,0.42028477787971497,0.13586126267910004,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40256,0,530,6,1,21,A1,pct_button,20,,,-4.326356686651707,False,False,False,2.0350940227508545,2.119259834289551,0.13586126267910004,0.043918509036302567,466.4499206542969,466.4499206542969,304.791748046875,304.791748046875,1136.77880859375,1136.77880859375,1889.330322265625,1889.330322265625,-1668.096923828125,-1668.096923828125
40264,0,530,7,12,40,C1,pct_button,100,,,3.8590058982372284,True,True,False,2.119259834289551,-6.334150314331055,0.043918509036302567,40.7930793762207,466.4499206542969,336.113037109375,304.791748046875,439.6287841796875,1136.77880859375,1718.80615234375,1889.330322265625,1054.4859619140625,-1668.096923828125,2959.459716796875
