t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
1880,0,20,-1,,,,,,,,,False,False,False,-15.600668907165527,-15.600668907165527,13.930456161499023,13.930456161499023,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1880,0,20,0,7,35,C1,pct_button,10,,,-54.075904846191406,False,False,False,-15.600668907165527,-13.072975158691406,13.930456161499023,13.964977264404297,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1888,0,20,1,0,20,A1,pct_button,10,,,-36.007606506347656,False,False,False,-13.072975158691406,-13.489484786987305,13.964977264404297,4.514318466186523,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1896,0,20,2,0,20,A1,pct_button,10,,,-30.233420372009277,False,False,False,-13.489484786987305,-13.657411575317383,4.514318466186523,1.4592986106872559,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1904,0,20,3,5,33,C1,pct_button,1,,,-29.787184476852417,False,False,False,-13.657411575317383,-13.434517860412598,1.4592986106872559,1.4590743780136108,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1912,0,20,4,3,23,A1,pct_button,50,,,-26.779242992401123,False,False,False,-13.434517860412598,-12.917961120605469,1.4590743780136108,0.4716603755950928,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1920,0,20,5,9,37,C1,pct_button,20,,,-18.952808141708374,False,False,False,-12.917961120605469,-8.8972806930542,0.4716603755950928,0.5791233777999878,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1928,0,20,6,1,21,A1,pct_button,20,,,-18.364994436502457,False,False,False,-8.8972806930542,-8.99528980255127,0.5791233777999878,0.1872074156999588,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1936,0,20,7,5,33,C1,pct_button,1,,,-18.100696682929993,False,False,False,-8.99528980255127,-8.870889663696289,0.1872074156999588,0.17945867776870728,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1944,0,20,8,12,40,C1,pct_button,100,,,-6.481074556708336,False,False,False,-8.870889663696289,3.148160696029663,0.17945867776870728,0.09237658232450485,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1952,0,20,9,8,36,C1,pct_button,15,,,-5.260021314024925,False,False,False,3.148160696029663,2.523299217224121,0.09237658232450485,0.10671143978834152,315.4535217285156,315.4535217285156,301.1392822265625,301.1392822265625,2658.208251953125,2658.208251953125,1829.87890625,1829.87890625,-2406.40185546875,-2406.40185546875
1960,0,20,10,12,40,C1,pct_button,100,,,2.1897294521331787,True,True,False,2.523299217224121,2.425711154937744,0.10671143978834152,29.22779083251953,315.4535217285156,126.87442016601562,301.1392822265625,411.76531982421875,2658.208251953125,2385.111083984375,1829.87890625,2382.193603515625,-2406.40185546875,1324.71044921875
