t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
47208,4,350,-1,,,,,,,,,False,False,False,-18.908411026000977,-18.908411026000977,9.163046836853027,9.163046836853027,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47208,4,350,0,6,34,C1,pct_button,5,,,2.530286750793456,False,False,False,-18.908411026000977,-17.956920623779297,9.163046836853027,9.115114212036133,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47216,4,350,1,0,20,A1,pct_button,10,,,12.483656363487247,False,False,False,-17.956920623779297,-18.08901023864746,9.115114212036133,2.946552038192749,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47224,4,350,2,1,21,A1,pct_button,20,,,4.955246880054473,False,False,False,-18.08901023864746,-17.787839889526367,2.946552038192749,0.9525023698806763,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47232,4,350,3,11,39,C1,pct_button,50,,,0.36480684518813944,False,False,False,-17.787839889526367,-17.787839889526367,0.9525023698806763,0.9525023698806763,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47240,4,350,4,0,20,A1,pct_button,10,,,1.223632855415344,False,False,False,-17.787839889526367,-17.998685836791992,0.9525023698806763,0.307905912399292,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47248,4,350,5,8,36,C1,pct_button,15,,,5.2696182584762585,False,False,False,-17.998685836791992,-15.415321350097656,0.307905912399292,0.4097115993499756,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47256,4,350,6,0,20,A1,pct_button,10,,,1.0584624516963979,False,False,False,-15.415321350097656,-15.312810897827148,0.4097115993499756,0.132443368434906,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47264,4,350,7,0,20,A1,pct_button,10,,,0.0011723932623881692,False,False,False,-15.312810897827148,-15.552810668945312,0.132443368434906,0.04281364381313324,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47272,4,350,8,0,20,A1,pct_button,10,,,0.24112915823236292,False,False,False,-15.552810668945312,-15.612483024597168,0.04281364381313324,0.013839938677847385,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47280,4,350,9,0,20,A1,pct_button,10,,,0.3421028272807598,False,False,False,-15.612483024597168,-15.601861000061035,0.013839938677847385,0.004473898559808731,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47288,4,350,10,1,21,A1,pct_button,20,,,0.6602621324220672,False,False,False,-15.601861000061035,-15.424012184143066,0.004473898559808731,0.001446232432499528,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47296,4,350,11,0,20,A1,pct_button,10,,,0.0629643402027449,False,False,False,-15.424012184143066,-15.543952941894531,0.001446232432499528,0.0004675090895034373,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47304,4,350,12,3,23,A1,pct_button,50,,,-0.28717192582553097,False,False,False,-15.543952941894531,-15.841269493103027,0.0004675090895034373,0.0001511269947513938,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47312,4,350,13,0,20,A1,pct_button,10,,,0.466374900806114,False,False,False,-15.841269493103027,-15.76079273223877,0.0001511269947513938,4.885331145487726e-05,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47320,4,350,14,0,20,A1,pct_button,10,,,0.3099652148364116,False,False,False,-15.76079273223877,-15.758427619934082,4.885331145487726e-05,1.5792320482432842e-05,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47328,4,350,15,3,23,A1,pct_button,50,,,1.1942371749324765,False,False,False,-15.758427619934082,-15.30941390991211,1.5792320482432842e-05,5.105025593366008e-06,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47336,4,350,16,0,20,A1,pct_button,10,,,0.44801254253053613,False,False,False,-15.30941390991211,-15.232738494873047,5.105025593366008e-06,1.6502506241522497e-06,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47344,4,350,17,0,20,A1,pct_button,10,,,0.2005755932494233,False,False,False,-15.232738494873047,-15.280254364013672,1.6502506241522497e-06,5.334600245987531e-07,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47352,4,350,18,0,20,A1,pct_button,10,,,0.18149356910434888,False,False,False,-15.280254364013672,-15.337886810302734,5.334600245987531e-07,1.724462777019653e-07,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47360,4,350,19,0,20,A1,pct_button,10,,,0.5394617518514637,False,False,False,-15.337886810302734,-15.215309143066406,1.724462777019653e-07,5.57449872928828e-08,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47368,4,350,20,3,23,A1,pct_button,50,,,0.3595405001570542,False,False,False,-15.215309143066406,-15.18236255645752,5.57449872928828e-08,1.8020124059603404e-08,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47376,4,350,21,0,20,A1,pct_button,10,,,0.13532295770340297,False,False,False,-15.18236255645752,-15.262324333190918,1.8020124059603404e-08,5.825185223073959e-09,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47384,4,350,22,4,24,A1,pct_button,100,,,4.2838746340816005,False,False,False,-15.262324333190918,-13.247865676879883,5.825185223073959e-09,1.883049494111333e-09,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47392,4,350,23,6,34,C1,pct_button,5,,,0.25495731357525897,False,False,False,-13.247865676879883,-13.247865676879883,1.883049494111333e-09,1.883049494111333e-09,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47400,4,350,24,0,20,A1,pct_button,10,,,0.1389265848972714,False,False,False,-13.247865676879883,-13.306467056274414,1.883049494111333e-09,6.087145232314128e-10,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47408,4,350,25,0,20,A1,pct_button,10,,,0.5519068726234744,False,False,False,-13.306467056274414,-13.157084465026855,6.087145232314128e-10,1.9677307006027434e-10,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47416,4,350,26,8,36,C1,pct_button,15,,,3.6674299215735555,False,False,False,-13.157084465026855,-11.365519523620605,1.9677307006027434e-10,0.0671769455075264,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47424,4,350,27,8,36,C1,pct_button,15,,,3.0630619022250176,False,False,False,-11.365519523620605,-9.815282821655273,0.0671769455075264,0.18084396421909332,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47432,4,350,28,4,24,A1,pct_button,100,,,0.18992253571748718,False,False,False,-9.815282821655273,-9.815282821655273,0.18084396421909332,0.18084396421909332,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47440,4,350,29,0,20,A1,pct_button,10,,,0.11039458982646423,False,False,False,-9.815282821655273,-9.977832794189453,0.18084396421909332,0.05845962092280388,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47448,4,350,30,0,20,A1,pct_button,10,,,0.3202326828986395,False,False,False,-9.977832794189453,-9.951987266540527,0.05845962092280388,0.018897656351327896,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
47456,4,350,31,0,20,A1,pct_button,10,,,0.27332325806841395,False,False,False,-9.951987266540527,-9.922399520874023,0.018897656351327896,0.00610885675996542,351.7433166503906,351.7433166503906,275.6779479980469,275.6779479980469,1041.569091796875,1041.569091796875,2359.154296875,2359.154296875,-1438.138671875,-1438.138671875
