t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
5672,7,50,-1,,,,,,,,,False,False,False,-17.143938064575195,-17.143938064575195,36.424217224121094,36.424217224121094
5672,7,50,0,7,35,C1,pct_button,10,,,3.5999828720092832,False,False,False,-17.143938064575195,-15.984487533569336,36.424217224121094,36.301536560058594
5680,7,50,1,10,38,C1,pct_button,30,,,6.810022449493408,False,False,False,-15.984487533569336,-13.156170845031738,36.301536560058594,36.213539123535156
5688,7,50,2,3,23,A1,pct_button,50,,,42.0420083808899,False,False,False,-13.156170845031738,-17.65438461303711,36.213539123535156,10.975621223449707
5696,7,50,3,9,37,C1,pct_button,20,,,5.626529197692873,False,False,False,-17.65438461303711,-14.996691703796387,10.975621223449707,11.075774192810059
5704,7,50,4,12,40,C1,pct_button,100,,,28.609332356452942,False,False,False,-14.996691703796387,-2.3648998737335205,11.075774192810059,9.516716003417969
5712,7,50,5,5,33,C1,pct_button,1,,,0.22763231754303148,False,False,False,-2.3648998737335205,-2.3648998737335205,9.516716003417969,9.516716003417969
5720,7,50,6,4,24,A1,pct_button,100,,,5.761958589553833,False,False,False,-2.3648998737335205,-5.60477352142334,9.516716003417969,3.4817280769348145
5728,7,50,7,2,22,A1,pct_button,30,,,3.8474490284919742,False,False,False,-5.60477352142334,-5.6268229484558105,3.4817280769348145,1.6032549142837524
5736,7,50,8,3,23,A1,pct_button,50,,,1.3383495831489556,False,False,False,-5.6268229484558105,-5.8928985595703125,1.6032549142837524,0.729225754737854
5744,7,50,9,12,40,C1,pct_button,100,,,14.019844386577606,True,True,False,-5.8928985595703125,10.485018730163574,0.729225754737854,44.680049896240234
