t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
33440,3,80,-1,,,,,,,,,False,False,False,-9.083269119262695,-9.083269119262695,22.003755569458008,22.003755569458008
33440,3,80,0,3,23,A1,pct_button,50,,,1.8753383445739737,False,False,False,-9.083269119262695,-2.98184871673584,22.003755569458008,27.466995239257812
33448,3,80,1,1,21,A1,pct_button,20,,,10.243432826995848,False,False,False,-2.98184871673584,-3.262749671936035,27.466995239257812,22.315156936645508
33456,3,80,2,7,35,C1,pct_button,10,,,-0.5087195825576762,False,False,False,-3.262749671936035,-3.4373834133148193,22.315156936645508,22.65076446533203
33464,3,80,3,7,35,C1,pct_button,10,,,2.863034200668336,False,False,False,-3.4373834133148193,-2.4009976387023926,22.65076446533203,22.4996395111084
33472,3,80,4,2,22,A1,pct_button,30,,,5.323334016799924,False,False,False,-2.4009976387023926,-4.176367282867432,22.4996395111084,18.282188415527344
33480,3,80,5,2,22,A1,pct_button,30,,,0.46903040885925207,False,False,False,-4.176367282867432,-3.4661593437194824,18.282188415527344,18.97731590270996
33488,3,80,6,1,21,A1,pct_button,20,,,0.438869504928588,False,False,False,-3.4661593437194824,-3.4661593437194824,18.97731590270996,18.97731590270996
33496,3,80,7,1,21,A1,pct_button,20,,,7.916628266572955,False,False,False,-3.4661593437194824,-0.97090083360672,18.97731590270996,17.6959285736084
33504,3,80,8,2,22,A1,pct_button,30,,,-0.5626139450073231,False,False,False,-0.97090083360672,-2.9497811794281006,17.6959285736084,16.18470001220703
33512,3,80,9,6,34,C1,pct_button,5,,,1.2888793087005632,False,False,False,-2.9497811794281006,-1.9792065620422363,16.18470001220703,16.69255256652832
33520,3,80,10,1,21,A1,pct_button,20,,,1.9822407197952268,False,False,False,-1.9792065620422363,-1.1252415180206299,16.69255256652832,16.728939056396484
33528,3,80,11,1,21,A1,pct_button,20,,,4.090814266204836,False,False,False,-1.1252415180206299,-2.0919198989868164,16.728939056396484,13.871487617492676
33536,3,80,12,2,22,A1,pct_button,30,,,-5.098797659873961,False,False,False,-2.0919198989868164,3.946533441543579,13.871487617492676,14.748220443725586
33544,3,80,13,1,21,A1,pct_button,20,,,10.071752696037292,False,False,False,3.946533441543579,2.356130361557007,14.748220443725586,11.435665130615234
33552,3,80,14,2,22,A1,pct_button,30,,,1.2831937122344976,False,False,False,2.356130361557007,2.678649425506592,11.435665130615234,10.599328994750977
33560,3,80,15,2,22,A1,pct_button,30,,,-6.718164386749267,False,False,False,2.678649425506592,6.639513969421387,10.599328994750977,10.160547256469727
33568,3,80,16,2,22,A1,pct_button,30,,,1.3399313354492202,False,False,False,6.639513969421387,6.335648536682129,10.160547256469727,9.952326774597168
33576,3,80,17,8,36,C1,pct_button,15,,,2.2505400371551527,False,False,False,6.335648536682129,4.869190692901611,9.952326774597168,10.441622734069824
33584,3,80,18,2,22,A1,pct_button,30,,,-1.829312152862551,False,False,False,4.869190692901611,6.426567077636719,10.441622734069824,9.957745552062988
33592,3,80,19,3,23,A1,pct_button,50,,,0.3628868389129616,False,False,False,6.426567077636719,11.501964569091797,9.957745552062988,4.8595194816589355
33600,3,80,20,2,22,A1,pct_button,30,,,13.697206800878048,False,False,False,11.501964569091797,9.459389686584473,4.8595194816589355,0.14453016221523285
33608,3,80,21,2,22,A1,pct_button,30,,,-6.478981566429139,False,False,False,9.459389686584473,12.1952486038208,0.14453016221523285,0.7728429436683655
33616,3,80,22,11,39,C1,pct_button,50,,,-9.316304774284363,False,False,False,12.1952486038208,8.398353576660156,0.7728429436683655,9.400882720947266
33624,3,80,23,11,39,C1,pct_button,50,,,-9.435341901779177,False,False,False,8.398353576660156,-6.994866847991943,9.400882720947266,15.744433403015137
33632,3,80,24,2,22,A1,pct_button,30,,,4.1556436777114865,False,False,False,-6.994866847991943,-2.7569544315338135,15.744433403015137,18.10817527770996
33640,3,80,25,6,34,C1,pct_button,5,,,1.2603172016143824,False,False,False,-2.7569544315338135,-2.988320827484131,18.10817527770996,17.445993423461914
33648,3,80,26,1,21,A1,pct_button,20,,,0.39868628501892345,False,False,False,-2.988320827484131,-2.988320827484131,17.445993423461914,17.445993423461914
33656,3,80,27,1,21,A1,pct_button,20,,,1.5041774415969849,False,False,False,-2.988320827484131,-3.233975648880005,17.445993423461914,16.642009735107422
33664,3,80,28,3,23,A1,pct_button,50,,,-0.1876408767700204,False,False,False,-3.233975648880005,-5.493069648742676,16.642009735107422,14.67340087890625
33672,3,80,29,8,36,C1,pct_button,15,,,3.3028706169128395,False,False,False,-5.493069648742676,-4.059443473815918,14.67340087890625,14.637561798095703
33680,3,80,30,8,36,C1,pct_button,15,,,-3.063943958282467,False,False,False,-4.059443473815918,-6.5034990310668945,14.637561798095703,13.924760818481445
33688,3,80,31,2,22,A1,pct_button,30,,,7.163329792022706,False,False,False,-6.5034990310668945,-6.6326904296875,13.924760818481445,10.379021644592285
33696,3,80,32,9,37,C1,pct_button,20,,,11.12812701225281,False,False,False,-6.6326904296875,-1.5512042045593262,10.379021644592285,10.007026672363281
