t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
45144,6,450,-1,,,,,,,,,False,False,False,7.322534561157227,7.322534561157227,5.149862766265869,5.149862766265869
45144,6,450,0,1,21,A1,pct_button,20,,,8.042087043523788,False,False,False,7.322534561157227,7.541691780090332,5.149862766265869,0.9899787306785583
45152,6,450,1,10,38,C1,pct_button,30,,,4.182676702737808,False,False,False,7.541691780090332,5.592609882354736,0.9899787306785583,0.9077256321907043
45160,6,450,2,5,33,C1,pct_button,1,,,0.21908096671104516,False,False,False,5.592609882354736,5.528649806976318,0.9077256321907043,0.9216482043266296
45168,6,450,3,11,39,C1,pct_button,50,,,4.5532725811004635,False,False,False,5.528649806976318,3.1137495040893555,0.9216482043266296,1.097019910812378
45176,6,450,4,9,37,C1,pct_button,20,,,1.0532735419273374,False,False,False,3.1137495040893555,2.4814462661743164,1.097019910812378,1.2348493337631226
45184,6,450,5,2,22,A1,pct_button,30,,,1.2053715193271637,False,False,False,2.4814462661743164,2.579094171524048,1.2348493337631226,0.5609157681465149
45192,6,450,6,4,24,A1,pct_button,100,,,-1.4284883964061736,False,False,False,2.579094171524048,3.6035866737365723,0.5609157681465149,0.284548819065094
45200,6,450,7,9,37,C1,pct_button,20,,,1.6072440505027774,False,False,False,3.6035866737365723,2.716297149658203,0.284548819065094,0.3943225145339966
45208,6,450,8,11,39,C1,pct_button,50,,,7.99480101108551,True,True,False,2.716297149658203,0.7619352340698242,0.3943225145339966,34.01109313964844
