t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
46184,5,350,-1,,,,,,,,,False,False,False,19.244909286499023,19.244909286499023,41.03585433959961,41.03585433959961,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46184,5,350,0,10,38,C1,pct_button,30,,,12.924770412445076,False,False,False,19.244909286499023,13.925749778747559,41.03585433959961,40.43119812011719,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46192,5,350,1,2,22,A1,pct_button,30,,,71.5593191051483,False,False,False,13.925749778747559,11.878557205200195,40.43119812011719,6.8813300132751465,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46200,5,350,2,2,22,A1,pct_button,30,,,11.634166541099548,False,False,False,11.878557205200195,11.693089485168457,6.8813300132751465,1.3753993511199951,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46208,5,350,3,5,33,C1,pct_button,1,,,0.4633364510536191,False,False,False,11.693089485168457,11.588279724121094,1.3753993511199951,1.3731552362442017,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46216,5,350,4,8,36,C1,pct_button,15,,,3.634136800765992,False,False,False,11.588279724121094,9.881648063659668,1.3731552362442017,1.3702373504638672,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46224,5,350,5,4,24,A1,pct_button,100,,,0.21503770828247126,False,False,False,9.881648063659668,9.881648063659668,1.3702373504638672,1.3702373504638672,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46232,5,350,6,9,37,C1,pct_button,20,,,4.190381124019622,False,False,False,9.881648063659668,7.9390177726745605,1.3702373504638672,1.305118441581726,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46240,5,350,7,3,23,A1,pct_button,50,,,1.8549848592281337,False,False,False,7.9390177726745605,7.633074760437012,1.305118441581726,0.7625250220298767,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46248,5,350,8,2,22,A1,pct_button,30,,,-0.8603780245780952,False,False,False,7.633074760437012,7.520904064178467,0.7625250220298767,1.3889836072921753,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46256,5,350,9,9,37,C1,pct_button,20,,,2.40539687871933,False,False,False,7.520904064178467,5.918611526489258,1.3889836072921753,1.8613775968551636,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46264,5,350,10,7,35,C1,pct_button,10,,,1.3281509757041936,False,False,False,5.918611526489258,5.470914840698242,1.8613775968551636,1.711826205253601,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
46272,5,350,11,2,22,A1,pct_button,30,,,-0.9381358170509329,False,False,False,5.470914840698242,5.812450885772705,1.711826205253601,1.911598563194275,107.62389373779297,107.62389373779297,491.2839660644531,491.2839660644531,2435.220947265625,2435.220947265625,1922.37548828125,1922.37548828125,-1911.974365234375,-1911.974365234375
