t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
8472,6,60,-1,,,,,,,,,False,False,False,-3.6902410984039307,-3.6902410984039307,15.59428596496582,15.59428596496582
8472,6,60,0,3,23,A1,pct_button,50,,,13.763580684661866,False,False,False,-3.6902410984039307,-4.39605712890625,15.59428596496582,8.126909255981445
8480,6,60,1,0,20,A1,pct_button,10,,,1.4655920696258542,False,False,False,-4.39605712890625,-4.463474273681641,8.126909255981445,7.440738201141357
8488,6,60,2,10,38,C1,pct_button,30,,,2.0751619529724135,False,False,False,-4.463474273681641,-3.354654312133789,7.440738201141357,7.616690635681152
8496,6,60,3,11,39,C1,pct_button,50,,,-0.05407859325408836,False,False,False,-3.354654312133789,-2.2582762241363525,7.616690635681152,8.846152305603027
8504,6,60,4,0,20,A1,pct_button,10,,,1.1496709966659553,False,False,False,-2.2582762241363525,-2.6003777980804443,8.846152305603027,8.030524253845215
8512,6,60,5,4,24,A1,pct_button,100,,,10.649812562465668,False,False,False,-2.6003777980804443,-4.792697906494141,8.030524253845215,0.5618432760238647
8520,6,60,6,4,24,A1,pct_button,100,,,4.940932289958001,False,False,False,-4.792697906494141,-2.534029960632324,0.5618432760238647,0.3741266429424286
8528,6,60,7,11,39,C1,pct_button,50,,,0.20194785952568028,False,False,False,-2.534029960632324,-2.223808526992798,0.3741266429424286,0.6066790223121643
8536,6,60,8,0,20,A1,pct_button,10,,,0.41458689808845484,False,False,False,-2.223808526992798,-2.2712814807891846,0.6066790223121643,0.3733590245246887
8544,6,60,9,10,38,C1,pct_button,30,,,1.9094362404942513,False,False,False,-2.2712814807891846,-1.5045844316482544,0.3733590245246887,0.19735737144947052
8552,6,60,10,7,35,C1,pct_button,10,,,0.3493988227844238,False,False,False,-1.5045844316482544,-1.3963356018066406,0.19735737144947052,0.14128297567367554
8560,6,60,11,3,23,A1,pct_button,50,,,6.237683950960636,True,True,False,-1.3963356018066406,-10.86103630065918,0.14128297567367554,0.7489266991615295
