t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
35008,4,80,-1,,,,,,,,,False,False,False,-0.07662060856819153,-0.07662060856819153,10.965119361877441,10.965119361877441
35008,4,80,0,8,36,C1,pct_button,15,,,-3.6119439506530764,False,False,False,-0.07662060856819153,-1.5389569997787476,10.965119361877441,11.433479309082031
35016,4,80,1,3,23,A1,pct_button,50,,,15.555753719806672,False,False,False,-1.5389569997787476,0.7654067277908325,11.433479309082031,4.476572513580322
35024,4,80,2,11,39,C1,pct_button,50,,,0.09483958482742395,False,False,False,0.7654067277908325,0.7654067277908325,4.476572513580322,4.476572513580322
35032,4,80,3,2,22,A1,pct_button,30,,,-4.438162701129913,False,False,False,0.7654067277908325,1.9016631841659546,4.476572513580322,5.629711151123047
35040,4,80,4,5,33,C1,pct_button,1,,,-0.3571022510528563,False,False,False,1.9016631841659546,1.903872013092041,5.629711151123047,5.878880977630615
35048,4,80,5,1,21,A1,pct_button,20,,,2.40153064250946,False,False,False,1.903872013092041,4.401817798614502,5.878880977630615,2.2416040897369385
35056,4,80,6,7,35,C1,pct_button,10,,,2.817015042304993,False,False,False,4.401817798614502,3.842275381088257,2.2416040897369385,1.4404664039611816
35064,4,80,7,1,21,A1,pct_button,20,,,4.245178105980158,False,False,False,3.842275381088257,-0.0853903666138649,1.4404664039611816,3.101632595062256
35072,4,80,8,10,38,C1,pct_button,30,,,-16.04188943564892,False,False,False,-0.0853903666138649,-2.531181573867798,3.101632595062256,8.784947395324707
35080,4,80,9,8,36,C1,pct_button,15,,,4.974058167934418,False,False,False,-2.531181573867798,-1.7740243673324585,8.784947395324707,7.13920783996582
35088,4,80,10,2,22,A1,pct_button,30,,,-8.997882003784179,False,False,False,-1.7740243673324585,-3.1628355979919434,7.13920783996582,10.37976360321045
35096,4,80,11,3,23,A1,pct_button,50,,,-12.054865617752073,False,False,False,-3.1628355979919434,-12.274053573608398,10.37976360321045,7.48860502243042
35104,4,80,12,9,37,C1,pct_button,20,,,0.38525317192077835,False,False,False,-12.274053573608398,-12.274053573608398,7.48860502243042,7.48860502243042
35112,4,80,13,2,22,A1,pct_button,30,,,10.034170169830324,False,False,False,-12.274053573608398,-9.698174476623535,7.48860502243042,5.191293716430664
35120,4,80,14,5,33,C1,pct_button,1,,,1.162711267471314,False,False,False,-9.698174476623535,-9.53307056427002,5.191293716430664,4.914517879486084
35128,4,80,15,7,35,C1,pct_button,10,,,-0.76540789604187,False,False,False,-9.53307056427002,-9.314043998718262,4.914517879486084,5.660998821258545
35136,4,80,16,3,23,A1,pct_button,50,,,1.2318370151519795,False,False,False,-9.314043998718262,-7.396219730377197,5.660998821258545,7.102895736694336
35144,4,80,17,3,23,A1,pct_button,50,,,-9.915552754998204,False,False,False,-7.396219730377197,-19.52121925354004,7.102895736694336,0.1271563470363617
35152,4,80,18,10,38,C1,pct_button,30,,,9.711810424923899,False,False,False,-19.52121925354004,-14.77941608428955,0.1271563470363617,0.15742269158363342
35160,4,80,19,9,37,C1,pct_button,20,,,7.5559499669075,False,False,False,-14.77941608428955,-8.65351390838623,0.15742269158363342,2.6130151748657227
35168,4,80,20,9,37,C1,pct_button,20,,,4.473006536960602,False,False,False,-8.65351390838623,-8.131436347961426,2.6130151748657227,0.9847513437271118
35176,4,80,21,11,39,C1,pct_button,50,,,0.17232375383377074,False,False,False,-8.131436347961426,-8.131436347961426,0.9847513437271118,0.9847513437271118
35184,4,80,22,9,37,C1,pct_button,20,,,0.17232375383377074,False,False,False,-8.131436347961426,-8.131436347961426,0.9847513437271118,0.9847513437271118
35192,4,80,23,3,23,A1,pct_button,50,,,-3.0714266932010634,False,False,False,-8.131436347961426,-10.09066104888916,0.9847513437271118,0.6637844443321228
35200,4,80,24,1,21,A1,pct_button,20,,,-1.5768752837181081,False,False,False,-10.09066104888916,-9.79472541809082,0.6637844443321228,1.8597019910812378
35208,4,80,25,10,38,C1,pct_button,30,,,6.90587155342102,False,False,False,-9.79472541809082,-2.7817277908325195,1.8597019910812378,5.497556686401367
35216,4,80,26,1,21,A1,pct_button,20,,,5.730918216705323,False,False,False,-2.7817277908325195,-2.2309160232543945,5.497556686401367,3.2325439453125
35224,4,80,27,11,39,C1,pct_button,50,,,-33.90870780944824,False,False,False,-2.2309160232543945,9.919400215148926,3.2325439453125,12.719805717468262
35232,4,80,28,2,22,A1,pct_button,30,,,9.164774227142336,False,False,False,9.919400215148926,9.55791187286377,12.719805717468262,8.676248550415039
35240,4,80,29,5,33,C1,pct_button,1,,,0.5507843589782746,False,False,False,9.55791187286377,9.365677833557129,8.676248550415039,8.769441604614258
35248,4,80,30,3,23,A1,pct_button,50,,,5.637712612152098,False,False,False,9.365677833557129,4.426758766174316,8.769441604614258,11.039163589477539
35256,4,80,31,2,22,A1,pct_button,30,,,2.7000634431838986,False,False,False,4.426758766174316,2.760207414627075,11.039163589477539,11.493217468261719
35264,4,80,32,2,22,A1,pct_button,30,,,-12.057765846252439,False,False,False,2.760207414627075,3.147833824157715,11.493217468261719,17.33429527282715
35272,4,80,33,2,22,A1,pct_button,30,,,-0.5395925569534319,False,False,False,3.147833824157715,3.18127703666687,17.33429527282715,17.77521324157715
35280,4,80,34,2,22,A1,pct_button,30,,,-2.63422543525696,False,False,False,3.18127703666687,7.9965901374816895,17.77521324157715,14.4969482421875
35288,4,80,35,3,23,A1,pct_button,50,,,15.076529192924498,False,False,False,7.9965901374816895,3.2520358562469482,14.4969482421875,11.849250793457031
35296,4,80,36,5,33,C1,pct_button,1,,,0.18487319946289005,False,False,False,3.2520358562469482,3.3161630630493164,11.849250793457031,11.839241027832031
35304,4,80,37,2,22,A1,pct_button,30,,,9.353947749137879,False,False,False,3.3161630630493164,2.3092200756073,11.839241027832031,8.270002365112305
35312,4,80,38,2,22,A1,pct_button,30,,,-3.0080711841583234,False,False,False,2.3092200756073,5.281586170196533,8.270002365112305,6.918674468994141
35320,4,80,39,6,34,C1,pct_button,5,,,0.5958553791046144,False,False,False,5.281586170196533,5.649940013885498,6.918674468994141,6.367568016052246
35328,4,80,40,11,39,C1,pct_button,50,,,3.6751394796371475,False,False,False,5.649940013885498,7.49871826171875,6.367568016052246,2.7789971828460693
35336,4,80,41,2,22,A1,pct_button,30,,,-0.13599706649780274,False,False,False,7.49871826171875,6.129011154174805,2.7789971828460693,4.316154479980469
35344,4,80,42,11,39,C1,pct_button,50,,,-7.721792988777159,False,False,False,6.129011154174805,-2.9497077465057373,4.316154479980469,11.495809555053711
35352,4,80,43,6,34,C1,pct_button,5,,,0.2789103460311908,False,False,False,-2.9497077465057373,-2.9497077465057373,11.495809555053711,11.495809555053711
35360,4,80,44,5,33,C1,pct_button,1,,,0.07587120056152387,False,False,False,-2.9497077465057373,-3.015993118286133,11.495809555053711,11.532069206237793
35368,4,80,45,3,23,A1,pct_button,50,,,7.119797682762146,False,False,False,-3.015993118286133,3.407391309738159,11.532069206237793,7.686713218688965
35376,4,80,46,10,38,C1,pct_button,30,,,-7.663962011337281,False,False,False,3.407391309738159,5.739779949188232,7.686713218688965,9.332023620605469
35384,4,80,47,2,22,A1,pct_button,30,,,16.704841504096983,False,False,False,5.739779949188232,0.8704507350921631,9.332023620605469,5.911754131317139
35392,4,80,48,2,22,A1,pct_button,30,,,-6.373628894090652,False,False,False,0.8704507350921631,0.8348943591117859,5.911754131317139,9.229771614074707
