t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
46656,1,350,-1,,,,,,,,,False,False,False,-1.4023517370224,-1.4023517370224,49.54197692871094,49.54197692871094
46656,1,350,0,4,24,A1,pct_button,100,,,51.3375539970398,False,False,False,-1.4023517370224,-7.330464839935303,49.54197692871094,18.195344924926758
46664,1,350,1,2,22,A1,pct_button,30,,,5.78710029602051,False,False,False,-7.330464839935303,-8.405335426330566,18.195344924926758,14.450482368469238
46672,1,350,2,11,39,C1,pct_button,50,,,7.34121174812317,False,False,False,-8.405335426330566,-4.26245641708374,14.450482368469238,15.111495018005371
46680,1,350,3,4,24,A1,pct_button,100,,,21.943841466903685,False,False,False,-4.26245641708374,-6.004000186920166,15.111495018005371,2.477849006652832
46688,1,350,4,8,36,C1,pct_button,15,,,1.8153233671188358,False,False,False,-6.004000186920166,-5.087397575378418,2.477849006652832,2.558246374130249
46696,1,350,5,4,24,A1,pct_button,100,,,1.0533662199974054,False,False,False,-5.087397575378418,-5.87728214263916,2.558246374130249,1.3085368871688843
46704,1,350,6,2,22,A1,pct_button,30,,,0.1337163805961603,False,False,False,-5.87728214263916,-5.87728214263916,1.3085368871688843,1.3085368871688843
46712,1,350,7,9,37,C1,pct_button,20,,,2.766880667209625,False,False,False,-5.87728214263916,-4.717578411102295,1.3085368871688843,1.1383596658706665
46720,1,350,8,10,38,C1,pct_button,30,,,4.186766011714935,False,False,False,-4.717578411102295,-3.114248037338257,1.1383596658706665,0.6812621355056763
46728,1,350,9,3,23,A1,pct_button,50,,,1.4324802416563036,False,False,False,-3.114248037338257,-2.760988473892212,0.6812621355056763,0.34433481097221375
46736,1,350,10,3,23,A1,pct_button,50,,,-0.7193239748477931,False,False,False,-2.760988473892212,-2.7543718814849854,0.34433481097221375,0.7405627369880676
46744,1,350,11,6,34,C1,pct_button,5,,,0.5018859577178956,False,False,False,-2.7543718814849854,-2.5670583248138428,0.7405627369880676,0.7046504020690918
46752,1,350,12,2,22,A1,pct_button,30,,,0.1093578249216083,False,False,False,-2.5670583248138428,-2.908876657485962,0.7046504020690918,0.3355979025363922
46760,1,350,13,4,24,A1,pct_button,100,,,-4.94883872270584,False,False,False,-2.908876657485962,-4.188749313354492,0.3355979025363922,1.5828607082366943
46768,1,350,14,8,36,C1,pct_button,15,,,0.6711065626144401,False,False,False,-4.188749313354492,-3.7162554264068604,1.5828607082366943,1.769660472869873
46776,1,350,15,11,39,C1,pct_button,50,,,4.982936398983002,False,False,False,-3.7162554264068604,-1.645520567893982,1.769660472869873,1.3741235733032227
46784,1,350,16,2,22,A1,pct_button,30,,,-0.5889427387714383,False,False,False,-1.645520567893982,-2.616492986679077,1.3741235733032227,0.726047933101654
46792,1,350,17,4,24,A1,pct_button,100,,,1.0998729354143142,False,False,False,-2.616492986679077,-2.4174766540527344,0.726047933101654,0.3982854187488556
46800,1,350,18,2,22,A1,pct_button,30,,,-0.11911046624183651,False,False,False,-2.4174766540527344,-2.0341334342956543,0.3982854187488556,0.8651769757270813
46808,1,350,19,4,24,A1,pct_button,100,,,0.8463550770282742,False,False,False,-2.0341334342956543,-1.8185925483703613,0.8651769757270813,0.6775012612342834
46816,1,350,20,7,35,C1,pct_button,10,,,0.35896000623702995,False,False,False,-1.8185925483703613,-1.6437437534332275,0.6775012612342834,0.691219687461853
46824,1,350,21,11,39,C1,pct_button,50,,,0.46930664539337186,False,False,False,-1.6437437534332275,-1.4042229652404785,0.691219687461853,0.7122519016265869
46832,1,350,22,3,23,A1,pct_button,50,,,-1.1976105570793154,False,False,False,-1.4042229652404785,-2.0629115104675293,0.7122519016265869,0.6747452020645142
46840,1,350,23,10,38,C1,pct_button,30,,,0.044753134250640654,False,False,False,-2.0629115104675293,-2.0629115104675293,0.6747452020645142,0.6747452020645142
46848,1,350,24,11,39,C1,pct_button,50,,,0.044753134250640654,False,False,False,-2.0629115104675293,-2.0629115104675293,0.6747452020645142,0.6747452020645142
46856,1,350,25,11,39,C1,pct_button,50,,,8.65568306306377,True,True,False,-2.0629115104675293,-14.7671537399292,0.6747452020645142,42.136268615722656
