t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
12824,7,130,-1,,,,,,,,,False,False,False,-17.529359817504883,-17.529359817504883,49.94120407104492,49.94120407104492,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12824,7,130,0,11,39,C1,pct_button,50,,,19.00460481643677,False,False,False,-17.529359817504883,-9.454941749572754,49.94120407104492,49.093807220458984,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12832,7,130,1,5,33,C1,pct_button,1,,,1.1609749794006399,False,False,False,-9.454941749572754,-9.454941749572754,49.093807220458984,49.093807220458984,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12840,7,130,2,0,20,A1,pct_button,10,,,47.93968914031982,False,False,False,-9.454941749572754,-9.990882873535156,49.093807220458984,24.932252883911133,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12848,7,130,3,3,23,A1,pct_button,50,,,39.1988661146164,False,False,False,-9.990882873535156,-11.742037773132324,24.932252883911133,3.7313992977142334,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12856,7,130,4,6,34,C1,pct_button,5,,,1.7226985406875615,False,False,False,-11.742037773132324,-11.139965057373047,3.7313992977142334,3.61466908454895,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12864,7,130,5,7,35,C1,pct_button,10,,,2.093759093284609,False,False,False,-11.139965057373047,-10.160284996032715,3.61466908454895,3.6808812618255615,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12872,7,130,6,4,24,A1,pct_button,100,,,0.08339226484298636,False,False,False,-10.160284996032715,-12.413010597229004,3.6808812618255615,1.520797610282898,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12880,7,130,7,10,38,C1,pct_button,30,,,5.9944983196258566,False,False,False,-12.413010597229004,-9.357256889343262,1.520797610282898,1.6847219467163086,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12888,7,130,8,7,35,C1,pct_button,10,,,1.5619816398620594,False,False,False,-9.357256889343262,-8.646138191223145,1.6847219467163086,1.7134456634521484,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12896,7,130,9,1,21,A1,pct_button,20,,,-0.5535369539260862,False,False,False,-8.646138191223145,-8.688933372497559,1.7134456634521484,2.0498063564300537,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12904,7,130,10,11,39,C1,pct_button,50,,,10.309054064750672,False,False,False,-8.688933372497559,-3.9379332065582275,2.0498063564300537,1.6976351737976074,178.6612548828125,178.6612548828125,157.7217254638672,157.7217254638672,1190.97802734375,1190.97802734375,2839.46923828125,2839.46923828125,-2031.9534912109375,-2031.9534912109375
12912,7,130,11,12,40,C1,pct_button,100,,,13.84786459326744,True,True,False,-3.9379332065582275,11.237322807312012,1.6976351737976074,33.03337478637695,178.6612548828125,361.1354064941406,157.7217254638672,154.94390869140625,1190.97802734375,1431.50732421875,2839.46923828125,1380.6500244140625,-2031.9534912109375,-1824.9791259765625
