t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
10424,2,100,-1,,,,,,,,,False,False,False,-8.052250862121582,-8.052250862121582,22.079933166503906,22.079933166503906,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10424,2,100,0,7,35,C1,pct_button,10,,,-58.43947410583496,False,False,False,-8.052250862121582,-7.092673301696777,22.079933166503906,22.127063751220703,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10432,2,100,1,5,33,C1,pct_button,1,,,-58.30901336669922,False,False,False,-7.092673301696777,-7.023313522338867,22.127063751220703,22.131193161010742,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10440,2,100,2,10,38,C1,pct_button,30,,,-54.23773670196533,False,False,False,-7.023313522338867,-4.742825031280518,22.131193161010742,22.37604331970215,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10448,2,100,3,4,24,A1,pct_button,100,,,-36.52793598175049,False,False,False,-4.742825031280518,-11.030688285827637,22.37604331970215,7.233279705047607,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10456,2,100,4,4,24,A1,pct_button,100,,,-31.332602977752686,False,False,False,-11.030688285827637,-13.328071594238281,7.233279705047607,2.3382298946380615,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10464,2,100,5,2,22,A1,pct_button,30,,,-28.831382155418396,False,False,False,-13.328071594238281,-13.659834861755371,2.3382298946380615,0.7558562159538269,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10472,2,100,6,6,34,C1,pct_button,5,,,-27.43892204761505,False,False,False,-13.659834861755371,-13.016449928283691,0.7558562159538269,0.7030110955238342,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10480,2,100,7,0,20,A1,pct_button,10,,,-26.633633643388748,False,False,False,-13.016449928283691,-13.089561462402344,0.7030110955238342,0.22725535929203033,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10488,2,100,8,0,20,A1,pct_button,10,,,-26.633633643388748,False,False,False,-13.089561462402344,-13.089561462402344,0.22725535929203033,0.22725535929203033,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10496,2,100,9,2,22,A1,pct_button,30,,,-26.633633643388748,False,False,False,-13.089561462402344,-13.089561462402344,0.22725535929203033,0.22725535929203033,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10504,2,100,10,1,21,A1,pct_button,20,,,-26.417114421725273,False,False,False,-13.089561462402344,-13.13509464263916,0.22725535929203033,0.07346256822347641,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10512,2,100,11,4,24,A1,pct_button,100,,,-27.89254392310977,False,False,False,-13.13509464263916,-13.922524452209473,0.07346256822347641,0.023747509345412254,317.1801452636719,317.1801452636719,221.22366333007812,221.22366333007812,1851.6112060546875,1851.6112060546875,1803.7774658203125,1803.7774658203125,-1398.535400390625,-1398.535400390625
10520,2,100,12,12,40,C1,pct_button,100,,,3.088143140077591,True,True,False,-13.922524452209473,-16.843090057373047,0.023747509345412254,20.387529373168945,317.1801452636719,382.1022033691406,221.22366333007812,247.71170043945312,1851.6112060546875,1618.86474609375,1803.7774658203125,1827.32958984375,-1398.535400390625,-2049.652099609375
