t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
18984,6,170,-1,,,,,,,,,False,False,False,14.844107627868652,14.844107627868652,41.87322998046875,41.87322998046875
18984,6,170,0,1,21,A1,pct_button,20,,,62.98358154296875,False,False,False,14.844107627868652,11.01370620727539,41.87322998046875,14.461593627929688
18992,6,170,1,12,40,C1,pct_button,100,,,7.944361209869383,False,False,False,11.01370620727539,-7.28972053527832,14.461593627929688,14.425551414489746
19000,6,170,2,1,21,A1,pct_button,20,,,20.792049350738523,False,False,False,-7.28972053527832,-7.958791732788086,14.425551414489746,3.469740867614746
19008,6,170,3,2,22,A1,pct_button,30,,,0.21857065200805592,False,False,False,-7.958791732788086,-7.958791732788086,3.469740867614746,3.469740867614746
19016,6,170,4,0,20,A1,pct_button,10,,,5.536247445344925,False,False,False,-7.958791732788086,-8.221464157104492,3.469740867614746,0.5213730931282043
19024,6,170,5,1,21,A1,pct_button,20,,,-1.921229503154754,False,False,False,-8.221464157104492,-8.565091133117676,0.5213730931282043,1.2313250303268433
19032,6,170,6,12,40,C1,pct_button,100,,,2.3037339353561403,False,False,False,-8.565091133117676,6.435725212097168,1.2313250303268433,2.2910921573638916
19040,6,170,7,11,39,C1,pct_button,50,,,10.670960631370544,False,False,False,6.435725212097168,1.2004749774932861,2.2910921573638916,2.2200675010681152
19048,6,170,8,0,20,A1,pct_button,10,,,6.926156432628632,True,True,False,1.2004749774932861,13.119463920593262,2.2200675010681152,37.93458557128906
