t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
27832,1,270,-1,,,,,,,,,False,False,False,17.013029098510742,17.013029098510742,35.89268493652344,35.89268493652344
27832,1,270,0,7,35,C1,pct_button,10,,,1.0481142807006785,False,False,False,17.013029098510742,17.013029098510742,35.89268493652344,35.89268493652344
27840,1,270,1,1,21,A1,pct_button,20,,,55.668159122467046,False,False,False,17.013029098510742,14.388832092285156,35.89268493652344,10.931000709533691
27848,1,270,2,6,34,C1,pct_button,5,,,1.3825906181335463,False,False,False,14.388832092285156,13.87790298461914,10.931000709533691,10.994357109069824
27856,1,270,3,1,21,A1,pct_button,20,,,19.298189182281494,False,False,False,13.87790298461914,13.313736915588379,10.994357109069824,2.058147430419922
27864,1,270,4,5,33,C1,pct_button,1,,,0.5143754816055315,False,False,False,13.313736915588379,13.215633392333984,2.058147430419922,2.0466864109039307
27872,1,270,5,2,22,A1,pct_button,30,,,3.060347299575808,False,False,False,13.215633392333984,13.138276100158691,2.0466864109039307,0.7275280952453613
27880,1,270,6,2,22,A1,pct_button,30,,,-0.9717880058288577,False,False,False,13.138276100158691,13.045398712158203,0.7275280952453613,1.4462156295776367
27888,1,270,7,2,22,A1,pct_button,30,,,2.0134159207344045,False,False,False,13.045398712158203,12.781658172607422,1.4462156295776367,0.8344088792800903
27896,1,270,8,1,21,A1,pct_button,20,,,-0.6376855897903424,False,False,False,12.781658172607422,12.637438774108887,0.8344088792800903,1.4331772327423096
27904,1,270,9,1,21,A1,pct_button,20,,,1.4781488955020892,False,False,False,12.637438774108887,12.544900894165039,1.4331772327423096,0.9162521958351135
27912,1,270,10,4,24,A1,pct_button,100,,,2.542460459470748,False,False,False,12.544900894165039,11.777318000793457,0.9162521958351135,0.5306848883628845
27920,1,270,11,1,21,A1,pct_button,20,,,-0.31329000830650444,False,False,False,11.777318000793457,11.739584922790527,0.5306848883628845,0.8459179997444153
27928,1,270,12,2,22,A1,pct_button,30,,,0.2433148562908174,False,False,False,11.739584922790527,11.587735176086426,0.8459179997444153,0.9969572424888611
27936,1,270,13,9,37,C1,pct_button,20,,,3.510560479164125,False,False,False,11.587735176086426,9.829745292663574,0.9969572424888611,1.1040043830871582
27944,1,270,14,1,21,A1,pct_button,20,,,2.255944618582726,False,False,False,9.829745292663574,9.748053550720215,1.1040043830871582,0.15172156691551208
27952,1,270,15,8,36,C1,pct_button,15,,,1.933841536045074,False,False,False,9.748053550720215,8.51628589630127,0.15172156691551208,0.50174880027771
27960,1,270,16,8,36,C1,pct_button,15,,,3.2525921565294276,False,False,False,8.51628589630127,7.2093610763549805,0.50174880027771,0.25199106335639954
27968,1,270,17,4,24,A1,pct_button,100,,,-7.000277379751205,False,False,False,7.2093610763549805,10.09331226348877,0.25199106335639954,0.9738501906394958
27976,1,270,18,4,24,A1,pct_button,100,,,-0.5966875696182241,False,False,False,10.09331226348877,10.675905227661133,0.9738501906394958,0.7993535995483398
27984,1,270,19,5,33,C1,pct_button,1,,,0.3433236265182502,False,False,False,10.675905227661133,10.611224174499512,0.7993535995483398,0.8015000820159912
27992,1,270,20,1,21,A1,pct_button,20,,,0.43793653368950003,False,False,False,10.611224174499512,10.552602767944336,0.8015000820159912,0.7491709589958191
28000,1,270,21,2,22,A1,pct_button,30,,,0.947422031164171,False,False,False,10.552602767944336,10.647234916687012,0.7491709589958191,0.2851516604423523
28008,1,270,22,5,33,C1,pct_button,1,,,0.38010152161121424,False,False,False,10.647234916687012,10.564851760864258,0.2851516604423523,0.28094199299812317
28016,1,270,23,10,38,C1,pct_button,30,,,4.392760191559793,False,False,False,10.564851760864258,8.42438793182373,0.28094199299812317,0.3073430359363556
28024,1,270,24,4,24,A1,pct_button,100,,,-3.4621232318878175,False,False,False,8.42438793182373,9.396900177001953,0.3073430359363556,1.1665266752243042
28032,1,270,25,4,24,A1,pct_button,100,,,0.7854406785964956,False,False,False,9.396900177001953,9.186074256896973,1.1665266752243042,1.0823161602020264
28040,1,270,26,10,38,C1,pct_button,30,,,0.19536780834197898,False,False,False,9.186074256896973,9.186074256896973,1.0823161602020264,1.0823161602020264
28048,1,270,27,4,24,A1,pct_button,100,,,2.232621608972549,False,False,False,9.186074256896973,8.466339111328125,1.0823161602020264,0.773135244846344
28056,1,270,28,7,35,C1,pct_button,10,,,1.7334987795352939,False,False,False,8.466339111328125,7.842118740081787,0.773135244846344,0.6101287007331848
28064,1,270,29,1,21,A1,pct_button,20,,,0.9618147379159934,False,False,False,7.842118740081787,7.810398101806641,0.6101287007331848,0.23641005158424377
28072,1,270,30,4,24,A1,pct_button,100,,,0.4809325586259374,False,False,False,7.810398101806641,7.831713676452637,0.23641005158424377,0.04842963069677353
28080,1,270,31,1,21,A1,pct_button,20,,,-4.105848029255865,False,False,False,7.831713676452637,7.494036674499512,0.04842963069677353,2.5343141555786133
28088,1,270,32,7,35,C1,pct_button,10,,,1.5910534858703629,False,False,False,7.494036674499512,6.806394100189209,2.5343141555786133,2.5146403312683105
28096,1,270,33,9,37,C1,pct_button,20,,,2.469557604789733,False,False,False,6.806394100189209,5.88769006729126,2.5146403312683105,2.2751944065093994
28104,1,270,34,4,24,A1,pct_button,100,,,-0.07133824110031227,False,False,False,5.88769006729126,6.847883701324463,2.2751944065093994,1.4284330606460571
28112,1,270,35,7,35,C1,pct_button,10,,,1.1764331507682806,False,False,False,6.847883701324463,6.345193386077881,1.4284330606460571,1.4155138731002808
28120,1,270,36,9,37,C1,pct_button,20,,,2.5516352963447577,False,False,False,6.345193386077881,5.432267189025879,1.4155138731002808,1.113075852394104
28128,1,270,37,1,21,A1,pct_button,20,,,0.07731697320938104,False,False,False,5.432267189025879,5.6637983322143555,1.113075852394104,0.9035598039627075
28136,1,270,38,7,35,C1,pct_button,10,,,1.007821533679962,False,False,False,5.6637983322143555,5.281429290771484,0.9035598039627075,0.8382145166397095
28144,1,270,39,0,20,A1,pct_button,10,,,-2.329113607406615,False,False,False,5.281429290771484,5.3065876960754395,0.8382145166397095,2.046140193939209
28152,1,270,40,3,23,A1,pct_button,50,,,0.13705455780029374,False,False,False,5.3065876960754395,5.3065876960754395,2.046140193939209,2.046140193939209
28160,1,270,41,3,23,A1,pct_button,50,,,0.3238139390945436,False,False,False,5.3065876960754395,5.162524223327637,2.046140193939209,2.0958807468414307
28168,1,270,42,1,21,A1,pct_button,20,,,4.291044633686543,False,False,False,5.162524223327637,4.962320327758789,2.0958807468414307,0.1971570998430252
28176,1,270,43,7,35,C1,pct_button,10,,,0.9319602253288026,False,False,False,4.962320327758789,4.678383827209473,0.1971570998430252,0.057472046464681625
28184,1,270,44,8,36,C1,pct_button,15,,,0.9879336956143374,False,False,False,4.678383827209473,3.932330369949341,0.057472046464681625,0.34735551476478577
28192,1,270,45,9,37,C1,pct_button,20,,,0.6650058817863467,False,False,False,3.932330369949341,3.2468104362487793,0.34735551476478577,0.7351925373077393
28200,1,270,46,2,22,A1,pct_button,30,,,-0.46980002403259236,False,False,False,3.2468104362487793,3.2239255905151367,0.7351925373077393,1.0305218696594238
28208,1,270,47,6,34,C1,pct_button,5,,,0.42868168830871567,False,False,False,3.2239255905151367,3.1065220832824707,1.0305218696594238,0.9693431854248047
28216,1,270,48,11,39,C1,pct_button,50,,,2.2291062784194953,False,False,False,3.1065220832824707,1.8274201154708862,0.9693431854248047,1.158753752708435
28224,1,270,49,4,24,A1,pct_button,100,,,10.453499657511712,True,True,False,1.8274201154708862,-18.29355239868164,1.158753752708435,0.9073135852813721
