t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
11424,5,110,-1,,,,,,,,,False,False,False,5.501034259796143,5.501034259796143,35.6035270690918,35.6035270690918,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11424,5,110,0,9,37,C1,pct_button,20,,,3.477830619812016,False,False,False,5.501034259796143,4.089542388916016,35.6035270690918,35.66868591308594,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11432,5,110,1,11,39,C1,pct_button,50,,,5.111032273769373,False,False,False,4.089542388916016,1.409338355064392,35.66868591308594,36.16410827636719,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11440,5,110,2,3,23,A1,pct_button,50,,,45.26820609092713,False,False,False,1.409338355064392,-3.4571046829223633,36.16410827636719,11.628090858459473,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11448,5,110,3,11,39,C1,pct_button,50,,,4.309399921894075,False,False,False,-3.4571046829223633,-1.3653508424758911,11.628090858459473,11.690705299377441,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11456,5,110,4,2,22,A1,pct_button,30,,,0.2511211228370678,False,False,False,-1.3653508424758911,-1.3653508424758911,11.690705299377441,11.690705299377441,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11464,5,110,5,8,36,C1,pct_button,15,,,-0.29975128650665384,False,False,False,-1.3653508424758911,-1.5857775211334229,11.690705299377441,11.748497009277344,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11472,5,110,6,3,23,A1,pct_button,50,,,10.263153996467592,False,False,False,-1.5857775211334229,-3.648308038711548,11.748497009277344,4.632194519042969,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11480,5,110,7,11,39,C1,pct_button,50,,,1.544652628898621,False,False,False,-3.648308038711548,-2.1789424419403076,4.632194519042969,5.400023460388184,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11488,5,110,8,10,38,C1,pct_button,30,,,0.1415793180465703,False,False,False,-2.1789424419403076,-2.1789424419403076,5.400023460388184,5.400023460388184,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11496,5,110,9,1,21,A1,pct_button,20,,,7.018274726867675,False,False,False,-2.1789424419403076,-2.4576520919799805,5.400023460388184,1.6482353210449219,285.8231506347656,285.8231506347656,491.95733642578125,491.95733642578125,2510.231201171875,2510.231201171875,1560.330078125,1560.330078125,1314.96923828125,1314.96923828125
11504,5,110,10,11,39,C1,pct_button,50,,,7.042498166561127,True,True,False,-2.4576520919799805,-3.2041821479797363,1.6482353210449219,1.869626522064209,285.8231506347656,107.5949478149414,491.95733642578125,243.9502410888672,2510.231201171875,2441.86767578125,1560.330078125,2802.0478515625,1314.96923828125,-2088.443359375
