t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
14616,6,130,-1,,,,,,,,,False,False,False,-8.613018035888672,-8.613018035888672,14.078041076660156,14.078041076660156,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14616,6,130,0,0,20,A1,pct_button,10,,,16.606592550277707,False,False,False,-8.613018035888672,-8.853148460388184,14.078041076660156,5.6748948097229,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14624,6,130,1,0,20,A1,pct_button,10,,,10.596943355798723,False,False,False,-8.853148460388184,-9.070683479309082,5.6748948097229,0.24706560373306274,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14632,6,130,2,1,21,A1,pct_button,20,,,-1.2216010808944715,False,False,False,-9.070683479309082,-8.97839641571045,0.24706560373306274,1.0453910827636719,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14640,6,130,3,9,37,C1,pct_button,20,,,3.1146201682090773,False,False,False,-8.97839641571045,-7.608218669891357,1.0453910827636719,0.9387282133102417,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14648,6,130,4,6,34,C1,pct_button,5,,,0.9775326120853423,False,False,False,-7.608218669891357,-7.20649528503418,0.9387282133102417,0.9280305504798889,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14656,6,130,5,0,20,A1,pct_button,10,,,-1.8633411955833437,False,False,False,-7.20649528503418,-7.233155727386475,0.9280305504798889,1.9195679426193237,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14664,6,130,6,4,24,A1,pct_button,100,,,-3.050196504592895,False,False,False,-7.233155727386475,-6.818321228027344,1.9195679426193237,3.9623069763183594,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14672,6,130,7,10,38,C1,pct_button,30,,,4.6130516338348375,False,False,False,-6.818321228027344,-4.412471771240234,3.9623069763183594,4.142177104949951,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14680,6,130,8,3,23,A1,pct_button,50,,,0.16109297752380214,False,False,False,-4.412471771240234,-4.412471771240234,4.142177104949951,4.142177104949951,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14688,6,130,9,2,22,A1,pct_button,30,,,4.014983716011047,False,False,False,-4.412471771240234,-4.631340026855469,4.142177104949951,1.9768993854522705,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14696,6,130,10,4,24,A1,pct_button,100,,,-5.619654126167296,False,False,False,-4.631340026855469,-5.635509490966797,1.9768993854522705,3.872638463973999,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14704,6,130,11,2,22,A1,pct_button,30,,,2.8015944480896007,False,False,False,-5.635509490966797,-6.173637866973877,3.872638463973999,2.010554790496826,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14712,6,130,12,3,23,A1,pct_button,50,,,0.1536838531494149,False,False,False,-6.173637866973877,-6.173637866973877,2.010554790496826,2.010554790496826,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14720,6,130,13,6,34,C1,pct_button,5,,,0.811397230625152,False,False,False,-6.173637866973877,-5.936913967132568,2.010554790496826,1.9151002168655396,118.8761215209961,118.8761215209961,353.34161376953125,353.34161376953125,2576.401611328125,2576.401611328125,1411.9072265625,1411.9072265625,2112.180908203125,2112.180908203125
14728,6,130,14,12,40,C1,pct_button,100,,,16.884330407977103,True,True,False,-5.936913967132568,-19.86493682861328,1.9151002168655396,39.3719482421875,118.8761215209961,465.67218017578125,353.34161376953125,486.79437255859375,2576.401611328125,1255.9320068359375,1411.9072265625,2899.067626953125,2112.180908203125,1161.41650390625
