t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
49520,6,390,-1,,,,,,,,,False,False,False,1.5761876106262207,1.5761876106262207,45.14024353027344,45.14024353027344
49520,6,390,0,2,22,A1,pct_button,30,,,23.63801907777786,False,False,False,1.5761876106262207,-1.670045018196106,45.14024353027344,33.574825286865234
49528,6,390,1,4,24,A1,pct_button,100,,,43.637983045578004,False,False,False,-1.670045018196106,-9.370347023010254,33.574825286865234,4.18609619140625
49536,6,390,2,11,39,C1,pct_button,50,,,0.26112886428832893,False,False,False,-9.370347023010254,-9.370347023010254,4.18609619140625,4.18609619140625
49544,6,390,3,2,22,A1,pct_button,30,,,2.4851398038864136,False,False,False,-9.370347023010254,-9.749524116516113,4.18609619140625,2.6836812496185303
49552,6,390,4,9,37,C1,pct_button,20,,,0.23866410732269272,False,False,False,-9.749524116516113,-9.749524116516113,2.6836812496185303,2.6836812496185303
49560,6,390,5,3,23,A1,pct_button,50,,,1.814851982593536,False,False,False,-9.749524116516113,-9.83914852142334,2.6836812496185303,1.7980023622512817
49568,6,390,6,7,35,C1,pct_button,10,,,1.3283217430114733,False,False,False,-9.83914852142334,-9.16238784790039,1.7980023622512817,1.9163899421691895
49576,6,390,7,12,40,C1,pct_button,100,,,12.953293223381042,False,False,False,-9.16238784790039,-1.7236754894256592,1.9163899421691895,2.919891357421875
49584,6,390,8,11,39,C1,pct_button,50,,,-0.10912281513214082,False,False,False,-1.7236754894256592,-0.9993293285369873,2.919891357421875,3.741204261779785
49592,6,390,9,4,24,A1,pct_button,100,,,5.427368787303567,False,False,False,-0.9993293285369873,-2.000425338745117,3.741204261779785,0.04184657707810402
49600,6,390,10,9,37,C1,pct_button,20,,,0.03084543831646403,False,False,False,-2.000425338745117,-2.000425338745117,0.04184657707810402,0.04184657707810402
49608,6,390,11,0,20,A1,pct_button,10,,,-0.02084717810153979,False,False,False,-2.000425338745117,-2.002715826034546,0.04184657707810402,0.06566347181797028
49616,6,390,12,3,23,A1,pct_button,50,,,0.6194191592931746,False,False,False,-2.002715826034546,-1.5045527219772339,0.06566347181797028,0.26683083176612854
49624,6,390,13,10,38,C1,pct_button,30,,,6.344363210052252,True,True,False,-1.5045527219772339,15.453229904174805,0.26683083176612854,28.049318313598633
