t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
1952,5,20,-1,,,,,,,,,False,False,False,9.816878318786621,9.816878318786621,42.97433090209961,42.97433090209961,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
1952,5,20,0,6,34,C1,pct_button,5,,,-104.07443809509277,False,False,False,9.816878318786621,9.017603874206543,42.97433090209961,43.019615173339844,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
1960,5,20,1,6,34,C1,pct_button,5,,,-102.56370544433594,False,False,False,9.017603874206543,8.330162048339844,43.019615173339844,42.951690673828125,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
1968,5,20,2,12,40,C1,pct_button,100,,,-91.16077518463135,False,False,False,8.330162048339844,-3.3690953254699707,42.951690673828125,42.2112922668457,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
1976,5,20,3,0,20,A1,pct_button,10,,,-36.59759712219238,False,False,False,-3.3690953254699707,-4.653575897216797,42.2112922668457,13.645222663879395,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
1984,5,20,4,1,21,A1,pct_button,20,,,-19.407694816589355,False,False,False,-4.653575897216797,-5.2928924560546875,13.645222663879395,4.41095495223999,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
1992,5,20,5,6,34,C1,pct_button,5,,,-18.719507217407227,False,False,False,-5.2928924560546875,-4.942078590393066,4.41095495223999,4.417675018310547,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
2000,5,20,6,4,24,A1,pct_button,100,,,-12.380642890930176,False,False,False,-4.942078590393066,-4.762263774871826,4.417675018310547,1.4280576705932617,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
2008,5,20,7,9,37,C1,pct_button,20,,,-9.680001497268677,False,False,False,-4.762263774871826,-3.7954697608947754,1.4280576705932617,1.044530987739563,393.32501220703125,393.32501220703125,319.5303649902344,319.5303649902344,2268.914794921875,2268.914794921875,1094.609619140625,1094.609619140625,-2037.5435791015625,-2037.5435791015625
2016,5,20,8,12,40,C1,pct_button,100,,,4.364263031631708,True,True,False,-3.7954697608947754,-19.52039909362793,1.044530987739563,34.423057556152344,393.32501220703125,434.0484619140625,319.5303649902344,209.08518981933594,2268.914794921875,2537.769287109375,1094.609619140625,2721.736083984375,-2037.5435791015625,-822.4172973632812
