t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
4272,5,30,-1,,,,,,,,,False,False,False,17.33503532409668,17.33503532409668,11.14088249206543,11.14088249206543
4272,5,30,0,0,20,A1,pct_button,10,,,2.5407835006713864,False,False,False,17.33503532409668,17.22663116455078,11.14088249206543,10.248647689819336
4280,5,30,1,10,38,C1,pct_button,30,,,17.556811141967774,False,False,False,17.22663116455078,8.464512825012207,10.248647689819336,10.416167259216309
4288,5,30,2,10,38,C1,pct_button,30,,,7.365662317276003,False,False,False,8.464512825012207,4.6765217781066895,10.416167259216309,10.669790267944336
4296,5,30,3,2,22,A1,pct_button,30,,,6.0453531742095965,False,False,False,4.6765217781066895,4.129946231842041,10.669790267944336,8.313119888305664
4304,5,30,4,1,21,A1,pct_button,20,,,0.23886132240295566,False,False,False,4.129946231842041,4.129946231842041,8.313119888305664,8.313119888305664
4312,5,30,5,11,39,C1,pct_button,50,,,6.10296292901039,False,False,False,4.129946231842041,0.703651487827301,8.313119888305664,8.77774715423584
4320,5,30,6,5,33,C1,pct_button,1,,,0.2002212655544271,False,False,False,0.703651487827301,0.6904746890068054,8.77774715423584,8.780523300170898
4328,5,30,7,12,40,C1,pct_button,100,,,1.4409191107749935,False,False,False,0.6904746890068054,-0.2593017816543579,8.780523300170898,8.574575424194336
4336,5,30,8,5,33,C1,pct_button,1,,,0.16147133350372456,False,False,False,-0.2593017816543579,-0.25620245933532715,8.574575424194336,8.580304145812988
4344,5,30,9,1,21,A1,pct_button,20,,,2.067841773033143,False,False,False,-0.25620245933532715,-0.779961347579956,8.580304145812988,7.09638786315918
4352,5,30,10,3,23,A1,pct_button,50,,,3.7335023999214183,False,False,False,-0.779961347579956,-1.294653058052063,7.09638786315918,4.770597457885742
4360,5,30,11,4,24,A1,pct_button,100,,,0.11130501031875696,False,False,False,-1.294653058052063,-1.294653058052063,4.770597457885742,4.770597457885742
4368,5,30,12,6,34,C1,pct_button,5,,,0.11234521389007647,False,False,False,-1.294653058052063,-1.2667920589447021,4.770597457885742,4.797933101654053
4376,5,30,13,5,33,C1,pct_button,1,,,0.13652657985687333,False,False,False,-1.2667920589447021,-1.2628896236419678,4.797933101654053,4.789092063903809
4384,5,30,14,4,24,A1,pct_button,100,,,-0.41566969871520976,False,False,False,-1.2628896236419678,-4.288331508636475,4.789092063903809,2.029664993286133
4392,5,30,15,2,22,A1,pct_button,30,,,-0.6241309452056891,False,False,False,-4.288331508636475,-4.37804651260376,2.029664993286133,2.3139352798461914
4400,5,30,16,12,40,C1,pct_button,100,,,13.254547538757324,True,True,False,-4.37804651260376,7.832926273345947,2.3139352798461914,25.910280227661133
