t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
23456,3,50,-1,,,,,,,,,False,False,False,3.008291721343994,3.008291721343994,5.695723533630371,5.695723533630371
23456,3,50,0,8,36,C1,pct_button,15,,,0.6091906595230101,False,False,False,3.008291721343994,0.7246053218841553,5.695723533630371,7.7546067237854
23464,3,50,1,6,34,C1,pct_button,5,,,-0.5973122048377972,False,False,False,0.7246053218841553,1.1986311674118042,7.7546067237854,7.662851810455322
23472,3,50,2,7,35,C1,pct_button,10,,,2.051841552257539,False,False,False,1.1986311674118042,1.1086524724960327,7.662851810455322,6.801006317138672
23480,3,50,3,2,22,A1,pct_button,30,,,0.14819317579269486,False,False,False,1.1086524724960327,1.1086524724960327,6.801006317138672,6.801006317138672
23488,3,50,4,2,22,A1,pct_button,30,,,0.14819317579269486,False,False,False,1.1086524724960327,1.1086524724960327,6.801006317138672,6.801006317138672
23496,3,50,5,7,35,C1,pct_button,10,,,1.501491590142251,False,False,False,1.1086524724960327,0.16739597916603088,6.801006317138672,7.058778762817383
23504,3,50,6,2,22,A1,pct_button,30,,,0.1345234948396692,False,False,False,0.16739597916603088,0.16739597916603088,7.058778762817383,7.058778762817383
23512,3,50,7,0,20,A1,pct_button,10,,,3.1575702774524697,False,False,False,0.16739597916603088,0.5688096880912781,7.058778762817383,5.130573749542236
23520,3,50,8,11,39,C1,pct_button,50,,,-1.1477061414718632,False,False,False,0.5688096880912781,-1.1592106819152832,5.130573749542236,5.172341346740723
23528,3,50,9,6,34,C1,pct_button,5,,,2.1945757544040685,False,False,False,-1.1592106819152832,-0.7746430039405823,5.172341346740723,4.507441997528076
23536,3,50,10,9,37,C1,pct_button,20,,,14.7568172326684,True,True,False,-0.7746430039405823,-16.156126022338867,4.507441997528076,39.77690505981445
