t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
9784,6,20,-1,,,,,,,,,False,False,False,18.77151107788086,18.77151107788086,48.33906555175781,48.33906555175781
9784,6,20,0,3,23,A1,pct_button,50,,,94.7065640258789,False,False,False,18.77151107788086,6.381033897399902,48.33906555175781,13.570778846740723
9792,6,20,1,1,21,A1,pct_button,20,,,2.5299777221679687,False,False,False,6.381033897399902,7.565010070800781,13.570778846740723,11.305519104003906
9800,6,20,2,9,37,C1,pct_button,20,,,0.36741058349609346,False,False,False,7.565010070800781,7.565010070800781,11.305519104003906,11.305519104003906
9808,6,20,3,5,33,C1,pct_button,1,,,0.47721000671386604,False,False,False,7.565010070800781,7.38252067565918,11.305519104003906,11.432554244995117
9816,6,20,4,3,23,A1,pct_button,50,,,22.79093078136444,False,False,False,7.38252067565918,4.143223762512207,11.432554244995117,3.346280813217163
9824,6,20,5,9,37,C1,pct_button,20,,,-2.4642494392395005,False,False,False,4.143223762512207,3.5775322914123535,3.346280813217163,5.22714376449585
9832,6,20,6,7,35,C1,pct_button,10,,,1.2932677412033067,False,False,False,3.5775322914123535,3.5299103260040283,5.22714376449585,4.705485820770264
9840,6,20,7,12,40,C1,pct_button,100,,,0.1547079229354844,False,False,False,3.5299103260040283,3.5299103260040283,4.705485820770264,4.705485820770264
9848,6,20,8,8,36,C1,pct_button,15,,,-2.9933682250976563,False,False,False,3.5299103260040283,4.041703701019287,4.705485820770264,5.783629894256592
9856,6,20,9,1,21,A1,pct_button,20,,,-1.0873379039764386,False,False,False,4.041703701019287,2.4316649436950684,5.783629894256592,8.03702449798584
9864,6,20,10,9,37,C1,pct_button,20,,,-2.461049490273,False,False,False,2.4316649436950684,0.11980120837688446,8.03702449798584,11.692536354064941
9872,6,20,11,6,34,C1,pct_button,5,,,1.625032268166544,False,False,False,0.11980120837688446,0.3917250335216522,11.692536354064941,10.714155197143555
9880,6,20,12,5,33,C1,pct_button,1,,,0.2727208513021482,False,False,False,0.3917250335216522,0.3170613944530487,10.714155197143555,10.758211135864258
9888,6,20,13,12,40,C1,pct_button,100,,,3.178295323848724,False,False,False,0.3170613944530487,7.498879909515381,10.758211135864258,2.0780138969421387
9896,6,20,14,3,23,A1,pct_button,50,,,0.9182451200485227,False,False,False,7.498879909515381,7.125599384307861,2.0780138969421387,2.0792200565338135
9904,6,20,15,7,35,C1,pct_button,10,,,0.8095132493972785,False,False,False,7.125599384307861,6.10479211807251,2.0792200565338135,2.7791097164154053
9912,6,20,16,2,22,A1,pct_button,30,,,1.159053645133971,False,False,False,6.10479211807251,5.671147346496582,2.7791097164154053,2.712059736251831
9920,6,20,17,9,37,C1,pct_button,20,,,-3.175382128953933,False,False,False,5.671147346496582,9.13040828704834,2.712059736251831,0.9361554980278015
9928,6,20,18,3,23,A1,pct_button,50,,,-5.636146998405456,False,False,False,9.13040828704834,8.22075366973877,0.9361554980278015,4.788980960845947
9936,6,20,19,5,33,C1,pct_button,1,,,0.6496375846862799,False,False,False,8.22075366973877,8.025699615478516,4.788980960845947,4.782296180725098
9944,6,20,20,8,36,C1,pct_button,15,,,5.517853078842164,False,False,False,8.025699615478516,7.944863319396973,4.782296180725098,2.2006611824035645
