t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
42352,4,100,-1,,,,,,,,,False,False,False,10.478222846984863,10.478222846984863,2.662846565246582,2.662846565246582
42352,4,100,0,6,34,C1,pct_button,5,,,0.8335226440429702,False,False,False,10.478222846984863,10.40036392211914,2.662846565246582,2.4474220275878906
42360,4,100,1,8,36,C1,pct_button,15,,,0.46082837104797547,False,False,False,10.40036392211914,8.082941055297852,2.4474220275878906,4.6568284034729
42368,4,100,2,10,38,C1,pct_button,30,,,2.463028428107501,False,False,False,8.082941055297852,11.510295867919922,4.6568284034729,0.1091538742184639
42376,4,100,3,9,37,C1,pct_button,20,,,0.7333053988218319,False,False,False,11.510295867919922,10.4172945022583,0.1091538742184639,0.9441166520118713
42384,4,100,4,9,37,C1,pct_button,20,,,-4.088876914978028,False,False,False,10.4172945022583,10.34847640991211,0.9441166520118713,3.1877353191375732
42392,4,100,5,5,33,C1,pct_button,1,,,0.170045485496521,False,False,False,10.34847640991211,10.309520721435547,3.1877353191375732,3.2724883556365967
42400,4,100,6,3,23,A1,pct_button,50,,,-9.533989186286925,False,False,False,10.309520721435547,16.885303497314453,3.2724883556365967,1.6439931392669678
42408,4,100,7,8,36,C1,pct_button,15,,,8.10787720680237,False,False,False,16.885303497314453,12.948003768920898,1.6439931392669678,1.6685194969177246
42416,4,100,8,9,37,C1,pct_button,20,,,9.500431823730468,False,False,False,12.948003768920898,9.531038284301758,1.6685194969177246,0.42987823486328125
42424,4,100,9,11,39,C1,pct_button,50,,,5.089879117012025,False,False,False,9.531038284301758,-2.530447244644165,0.42987823486328125,4.955388069152832
42432,4,100,10,8,36,C1,pct_button,15,,,-0.8779838180541992,False,False,False,-2.530447244644165,-2.2196640968322754,4.955388069152832,5.780161380767822
42440,4,100,11,11,39,C1,pct_button,50,,,-13.876472883224485,False,False,False,-2.2196640968322754,4.184178829193115,5.780161380767822,10.8997220993042
42448,4,100,12,8,36,C1,pct_button,15,,,0.8752593660354628,False,False,False,4.184178829193115,1.8289377689361572,10.8997220993042,12.960225105285645
42456,4,100,13,3,23,A1,pct_button,50,,,12.956495170593263,False,False,False,1.8289377689361572,2.2972612380981445,12.960225105285645,6.092552185058594
42464,4,100,14,8,36,C1,pct_button,15,,,-5.783838977813721,False,False,False,2.2972612380981445,1.6329269409179688,6.092552185058594,9.757712364196777
42472,4,100,15,2,22,A1,pct_button,30,,,9.679526658058167,False,False,False,1.6329269409179688,-3.293732166290283,9.757712364196777,3.3182637691497803
42480,4,100,16,2,22,A1,pct_button,30,,,0.1222399187088017,False,False,False,-3.293732166290283,-3.293732166290283,3.3182637691497803,3.3182637691497803
42488,4,100,17,5,33,C1,pct_button,1,,,-0.035864415168761925,False,False,False,-3.293732166290283,-3.183297872543335,3.3182637691497803,3.5085487365722656
42496,4,100,18,0,20,A1,pct_button,10,,,0.1238369321823123,False,False,False,-3.183297872543335,-3.183297872543335,3.5085487365722656,3.5085487365722656
42504,4,100,19,6,34,C1,pct_button,5,,,-1.5914080095291132,False,False,False,-3.183297872543335,-3.934630870819092,3.5085487365722656,3.6235010623931885
42512,4,100,20,11,39,C1,pct_button,50,,,0.14116263866424617,False,False,False,-3.934630870819092,-3.934630870819092,3.6235010623931885,3.6235010623931885
42520,4,100,21,11,39,C1,pct_button,50,,,-3.382795448303222,False,False,False,-3.934630870819092,6.02904748916626,3.6235010623931885,3.308861255645752
42528,4,100,22,2,22,A1,pct_button,30,,,-17.205936183929442,False,False,False,6.02904748916626,13.084969520568848,3.308861255645752,5.032077789306641
42536,4,100,23,11,39,C1,pct_button,50,,,40.280264879614116,True,True,False,13.084969520568848,-6.063544273376465,5.032077789306641,37.97380447387695
