t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
29520,1,260,-1,,,,,,,,,False,False,False,-17.975589752197266,-17.975589752197266,34.961124420166016,34.961124420166016,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29520,1,260,0,7,35,C1,pct_button,10,,,6.679867229461669,False,False,False,-17.975589752197266,-15.192622184753418,34.961124420166016,34.90008544921875,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29528,1,260,1,5,33,C1,pct_button,1,,,1.436437206268314,False,False,False,-15.192622184753418,-14.976752281188965,34.90008544921875,34.89141845703125,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29536,1,260,2,2,22,A1,pct_button,30,,,43.54446271896362,False,False,False,-14.976752281188965,-16.210477828979492,34.89141845703125,12.16420841217041,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29544,1,260,3,4,24,A1,pct_button,100,,,0.5574937248229952,False,False,False,-16.210477828979492,-16.210477828979492,12.16420841217041,12.16420841217041,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29552,1,260,4,8,36,C1,pct_button,15,,,0.5574937248229952,False,False,False,-16.210477828979492,-16.210477828979492,12.16420841217041,12.16420841217041,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29560,1,260,5,3,23,A1,pct_button,50,,,13.778566560745238,False,False,False,-16.210477828979492,-16.816734313964844,12.16420841217041,4.880642414093018,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29568,1,260,6,0,20,A1,pct_button,10,,,3.1921976089477564,False,False,False,-16.816734313964844,-17.041542053222656,4.880642414093018,3.2577285766601562,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29576,1,260,7,5,33,C1,pct_button,1,,,0.8863312864303603,False,False,False,-17.041542053222656,-16.793926239013672,3.2577285766601562,3.257694959640503,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
29584,1,260,8,8,36,C1,pct_button,15,,,7.630482010841368,False,False,False,-16.793926239013672,-13.109894752502441,3.257694959640503,3.2854387760162354,360.1071472167969,360.1071472167969,197.5350799560547,197.5350799560547,1643.174072265625,1643.174072265625,2860.416748046875,2860.416748046875,2552.126953125,2552.126953125
