t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
30888,0,70,-1,,,,,,,,,False,False,False,19.101970672607422,19.101970672607422,27.917837142944336,27.917837142944336
30888,0,70,0,5,33,C1,pct_button,1,,,1.6465131759643492,False,False,False,19.101970672607422,18.8469181060791,27.917837142944336,27.811214447021484
30896,0,70,1,9,37,C1,pct_button,20,,,8.799603919982905,False,False,False,18.8469181060791,13.721492767333984,27.811214447021484,28.95863914489746
30904,0,70,2,9,37,C1,pct_button,20,,,12.130992031097412,False,False,False,13.721492767333984,10.621848106384277,28.95863914489746,26.357582092285156
30912,0,70,3,3,23,A1,pct_button,50,,,40.326276569366456,False,False,False,10.621848106384277,6.067793846130371,26.357582092285156,10.913309097290039
30920,0,70,4,5,33,C1,pct_button,1,,,-0.3072383880615226,False,False,False,6.067793846130371,6.201345443725586,10.913309097290039,11.101404190063477
30928,0,70,5,6,34,C1,pct_button,5,,,3.3767038631439217,False,False,False,6.201345443725586,5.657923221588135,11.101404190063477,10.109145164489746
30936,0,70,6,8,36,C1,pct_button,15,,,-2.979692792892452,False,False,False,5.657923221588135,5.023997783660889,10.109145164489746,12.402178764343262
30944,0,70,7,9,37,C1,pct_button,20,,,1.6551394271850606,False,False,False,5.023997783660889,4.018354415893555,12.402178764343262,12.742864608764648
30952,0,70,8,12,40,C1,pct_button,100,,,-44.81862493515015,False,False,False,4.018354415893555,13.787096977233887,12.742864608764648,25.774045944213867
30960,0,70,9,4,24,A1,pct_button,100,,,30.58470977783203,False,False,False,13.787096977233887,13.503591537475586,25.774045944213867,11.005285263061523
30968,0,70,10,1,21,A1,pct_button,20,,,4.392421169281006,False,False,False,13.503591537475586,13.748021125793457,11.005285263061523,8.784975051879883
30976,0,70,11,1,21,A1,pct_button,20,,,18.93872631072998,False,False,False,13.748021125793457,10.890275001525879,8.784975051879883,2.3002634048461914
30984,0,70,12,1,21,A1,pct_button,20,,,2.378910079002379,False,False,False,10.890275001525879,10.15592098236084,2.3002634048461914,1.9613349437713623
30992,0,70,13,9,37,C1,pct_button,20,,,8.497761508226395,False,False,False,10.15592098236084,7.106415271759033,1.9613349437713623,0.8363879323005676
31000,0,70,14,6,34,C1,pct_button,5,,,-0.12795002520084453,False,False,False,7.106415271759033,7.787403106689453,0.8363879323005676,0.2952011525630951
31008,0,70,15,10,38,C1,pct_button,30,,,-1.780369970798491,False,False,False,7.787403106689453,5.822145462036133,0.2952011525630951,3.236227512359619
31016,0,70,16,2,22,A1,pct_button,30,,,-5.073993549346925,False,False,False,5.822145462036133,7.011955261230469,3.236227512359619,4.695488929748535
31024,0,70,17,12,40,C1,pct_button,100,,,-23.839978599548342,False,False,False,7.011955261230469,15.150386810302734,4.695488929748535,8.710657119750977
31032,0,70,18,7,35,C1,pct_button,10,,,2.4419676971435518,False,False,False,15.150386810302734,15.32530689239502,8.710657119750977,7.538390159606934
31040,0,70,19,5,33,C1,pct_button,1,,,0.8153440856933594,False,False,False,15.32530689239502,15.37806510925293,7.538390159606934,7.299737930297852
31048,0,70,20,12,40,C1,pct_button,100,,,1.5325375556945795,False,False,False,15.37806510925293,2.9988832473754883,7.299737930297852,19.128929138183594
31056,0,70,21,7,35,C1,pct_button,10,,,0.43255624771118106,False,False,False,2.9988832473754883,2.9988832473754883,19.128929138183594,19.128929138183594
31064,0,70,22,3,23,A1,pct_button,50,,,14.127325563430785,False,False,False,2.9988832473754883,5.363511562347412,19.128929138183594,9.847750663757324
31072,0,70,23,1,21,A1,pct_button,20,,,12.294150071144104,False,False,False,5.363511562347412,2.987426996231079,9.847750663757324,6.163267135620117
31080,0,70,24,11,39,C1,pct_button,50,,,12.213906254768371,False,False,False,2.987426996231079,-1.8399288654327393,6.163267135620117,1.229506492614746
31088,0,70,25,7,35,C1,pct_button,10,,,9.543312717974185,True,True,False,-1.8399288654327393,-6.15730619430542,1.229506492614746,47.468971252441406
