t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
9192,1,90,-1,,,,,,,,,False,False,False,12.43189811706543,12.43189811706543,1.381227970123291,1.381227970123291,167.0830841064453,167.0830841064453,320.702392578125,320.702392578125,2969.396728515625,2969.396728515625,2923.413330078125,2923.413330078125,1105.35595703125,1105.35595703125
9192,1,90,0,11,39,C1,pct_button,50,,,7.535782418251037,False,False,False,12.43189811706543,8.6256685256958,1.381227970123291,1.5159828662872314,167.0830841064453,167.0830841064453,320.702392578125,320.702392578125,2969.396728515625,2969.396728515625,2923.413330078125,2923.413330078125,1105.35595703125,1105.35595703125
9200,1,90,1,11,39,C1,pct_button,50,,,8.822135498523712,False,False,False,8.6256685256958,5.02625036239624,1.5159828662872314,0.7571674585342407,167.0830841064453,167.0830841064453,320.702392578125,320.702392578125,2969.396728515625,2969.396728515625,2923.413330078125,2923.413330078125,1105.35595703125,1105.35595703125
9208,1,90,2,5,33,C1,pct_button,1,,,0.16643364071846078,False,False,False,5.02625036239624,4.992542743682861,0.7571674585342407,0.7601855397224426,167.0830841064453,167.0830841064453,320.702392578125,320.702392578125,2969.396728515625,2969.396728515625,2923.413330078125,2923.413330078125,1105.35595703125,1105.35595703125
9216,1,90,3,12,40,C1,pct_button,100,,,4.120839288234711,False,False,False,4.992542743682861,2.041236639022827,0.7601855397224426,1.6833175420761108,167.0830841064453,167.0830841064453,320.702392578125,320.702392578125,2969.396728515625,2969.396728515625,2923.413330078125,2923.413330078125,1105.35595703125,1105.35595703125
9224,1,90,4,12,40,C1,pct_button,100,,,0.06449108362197876,False,False,False,2.041236639022827,2.041236639022827,1.6833175420761108,1.6833175420761108,167.0830841064453,167.0830841064453,320.702392578125,320.702392578125,2969.396728515625,2969.396728515625,2923.413330078125,2923.413330078125,1105.35595703125,1105.35595703125
9232,1,90,5,11,39,C1,pct_button,50,,,9.048831319063902,True,True,False,2.041236639022827,1.9797989130020142,1.6833175420761108,14.125845909118652,167.0830841064453,225.28643798828125,320.702392578125,419.006591796875,2969.396728515625,1897.75634765625,2923.413330078125,1479.1090087890625,1105.35595703125,2909.866455078125
