t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
50800,1,690,-1,,,,,,,,,False,False,False,-19.16220474243164,-19.16220474243164,5.037942409515381,5.037942409515381,237.84112548828125,237.84112548828125,145.23556518554688,145.23556518554688,2601.346435546875,2601.346435546875,2447.8720703125,2447.8720703125,-1580.2664794921875,-1580.2664794921875
50800,1,690,0,12,40,C1,pct_button,100,,,-19.643102645874023,False,False,False,-19.16220474243164,-6.1890058517456055,5.037942409515381,3.6325454711914062,237.84112548828125,237.84112548828125,145.23556518554688,145.23556518554688,2601.346435546875,2601.346435546875,2447.8720703125,2447.8720703125,-1580.2664794921875,-1580.2664794921875
50808,1,690,1,12,40,C1,pct_button,100,,,-9.67971682548523,False,False,False,-6.1890058517456055,-1.3609427213668823,3.6325454711914062,3.4789156913757324,237.84112548828125,237.84112548828125,145.23556518554688,145.23556518554688,2601.346435546875,2601.346435546875,2447.8720703125,2447.8720703125,-1580.2664794921875,-1580.2664794921875
50816,1,690,2,0,20,A1,pct_button,10,,,-5.140008926391602,False,False,False,-1.3609427213668823,-1.445410132408142,3.4789156913757324,1.1245943307876587,237.84112548828125,237.84112548828125,145.23556518554688,145.23556518554688,2601.346435546875,2601.346435546875,2447.8720703125,2447.8720703125,-1580.2664794921875,-1580.2664794921875
50824,1,690,3,1,21,A1,pct_button,20,,,-3.40826678276062,False,False,False,-1.445410132408142,-1.3405970335006714,1.1245943307876587,0.36353635787963867,237.84112548828125,237.84112548828125,145.23556518554688,145.23556518554688,2601.346435546875,2601.346435546875,2447.8720703125,2447.8720703125,-1580.2664794921875,-1580.2664794921875
50832,1,690,4,12,40,C1,pct_button,100,,,2.740695357322693,True,True,False,-1.3405970335006714,-19.83071517944336,0.36353635787963867,29.962663650512695,237.84112548828125,167.20542907714844,145.23556518554688,382.39959716796875,2601.346435546875,1435.3243408203125,2447.8720703125,1306.154052734375,-1580.2664794921875,-1768.9705810546875
