t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after
25336,2,250,-1,,,,,,,,,False,False,False,18.310585021972656,18.310585021972656,20.272056579589844,20.272056579589844
25336,2,250,0,2,22,A1,pct_button,30,,,29.37539234161377,False,False,False,18.310585021972656,17.47199821472168,20.272056579589844,6.659259796142578
25344,2,250,1,4,24,A1,pct_button,100,,,15.171019325256351,False,False,False,17.47199821472168,14.016780853271484,6.659259796142578,2.6910457611083984
25352,2,250,2,2,22,A1,pct_button,30,,,4.687121234536173,False,False,False,14.016780853271484,14.02735710144043,2.6910457611083984,0.4769519865512848
25360,2,250,3,2,22,A1,pct_button,30,,,0.9042047545313829,False,False,False,14.02735710144043,14.045919418334961,0.4769519865512848,0.14317826926708221
25368,2,250,4,2,22,A1,pct_button,30,,,0.5826371765136729,False,False,False,14.045919418334961,13.65090560913086,0.14317826926708221,0.3822045922279358
25376,2,250,5,0,20,A1,pct_button,10,,,0.2539707958698274,False,False,False,13.65090560913086,13.523775100708008,0.3822045922279358,0.5177651047706604
25384,2,250,6,9,37,C1,pct_button,20,,,5.687675087451934,False,False,False,13.523775100708008,10.733698844909668,0.5177651047706604,0.5720614194869995
25392,2,250,7,11,39,C1,pct_button,50,,,11.905990917682647,False,False,False,10.733698844909668,5.083640098571777,0.5720614194869995,0.31814253330230713
25400,2,250,8,5,33,C1,pct_button,1,,,0.2276191836595538,False,False,False,5.083640098571777,5.035173416137695,0.31814253330230713,0.301162987947464
25408,2,250,9,12,40,C1,pct_button,100,,,13.143938998579978,True,True,False,5.035173416137695,-0.2800027132034302,0.301162987947464,40.85791015625
