t,env_id,episode_id,step_in_ep,action_sub_idx,base_action_idx,target,type,pct,step,dir,reward,done,gate_ok,deviation_exploded,C1_before,C1_after,A1_before,A1_after,A2_before,A2_after,B2_before,B2_after,A3_before,A3_after,S3_before,S3_after,C3_before,C3_after
7440,3,70,-1,,,,,,,,,False,False,False,13.827627182006836,13.827627182006836,24.95975112915039,24.95975112915039,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7440,3,70,0,2,22,A1,pct_button,30,,,0.7657475662231457,False,False,False,13.827627182006836,13.827627182006836,24.95975112915039,24.95975112915039,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7448,3,70,1,11,39,C1,pct_button,50,,,16.219791679382322,False,False,False,13.827627182006836,6.4805145263671875,24.95975112915039,24.50179100036621,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7456,3,70,2,11,39,C1,pct_button,50,,,6.462426681518556,False,False,False,6.4805145263671875,3.198732376098633,24.50179100036621,24.82762336730957,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7464,3,70,3,1,21,A1,pct_button,20,,,35.36256425380707,False,False,False,3.198732376098633,1.772728681564331,24.82762336730957,8.67179012298584,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7472,3,70,4,9,37,C1,pct_button,20,,,0.9845846700668319,False,False,False,1.772728681564331,1.4464795589447021,8.67179012298584,8.601223945617676,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7480,3,70,5,6,34,C1,pct_button,5,,,0.12522486448287906,False,False,False,1.4464795589447021,1.486444354057312,8.601223945617676,8.59445571899414,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7488,3,70,6,4,24,A1,pct_button,100,,,0.19161800146102848,False,False,False,1.486444354057312,1.486444354057312,8.59445571899414,8.59445571899414,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7496,3,70,7,10,38,C1,pct_button,30,,,1.35751496195793,False,False,False,1.486444354057312,0.832342803478241,8.59445571899414,8.659720420837402,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7504,3,70,8,3,23,A1,pct_button,50,,,13.24396288305521,False,False,False,0.832342803478241,0.21149088442325592,8.659720420837402,2.6825311183929443,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7512,3,70,9,9,37,C1,pct_button,20,,,0.44464445978403133,False,False,False,0.21149088442325592,0.1790589839220047,2.6825311183929443,2.5145771503448486,213.2045135498047,213.2045135498047,324.8691711425781,324.8691711425781,1164.913818359375,1164.913818359375,1612.8408203125,1612.8408203125,-983.3400268554688,-983.3400268554688
7520,3,70,10,6,34,C1,pct_button,5,,,5.337420701980591,True,True,False,0.1790589839220047,-0.7382925748825073,2.5145771503448486,4.547875881195068,213.2045135498047,497.3335876464844,324.8691711425781,112.79727172851562,1164.913818359375,1277.2398681640625,1612.8408203125,2031.5965576171875,-983.3400268554688,-2567.097412109375
